concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,tmp_name_fi,freq_finngen,freq_total
6817,ANOREXIA,Condition,ICD9fi,5-char ICD9fi,NA,7830A,1970-01-01,2099-12-31,NA,ANOREXIA,0,0
6818,EPÄNORMAALI PAINONNOUSU,Condition,ICD9fi,5-char ICD9fi,NA,7831A,1970-01-01,2099-12-31,NA,EPÄNORMAALI PAINONNOUSU,0,0
6819,EPÄNORMAALI PAINONLASKU,Condition,ICD9fi,5-char ICD9fi,NA,7832A,1970-01-01,2099-12-31,NA,EPÄNORMAALI PAINONLASKU,0,0
6820,SYÖTTÖVAIKEUDET,Condition,ICD9fi,5-char ICD9fi,NA,7833A,1970-01-01,2099-12-31,NA,SYÖTTÖVAIKEUDET,0,0
6821,HÄIRIINTYNYT INTRAUTERIININEN KASVU,Condition,ICD9fi,5-char ICD9fi,NA,7834A,1970-01-01,2099-12-31,NA,HÄIRIINTYNYT INTRAUTERIININEN KASVU,0,0
6822,HÄIRIINTYNYT PAINON KEHITYS,Condition,ICD9fi,5-char ICD9fi,NA,7834B,1970-01-01,2099-12-31,NA,HÄIRIINTYNYT PAINON KEHITYS,0,0
6823,HÄIRIINTYNYT PITUUSKASVU,Condition,ICD9fi,5-char ICD9fi,NA,7834C,1970-01-01,2099-12-31,NA,HÄIRIINTYNYT PITUUSKASVU,0,0
6824,LAPSEN NORMAALIN KEHITTYMISEN HIDASTUMINEN,Condition,ICD9fi,5-char ICD9fi,NA,7834D,1970-01-01,2099-12-31,NA,LAPSEN NORMAALIN KEHITTYMISEN HIDASTUMINEN,0,0
6825,MUU FYSIOLOGISEN KEHITTYMISEN HÄIRIÖ,Condition,ICD9fi,5-char ICD9fi,NA,7834X,1970-01-01,2099-12-31,NA,MUU FYSIOLOGISEN KEHITTYMISEN HÄIRIÖ,0,0
6826,POLYDIPSIA,Condition,ICD9fi,5-char ICD9fi,NA,7835A,1970-01-01,2099-12-31,NA,POLYDIPSIA,0,0
6827,POLYPHAGIA,Condition,ICD9fi,5-char ICD9fi,NA,7836A,1970-01-01,2099-12-31,NA,POLYPHAGIA,0,0
6828,"SYMPT NUTRITIONIS, METABOLISMI,EVOLUTIONIS ALIA/NUD",Condition,ICD9fi,5-char ICD9fi,NA,7839X,1970-01-01,2099-12-31,NA,"SYMPT NUTRITIONIS, METABOLISMI,EVOLUTIONIS ALIA/NUD",0,0
6829,SYMPTOMATA REGIONIS CAPITIS ET COLLI,Condition,ICD9fi,3-char ICD9fi,NA,784,1970-01-01,2099-12-31,NA,SYMPTOMATA REGIONIS CAPITIS ET COLLI,0,0
6830,CEPHALALGIA,Condition,ICD9fi,5-char ICD9fi,NA,7840A,1970-01-01,2099-12-31,NA,CEPHALALGIA,0,0
6831,PHARYNGALGIA,Condition,ICD9fi,5-char ICD9fi,NA,7841A,1970-01-01,2099-12-31,NA,PHARYNGALGIA,0,0
6832,TUMOR COLLI NUD,Condition,ICD9fi,5-char ICD9fi,NA,7842A,1970-01-01,2099-12-31,NA,TUMOR COLLI NUD,0,0
6833,APHASIA GLOBALIS,Condition,ICD9fi,5-char ICD9fi,NA,7843A,1970-01-01,2099-12-31,NA,APHASIA GLOBALIS,0,0
6834,APHASIA SEU DYSPHASIA RECEPTIVA,Condition,ICD9fi,5-char ICD9fi,NA,7843B,1970-01-01,2099-12-31,NA,APHASIA SEU DYSPHASIA RECEPTIVA,0,0
6835,APHASIA SEU DYSPHASIA EXPRESSIVA,Condition,ICD9fi,5-char ICD9fi,NA,7843C,1970-01-01,2099-12-31,NA,APHASIA SEU DYSPHASIA EXPRESSIVA,0,0
6836,APHASIA SEU DYSPHASIA MIXTA,Condition,ICD9fi,5-char ICD9fi,NA,7843D,1970-01-01,2099-12-31,NA,APHASIA SEU DYSPHASIA MIXTA,0,0
6837,ANOMIA,Condition,ICD9fi,5-char ICD9fi,NA,7843E,1970-01-01,2099-12-31,NA,ANOMIA,0,0
6838,DYSFUNCTIO LOQUENDI ALIA ET NUD,Condition,ICD9fi,5-char ICD9fi,NA,7843X,1970-01-01,2099-12-31,NA,DYSFUNCTIO LOQUENDI ALIA ET NUD,0,0
6839,DYSPHONIA HYPERFUNCTIONALIS,Condition,ICD9fi,5-char ICD9fi,NA,7844A,1970-01-01,2099-12-31,NA,DYSPHONIA HYPERFUNCTIONALIS,0,0
6840,DYSPHONIA HYPOFUNCTIONALIS,Condition,ICD9fi,5-char ICD9fi,NA,7844B,1970-01-01,2099-12-31,NA,DYSPHONIA HYPOFUNCTIONALIS,0,0
6841,DYSPHONIA FUNCTIONALIS ALIA,Condition,ICD9fi,5-char ICD9fi,NA,7844C,1970-01-01,2099-12-31,NA,DYSPHONIA FUNCTIONALIS ALIA,0,0
6842,DYSPHONIA SPASMOIDICA,Condition,ICD9fi,5-char ICD9fi,NA,7844D,1970-01-01,2099-12-31,NA,DYSPHONIA SPASMOIDICA,0,0
6843,DYSPHONIA ENDOCRINA,Condition,ICD9fi,5-char ICD9fi,NA,7844E,1970-01-01,2099-12-31,NA,DYSPHONIA ENDOCRINA,0,0
6844,DYSPHONIA ATROPHICANS,Condition,ICD9fi,5-char ICD9fi,NA,7844F,1970-01-01,2099-12-31,NA,DYSPHONIA ATROPHICANS,0,0
6845,DYSPHONIA DYSPLASTICA,Condition,ICD9fi,5-char ICD9fi,NA,7844G,1970-01-01,2099-12-31,NA,DYSPHONIA DYSPLASTICA,0,0
6846,TREMOR VOCIS,Condition,ICD9fi,5-char ICD9fi,NA,7844H,1970-01-01,2099-12-31,NA,TREMOR VOCIS,0,0
6847,MUTATIO DEFECTA,Condition,ICD9fi,5-char ICD9fi,NA,7844K,1970-01-01,2099-12-31,NA,MUTATIO DEFECTA,0,0
6848,RINOPHONIA SEU RHINOLALIA,Condition,ICD9fi,5-char ICD9fi,NA,7844L,1970-01-01,2099-12-31,NA,RINOPHONIA SEU RHINOLALIA,0,0
6849,APHONIA SEU DYSPHONIA ALIA SEU NUD,Condition,ICD9fi,5-char ICD9fi,NA,7844X,1970-01-01,2099-12-31,NA,APHONIA SEU DYSPHONIA ALIA SEU NUD,0,0
6850,DYSARTHRIA,Condition,ICD9fi,5-char ICD9fi,NA,7845A,1970-01-01,2099-12-31,NA,DYSARTHRIA,0,0
6851,DYSLALIA DYSPRACTICA,Condition,ICD9fi,5-char ICD9fi,NA,7845B,1970-01-01,2099-12-31,NA,DYSLALIA DYSPRACTICA,0,0
6852,DYSLALIA MECHANICA,Condition,ICD9fi,5-char ICD9fi,NA,7845C,1970-01-01,2099-12-31,NA,DYSLALIA MECHANICA,0,0
6853,DYSLALIA AUDIOGENEA,Condition,ICD9fi,5-char ICD9fi,NA,7845D,1970-01-01,2099-12-31,NA,DYSLALIA AUDIOGENEA,0,0
6854,DYSLALIA FUNCTIONALIS,Condition,ICD9fi,5-char ICD9fi,NA,7845E,1970-01-01,2099-12-31,NA,DYSLALIA FUNCTIONALIS,0,0
6855,DYSLALIA ALIA SEU NUD,Condition,ICD9fi,5-char ICD9fi,NA,7845X,1970-01-01,2099-12-31,NA,DYSLALIA ALIA SEU NUD,0,0
6856,ALEXIA ET DYSLEXIA,Condition,ICD9fi,5-char ICD9fi,NA,7846A,1970-01-01,2099-12-31,NA,ALEXIA ET DYSLEXIA,0,0
6857,AGRAPHIA ET DYSGRAPHIA,Condition,ICD9fi,5-char ICD9fi,NA,7846B,1970-01-01,2099-12-31,NA,AGRAPHIA ET DYSGRAPHIA,0,0
6858,AGNOSIA ET DYSGNOSIA,Condition,ICD9fi,5-char ICD9fi,NA,7846C,1970-01-01,2099-12-31,NA,AGNOSIA ET DYSGNOSIA,0,0
6859,APRAXIA ET DYSPRAXIA,Condition,ICD9fi,5-char ICD9fi,NA,7846D,1970-01-01,2099-12-31,NA,APRAXIA ET DYSPRAXIA,0,0
6860,ACALCULIA ET DYSCALCULIA,Condition,ICD9fi,5-char ICD9fi,NA,7846E,1970-01-01,2099-12-31,NA,ACALCULIA ET DYSCALCULIA,0,0
6861,ADYNAMIA ET DYSDYNAMIA,Condition,ICD9fi,5-char ICD9fi,NA,7846F,1970-01-01,2099-12-31,NA,ADYNAMIA ET DYSDYNAMIA,0,0
6862,DYSFUNCTIO SYMBOLICA ALIA ET NUD,Condition,ICD9fi,5-char ICD9fi,NA,7846X,1970-01-01,2099-12-31,NA,DYSFUNCTIO SYMBOLICA ALIA ET NUD,0,0
6863,EPISTAXIS,Condition,ICD9fi,5-char ICD9fi,NA,7847A,1970-01-01,2099-12-31,NA,EPISTAXIS,0,0
6864,HAEMORRHAGIA PHARYNGIS,Condition,ICD9fi,5-char ICD9fi,NA,7848A,1970-01-01,2099-12-31,NA,HAEMORRHAGIA PHARYNGIS,0,0
6865,GLOBUS HYSTERICUS,Condition,ICD9fi,5-char ICD9fi,NA,7849A,1970-01-01,2099-12-31,NA,GLOBUS HYSTERICUS,0,0
6866,HALITOSIS,Condition,ICD9fi,5-char ICD9fi,NA,7849B,1970-01-01,2099-12-31,NA,HALITOSIS,0,0
6867,KUORSAUS,Condition,ICD9fi,5-char ICD9fi,NA,7849C,1970-01-01,2099-12-31,NA,KUORSAUS,0,0
6868,POST NASAL DRIP,Condition,ICD9fi,5-char ICD9fi,NA,7849D,1970-01-01,2099-12-31,NA,POST NASAL DRIP,0,0
6869,SYMPTOMATA ALIA DEFINITA REGIONIS COLLI ET CAPITIS,Condition,ICD9fi,5-char ICD9fi,NA,7849X,1970-01-01,2099-12-31,NA,SYMPTOMATA ALIA DEFINITA REGIONIS COLLI ET CAPITIS,0,0
6870,SYMPTOMATA ORGANORUM CARDIOVASCULARIUM ET LYMPHATIC,Condition,ICD9fi,3-char ICD9fi,NA,785,1970-01-01,2099-12-31,NA,SYMPTOMATA ORGANORUM CARDIOVASCULARIUM ET LYMPHATIC,0,0
6871,TACHYCARDIA NUD,Condition,ICD9fi,5-char ICD9fi,NA,7850A,1970-01-01,2099-12-31,NA,TACHYCARDIA NUD,0,0
6872,PALPITATIO,Condition,ICD9fi,5-char ICD9fi,NA,7851A,1970-01-01,2099-12-31,NA,PALPITATIO,0,0
6873,SYDÄMEN VAARATON SIVUÄÄNI,Condition,ICD9fi,5-char ICD9fi,NA,7852A,1970-01-01,2099-12-31,NA,SYDÄMEN VAARATON SIVUÄÄNI,0,0
6874,GANGRAENA,Condition,ICD9fi,5-char ICD9fi,NA,7854A,1970-01-01,2099-12-31,NA,GANGRAENA,0,0
6875,KARDIOGEENINEN SHOKKI,Condition,ICD9fi,5-char ICD9fi,NA,7855A,1970-01-01,2099-12-31,NA,KARDIOGEENINEN SHOKKI,0,0
6876,SEPTINEN SHOKKI,Condition,ICD9fi,5-char ICD9fi,NA,7855B,1970-01-01,2099-12-31,NA,SEPTINEN SHOKKI,0,0
6877,"EI-TRAUMAATTINEN SHOKKI, MUU TAI TARKEMMIN MÄÄRITT",Condition,ICD9fi,5-char ICD9fi,NA,7855X,1970-01-01,2099-12-31,NA,"EI-TRAUMAATTINEN SHOKKI, MUU TAI TARKEMMIN MÄÄRITT",0,0
6878,LYMPHADENOPATHIA NUD,Condition,ICD9fi,5-char ICD9fi,NA,7856A,1970-01-01,2099-12-31,NA,LYMPHADENOPATHIA NUD,0,0
6879,SYMPTOMA ORG CARDIOVASCULARIS SEU LYMPHATICI ALIA,Condition,ICD9fi,5-char ICD9fi,NA,7859X,1970-01-01,2099-12-31,NA,SYMPTOMA ORG CARDIOVASCULARIS SEU LYMPHATICI ALIA,0,0
6880,SYMPTOMATA ORGANORUM RESPIRATIONIS,Condition,ICD9fi,3-char ICD9fi,NA,786,1970-01-01,2099-12-31,NA,SYMPTOMATA ORGANORUM RESPIRATIONIS,0,0
6881,DYSPNOEA,Condition,ICD9fi,5-char ICD9fi,NA,7860A,1970-01-01,2099-12-31,NA,DYSPNOEA,0,0
6882,HYPERVENTILATIO NUD,Condition,ICD9fi,5-char ICD9fi,NA,7860B,1970-01-01,2099-12-31,NA,HYPERVENTILATIO NUD,0,0
6883,SYNDROMA HYPERVENTILATIONIS,Condition,ICD9fi,5-char ICD9fi,NA,7860C,1970-01-01,2099-12-31,NA,SYNDROMA HYPERVENTILATIONIS,0,0
6884,SYNNYTYKSEEN LIITTYVÄ HYPERVENTILATIO,Condition,ICD9fi,5-char ICD9fi,NA,7860D,1970-01-01,2099-12-31,NA,SYNNYTYKSEEN LIITTYVÄ HYPERVENTILATIO,0,0
6885,RESPIRATIO ABNORMA NUD,Condition,ICD9fi,5-char ICD9fi,NA,7860X,1970-01-01,2099-12-31,NA,RESPIRATIO ABNORMA NUD,0,0
6886,STRIDOR,Condition,ICD9fi,5-char ICD9fi,NA,7861A,1970-01-01,2099-12-31,NA,STRIDOR,0,0
6887,TUSSIS,Condition,ICD9fi,5-char ICD9fi,NA,7862A,1970-01-01,2099-12-31,NA,TUSSIS,0,0
6888,HAEMOPTYSIS,Condition,ICD9fi,5-char ICD9fi,NA,7863A,1970-01-01,2099-12-31,NA,HAEMOPTYSIS,0,0
6889,SPUTUM ABNORME,Condition,ICD9fi,5-char ICD9fi,NA,7864A,1970-01-01,2099-12-31,NA,SPUTUM ABNORME,0,0
6890,DOLORES THORACIS NUD,Condition,ICD9fi,5-char ICD9fi,NA,7865A,1970-01-01,2099-12-31,NA,DOLORES THORACIS NUD,0,0
6891,TUMOR THORACIS NUD,Condition,ICD9fi,5-char ICD9fi,NA,7866A,1970-01-01,2099-12-31,NA,TUMOR THORACIS NUD,0,0
6892,POIKKEAVA KEUHKOJEN KUUNTELULÖYDÖS,Condition,ICD9fi,5-char ICD9fi,NA,7867A,1970-01-01,2099-12-31,NA,POIKKEAVA KEUHKOJEN KUUNTELULÖYDÖS,0,0
6893,SINGULTUS,Condition,ICD9fi,5-char ICD9fi,NA,7868A,1970-01-01,2099-12-31,NA,SINGULTUS,0,0
6894,APNOEA NUD,Condition,ICD9fi,5-char ICD9fi,NA,7869A,1970-01-01,2099-12-31,NA,APNOEA NUD,0,0
6895,SYMPTOMA RESPIRATORIA ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,7869X,1970-01-01,2099-12-31,NA,SYMPTOMA RESPIRATORIA ALIA DEFINITA,0,0
6896,SYMPTOMATA ORGANORUM DIGESTIONIS,Condition,ICD9fi,3-char ICD9fi,NA,787,1970-01-01,2099-12-31,NA,SYMPTOMATA ORGANORUM DIGESTIONIS,0,0
6897,NAUSEA ET EMESIS,Condition,ICD9fi,5-char ICD9fi,NA,7870A,1970-01-01,2099-12-31,NA,NAUSEA ET EMESIS,0,0
6898,PYROSIS,Condition,ICD9fi,5-char ICD9fi,NA,7871A,1970-01-01,2099-12-31,NA,PYROSIS,0,0
6899,DYSPHAGIA,Condition,ICD9fi,5-char ICD9fi,NA,7872A,1970-01-01,2099-12-31,NA,DYSPHAGIA,0,0
6900,AEROPHAGIA,Condition,ICD9fi,5-char ICD9fi,NA,7873A,1970-01-01,2099-12-31,NA,AEROPHAGIA,0,0
6901,RUCTUS,Condition,ICD9fi,5-char ICD9fi,NA,7873B,1970-01-01,2099-12-31,NA,RUCTUS,0,0
6902,METEORISMUS,Condition,ICD9fi,5-char ICD9fi,NA,7873C,1970-01-01,2099-12-31,NA,METEORISMUS,0,0
6903,FLATULENTIA,Condition,ICD9fi,5-char ICD9fi,NA,7873D,1970-01-01,2099-12-31,NA,FLATULENTIA,0,0
6904,NÄKYVÄ PERISTALTIIKKA,Condition,ICD9fi,5-char ICD9fi,NA,7874A,1970-01-01,2099-12-31,NA,NÄKYVÄ PERISTALTIIKKA,0,0
6905,POIKKEAVAT SUOLIÄÄNET,Condition,ICD9fi,5-char ICD9fi,NA,7875A,1970-01-01,2099-12-31,NA,POIKKEAVAT SUOLIÄÄNET,0,0
6906,INCONTINENTIA SPHINCTERIS ANI,Condition,ICD9fi,5-char ICD9fi,NA,7876A,1970-01-01,2099-12-31,NA,INCONTINENTIA SPHINCTERIS ANI,0,0
6907,POIKKEAVA ULOSTE,Condition,ICD9fi,5-char ICD9fi,NA,7877A,1970-01-01,2099-12-31,NA,POIKKEAVA ULOSTE,0,0
6908,SYMPTMOATA ORGANORUM DIGESTIONIS ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,7879X,1970-01-01,2099-12-31,NA,SYMPTMOATA ORGANORUM DIGESTIONIS ALIA DEFINITA,0,0
6909,SYMPTOMATA ORGANORUM URINARIUM,Condition,ICD9fi,3-char ICD9fi,NA,788,1970-01-01,2099-12-31,NA,SYMPTOMATA ORGANORUM URINARIUM,0,0
6910,COLICA RENALIS,Condition,ICD9fi,5-char ICD9fi,NA,7880A,1970-01-01,2099-12-31,NA,COLICA RENALIS,0,0
6911,DYSURIA,Condition,ICD9fi,5-char ICD9fi,NA,7881A,1970-01-01,2099-12-31,NA,DYSURIA,0,0
6912,RETENTIO URINAE,Condition,ICD9fi,5-char ICD9fi,NA,7882A,1970-01-01,2099-12-31,NA,RETENTIO URINAE,0,0
6913,POLLAKISURIA,Condition,ICD9fi,5-char ICD9fi,NA,7884A,1970-01-01,2099-12-31,NA,POLLAKISURIA,0,0
6914,NOCTURIA,Condition,ICD9fi,5-char ICD9fi,NA,7884B,1970-01-01,2099-12-31,NA,NOCTURIA,0,0
6915,POLYURIA,Condition,ICD9fi,5-char ICD9fi,NA,7884C,1970-01-01,2099-12-31,NA,POLYURIA,0,0
6916,ANURIA,Condition,ICD9fi,5-char ICD9fi,NA,7885A,1970-01-01,2099-12-31,NA,ANURIA,0,0
6917,OLIGURIA,Condition,ICD9fi,5-char ICD9fi,NA,7885B,1970-01-01,2099-12-31,NA,OLIGURIA,0,0
6918,URETHRORRHOEA,Condition,ICD9fi,5-char ICD9fi,NA,7887A,1970-01-01,2099-12-31,NA,URETHRORRHOEA,0,0
6919,EXTRAVASATIO URINAE (NON TRAUMATICA),Condition,ICD9fi,5-char ICD9fi,NA,7888A,1970-01-01,2099-12-31,NA,EXTRAVASATIO URINAE (NON TRAUMATICA),0,0
6920,SYMPTOMATA ORGANORUM URINARIUM ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,7889X,1970-01-01,2099-12-31,NA,SYMPTOMATA ORGANORUM URINARIUM ALIA DEFINITA,0,0
6921,SYMPTOMATA ALIA CAVI ABDOMINIS ET PELVIS,Condition,ICD9fi,3-char ICD9fi,NA,789,1970-01-01,2099-12-31,NA,SYMPTOMATA ALIA CAVI ABDOMINIS ET PELVIS,0,0
6922,DOLORES ABDOMINIS,Condition,ICD9fi,5-char ICD9fi,NA,7890A,1970-01-01,2099-12-31,NA,DOLORES ABDOMINIS,0,0
6923,HEPATOMEGALIA,Condition,ICD9fi,5-char ICD9fi,NA,7891A,1970-01-01,2099-12-31,NA,HEPATOMEGALIA,0,0
6924,SPLENOMEGALIA,Condition,ICD9fi,5-char ICD9fi,NA,7892A,1970-01-01,2099-12-31,NA,SPLENOMEGALIA,0,0
6925,TUMOR ABDOMINIS NUD,Condition,ICD9fi,5-char ICD9fi,NA,7893A,1970-01-01,2099-12-31,NA,TUMOR ABDOMINIS NUD,0,0
6926,DEFôNCE,Condition,ICD9fi,5-char ICD9fi,NA,7894A,1970-01-01,2099-12-31,NA,DEFôNCE,0,0
6927,ASCITES,Condition,ICD9fi,5-char ICD9fi,NA,7895A,1970-01-01,2099-12-31,NA,ASCITES,0,0
6928,SYMPTOMATA ABDOMINIS ET PELVIS ALIA DEFINITA,Condition,ICD9fi,5-char ICD9fi,NA,7899X,1970-01-01,2099-12-31,NA,SYMPTOMATA ABDOMINIS ET PELVIS ALIA DEFINITA,0,0
6929,VERITUTKIMUKSEN EPÄSPESIFIT LÖYDÖKSET,Condition,ICD9fi,3-char ICD9fi,NA,790,1970-01-01,2099-12-31,NA,VERITUTKIMUKSEN EPÄSPESIFIT LÖYDÖKSET,0,0
6930,PUNASOLUN POIKKEAVA LÖYDÖS,Condition,ICD9fi,5-char ICD9fi,NA,7900A,1970-01-01,2099-12-31,NA,PUNASOLUN POIKKEAVA LÖYDÖS,0,0
6931,KOHONNUT LASKO,Condition,ICD9fi,5-char ICD9fi,NA,7901A,1970-01-01,2099-12-31,NA,KOHONNUT LASKO,0,0
6932,POIKKEAVA SOKERIRASITUSKOE,Condition,ICD9fi,5-char ICD9fi,NA,7902A,1970-01-01,2099-12-31,NA,POIKKEAVA SOKERIRASITUSKOE,0,0
6933,EPÄSPESIFINEN TRANSMINAASIEN JA LDH:N  NOUSU,Condition,ICD9fi,5-char ICD9fi,NA,7904A,1970-01-01,2099-12-31,NA,EPÄSPESIFINEN TRANSMINAASIEN JA LDH:N  NOUSU,0,0
6934,MUIDEN ENTSYYMIEN EPÄSPESIFISTI KOHONNEET VERIPIT,Condition,ICD9fi,5-char ICD9fi,NA,7905X,1970-01-01,2099-12-31,NA,MUIDEN ENTSYYMIEN EPÄSPESIFISTI KOHONNEET VERIPIT,0,0
6935,MUU POIKKEAVA VEREN KEMIA,Condition,ICD9fi,5-char ICD9fi,NA,7906X,1970-01-01,2099-12-31,NA,MUU POIKKEAVA VEREN KEMIA,0,0
6936,EPÄSPESIFINEN BAKTEREMIA,Condition,ICD9fi,5-char ICD9fi,NA,7907A,1970-01-01,2099-12-31,NA,EPÄSPESIFINEN BAKTEREMIA,0,0
6937,EPÄSPESIFINEN VIREMIA,Condition,ICD9fi,5-char ICD9fi,NA,7908A,1970-01-01,2099-12-31,NA,EPÄSPESIFINEN VIREMIA,0,0
6938,MUU VERITUTKIMUKSEN EPÄSPESIFINEN LÖYDÖS,Condition,ICD9fi,5-char ICD9fi,NA,7909X,1970-01-01,2099-12-31,NA,MUU VERITUTKIMUKSEN EPÄSPESIFINEN LÖYDÖS,0,0
6939,VIRTSATUTKIMUKSEN EPÄSPESIFISET LÖYDÖKSET,Condition,ICD9fi,3-char ICD9fi,NA,791,1970-01-01,2099-12-31,NA,VIRTSATUTKIMUKSEN EPÄSPESIFISET LÖYDÖKSET,0,0
6940,PROTEINURIA POSTURALIS,Condition,ICD9fi,5-char ICD9fi,NA,7910A,1970-01-01,2099-12-31,NA,PROTEINURIA POSTURALIS,0,0
6941,PROTEINURIA NUD,Condition,ICD9fi,5-char ICD9fi,NA,7910X,1970-01-01,2099-12-31,NA,PROTEINURIA NUD,0,0
6942,CHYLURIA,Condition,ICD9fi,5-char ICD9fi,NA,7911A,1970-01-01,2099-12-31,NA,CHYLURIA,0,0
6943,HAEMOGLOBINURIA,Condition,ICD9fi,5-char ICD9fi,NA,7912A,1970-01-01,2099-12-31,NA,HAEMOGLOBINURIA,0,0
6944,MYOGLOBINURIA,Condition,ICD9fi,5-char ICD9fi,NA,7913A,1970-01-01,2099-12-31,NA,MYOGLOBINURIA,0,0
6945,BILURIA,Condition,ICD9fi,5-char ICD9fi,NA,7914A,1970-01-01,2099-12-31,NA,BILURIA,0,0
6946,GLUCOSURIA,Condition,ICD9fi,5-char ICD9fi,NA,7915A,1970-01-01,2099-12-31,NA,GLUCOSURIA,0,0
6947,ACETONURIA,Condition,ICD9fi,5-char ICD9fi,NA,7916A,1970-01-01,2099-12-31,NA,ACETONURIA,0,0
6948,SOLUT JA LIERIÖT VIRTSASSA,Condition,ICD9fi,5-char ICD9fi,NA,7917A,1970-01-01,2099-12-31,NA,SOLUT JA LIERIÖT VIRTSASSA,0,0
6949,MUUN VIRTSATUTKIMUKSEN EPÄSPESIFINEN LÖYDÖS,Condition,ICD9fi,5-char ICD9fi,NA,7919X,1970-01-01,2099-12-31,NA,MUUN VIRTSATUTKIMUKSEN EPÄSPESIFINEN LÖYDÖS,0,0
6950,MUUT EPÄSPESIFISET POIKKEAVAT LABORATORIOLÖYDÖKSET,Condition,ICD9fi,3-char ICD9fi,NA,792,1970-01-01,2099-12-31,NA,MUUT EPÄSPESIFISET POIKKEAVAT LABORATORIOLÖYDÖKSET,0,0
6951,EPÄSPESIFINEN POIKKEAVA LIKVORLÖYDÖS,Condition,ICD9fi,5-char ICD9fi,NA,7920A,1970-01-01,2099-12-31,NA,EPÄSPESIFINEN POIKKEAVA LIKVORLÖYDÖS,0,0
6952,EPÄSPESIFINEN POIKKEAVA ULOSTELÖYDÖS,Condition,ICD9fi,5-char ICD9fi,NA,7921A,1970-01-01,2099-12-31,NA,EPÄSPESIFINEN POIKKEAVA ULOSTELÖYDÖS,0,0
6953,POIKKEAVA SPERMATOTSOA,Condition,ICD9fi,5-char ICD9fi,NA,7922A,1970-01-01,2099-12-31,NA,POIKKEAVA SPERMATOTSOA,0,0
6954,POIKKEAVA SEMINAALINESTE,Condition,ICD9fi,5-char ICD9fi,NA,7922B,1970-01-01,2099-12-31,NA,POIKKEAVA SEMINAALINESTE,0,0
6955,EPÄSPESIFINEN POIKKEAVA LAPSIVESINÄYTE,Condition,ICD9fi,5-char ICD9fi,NA,7923A,1970-01-01,2099-12-31,NA,EPÄSPESIFINEN POIKKEAVA LAPSIVESINÄYTE,0,0
6956,EPÄSPESIFINEN POIKKEAVA SYLKINÄYTE,Condition,ICD9fi,5-char ICD9fi,NA,7924A,1970-01-01,2099-12-31,NA,EPÄSPESIFINEN POIKKEAVA SYLKINÄYTE,0,0
6957,MUU EPÄSPESIFINEN POIKKEAVA LABORATORIOLÖYDÖS,Condition,ICD9fi,5-char ICD9fi,NA,7929X,1970-01-01,2099-12-31,NA,MUU EPÄSPESIFINEN POIKKEAVA LABORATORIOLÖYDÖS,0,0
6958,EPÄSPESIFISET POIKKEAVAT SÄDEDIAGNOSTISET TUTKIM,Condition,ICD9fi,3-char ICD9fi,NA,793,1970-01-01,2099-12-31,NA,EPÄSPESIFISET POIKKEAVAT SÄDEDIAGNOSTISET TUTKIM,0,0
6959,KALLON JA PÄÄN EPÄSPESIFISET POIKKEAVAT SÄDEDG LÖYD,Condition,ICD9fi,5-char ICD9fi,NA,7930A,1970-01-01,2099-12-31,NA,KALLON JA PÄÄN EPÄSPESIFISET POIKKEAVAT SÄDEDG LÖYD,0,0
6960,KEUHKOJEN EPÄSPESIFISET POIKKEAVAT SÄDEDIAGN LÖYD,Condition,ICD9fi,5-char ICD9fi,NA,7931A,1970-01-01,2099-12-31,NA,KEUHKOJEN EPÄSPESIFISET POIKKEAVAT SÄDEDIAGN LÖYD,0,0
6961,MUIDEN RINTAONT ELINTEN EPÄSPES POIKK SÄDEDIAG LÖYD,Condition,ICD9fi,5-char ICD9fi,NA,7932A,1970-01-01,2099-12-31,NA,MUIDEN RINTAONT ELINTEN EPÄSPES POIKK SÄDEDIAG LÖYD,0,0
6962,SAPPIRAKON EPÄSPESIFISET POIKKEAVAT SÄDEDIAGN LÖYD,Condition,ICD9fi,5-char ICD9fi,NA,7933A,1970-01-01,2099-12-31,NA,SAPPIRAKON EPÄSPESIFISET POIKKEAVAT SÄDEDIAGN LÖYD,0,0
6963,RUOANSULATUSELINTEN EPÄSPES POIK SÄDEDIAGN LÖYD,Condition,ICD9fi,5-char ICD9fi,NA,7934A,1970-01-01,2099-12-31,NA,RUOANSULATUSELINTEN EPÄSPES POIK SÄDEDIAGN LÖYD,0,0
6964,VIRTSA- JA SUKUELINTEN EPÄSPES POIKK SÄDEDIAGN LÖYD,Condition,ICD9fi,5-char ICD9fi,NA,7935A,1970-01-01,2099-12-31,NA,VIRTSA- JA SUKUELINTEN EPÄSPES POIKK SÄDEDIAGN LÖYD,0,0
6965,VATSAONTELON EPÄSPESIFISET POIKKEAVAT SÄDEDIAG LÖYD,Condition,ICD9fi,5-char ICD9fi,NA,7936A,1970-01-01,2099-12-31,NA,VATSAONTELON EPÄSPESIFISET POIKKEAVAT SÄDEDIAG LÖYD,0,0
