concept_id,concept_code,concept_name,tmp_name_fi,freq_tays,freq_finngen,freq_total
4964,G40.36,Juvenile myoclonic epilepsy [impulsive petit mal],Nuoruusiän myoklooninen epilepsia,0,0,0
4965,G40.37,Baltic myoclonus,Baltian myoklonia,0,0,0
4966,G40.39,"Other or unspecified generalized epileptic syndromes with atonic, clonic, myoclonic or tonic-clonic seizures","Muu tai määrittämätön yleistynyt epilepsiaoireyhtymä, jossa on atoonisia, kloonisia, toonisia tai toonis-kloonisia kohtauksia",0,0,0
4969,G40.50,Epilepsia partialis continua [Kozhevnikof],Eplepsia partialis continua (Kojevnikof),0,0,0
4970,G40.51,Epileptic seizures related to alcohol,Alkoholin käyttöön liittyvät epileptiset kohtaukset,0,0,0
4971,G40.52#,Epileptic seizures related to drugs,Lääkeaineiden käyttöön liittyvät epileptiset kohtaukset,0,0,0
4972,G40.59,Other special epileptic syndromes,Muu erityinen epileptinen oireyhtymä,0,0,0
4975,G40.80,Epilepsy with continuous EEG spike-waves during slow wave sleep,Jatkuvina syvän unen aikaisina aivosähkötoiminnan purkauksina ilmenevä epilepsia,0,0,0
4976,G40.89,Other epilepsy,Muu epilepsia,0,0,0
5153,G70.20,Congenital and developmental myasthenia,Synnynnäinen familiaalinen myastenia,0,0,0
5154,G70.21,Limb girdle myasthenia,Lantion ja raajojen myastenia,0,0,0
5155,G70.28,Other congenital and developmental myasthenia,Muu synnynnäinen tai kehityksellinen myastenia,0,0,0
5160,G71.00,Muscular dystrophy benign [Becker],Hyvänlaatuinen lihasdystrofia (Becker),0,0,0
5161,G71.01,Muscular dystrophy benign scapuloperoneal with early contractures [Emery-Dreifuss],"Hyvänlaatuinen skapuloperoneaalinen lihasdystrofia, jolle ovat ominaisia varhain ilmenevät kontraktuurat (Emery-Dreifuss)",0,0,0
5162,G71.02,Muscular dystrophy facioscapulohumeral,Kasvo-hartiaseudun lihasdystrofia (Landouzy-Déjerine),0,0,0
5163,G71.03,"Muscular dystrophy autosomal recessive, childhood type, resembling Duchenne or Becker","Autosomissa peittyvästi periytyvä , Duchennen tai Beckerin dystrofiaa muistuttava lapsuuden lihasdystrofia",0,0,0
5164,G71.04,Muscular dystrophy oculopharyngeal,Okulofaryngeaalinen lihasdystrofia,0,0,0
5165,G71.05,Muscular dystrophy scapuloperoneal,Skapuloperoneaalinen lihasdystrofia,0,0,0
5166,G71.06,Muscular dystrophy severe [Duchenne],Vaikea lihasdystrofia (Duchenne),0,0,0
5169,G71.10#,Myotonia drug-induced,Lääkeaineen laukaisema myotonia,0,0,0
5170,G71.11,Dystrophia myotonica [Steinert],Myotoninen dystrofia (Steinert),0,0,0
5171,G71.12,Myotonia congenita,Synnynnäinen myotonia,0,0,0
5172,G71.13,Neuromyotonia [Isaacs],Neuromyotonia (Isaacs),0,0,0
5173,G71.14,Paramyotonia congenita,Synnynnäinen paramyotonia,0,0,0
5174,G71.15,Pseudomyotonia,Pseudomyotonia,0,0,0
5179,G71.21,Fibre type disproportion,Synnynnäinen lihassairaus - lihassyiden tyyppien välinen epäsuhta,0,0,0
5180,G71.22,Disease multicore (minicore),Synnynnäinen lihassairaus - monitumaiset (pienitumaiset) lihassolut,0,0,0
5181,G71.23,Disease central core,Synnynnäinen myotubulaarinen [sentronukleaarinen] lihassairaus,0,0,0
5182,G71.24,Nemaline myopathy,Synnynnäinen nemaliini-lihassairaus,0,0,0
5183,G71.25,Congenital muscular dystrophy NOS,Tarkemmin määrittämätön synnynnäinen lihasdystrofia,0,0,0
5271,G93.90,Brain death,Aivokuolema,0,0,0
5272,G93.99,"Disorder of brain, unspecified",Määrittämätön aivosairaus,0,0,0
5312,H00.00,Hordeolum,Näärännäppy,0,24,0
5313,H00.01,Eyelid abscess,Silmäluomen paise,0,0,0
5314,H00.02,Eyelid furuncle,Silmäluomen furunkkeli,0,0,0
5315,H00.03,Preseptic cellulitis of the eyelid,Silmäluomen preseptaalinen selluliitti,0,0,0
5316,H00.09,Other deep infection of the eyelid,Silmäluomen muu syvä infektio,0,0,0
5322,H01.80,Prolonged inflammation of the edge of the eyelid,Silmäluomen reunan pitkäkestoinen tulehdus,0,0,0
5354,H04.10,Dry eyes,Kuivasilmäisyys,0,117,0
5355,H04.11,Enlargement of the lacrimal duct,Kyynelrauhastiehyen laajentuma,0,0,0
5356,H04.12,Kyynelrauhasrakkula,Kyynelrauhasrakkula,0,0,0
5357,H04.13,Atrophy of the lacrimal gland,Kyynelrauhasen surkastuma,0,0,0
5358,H04.19,Other disorders of lacrimal gland,Muu kyynelrauhassairaus,0,0,0
5506,H26.00,"Infantile, juvenile and presenile cataract",Lapsuudenkaihi,0,0,0
5507,H26.01,"Infantile, juvenile and presenile cataract",Nuoruudenkaihi,0,0,0
5508,H26.02,Premature old age cataracts,Ennenaikainen vanhuudenkaihi,0,170,0
5566,H35.20,Proliferative vitreous and retinal disease,Proliferatiivinen lasiais- ja verkkokalvosairaus,0,0,0
5567,H35.29,Other proliferative retinopathy,Muu proliferatiivinen verkkokalvosairaus,0,0,0
5568,H35.30,Kuhnt-Junius degeneration,Makulan kuiva vanhuudenrappeuma,0,72,0
5569,H35.31,Senile macular degeneration (atrophic)(exudative),Makulan nesteinen vanhuudenrappeuma,0,46,0
5570,H35.36#,Macular cyst,Makulan kysta,0,0,0
5571,H35.37#,Macular hole,Makulan reikä,0,0,0
5572,H35.38#,Macular wrinkle (Pucker),Makulan ryppykalvo (Pucker),0,0,0
5573,H35.39#,Degeneration of macula and posterior pole,Muut keskeisen silmänpohjan rappeumat,0,70,0
5581,H36.00*,Diabetic background retinopathy,Diabeettinen taustaretinopatia,0,207,0
5582,H36.01*,Diabetic maculopathy,Diabeettinen makulopatia,0,137,0
5583,H36.02*,Severe diabetic background retinopathy,Vaikea diabeettinen taustaretinopatia,0,13,0
5584,H36.03*,Proliferative diabetic retinopathy,Proliferatiivinen diabeettinen retinopatia,0,133,0
5585,H36.04*,Advanced diabetic eye disease,Pitkälle edennyt diabeettinen silmäsairaus,0,0,0
5586,H36.05*,Consequences of diabetic eye disease,Diabeettisen silmäsairauden jälkiseuraukset,0,0,0
5587,H36.09*,Diabetic retinopathy (E10-E14+ with common fourth character .3),Määrittämätön diabeettinen verkkokalvosairaus,0,125,0
5597,H40.10,Capsular glaucoma and exfoliative syndrome,Kapsulaarinen glaukooma ja eksfoliaatio-oireyhtymä,0,301,0
5598,H40.11,Matalapaineglaukooma,Matalapaineglaukooma,0,120,0
5599,H40.12,pigmentary,Pigmenttiglaukooma,0,42,0
5600,H40.13,Long-term open-angle glaucoma,Pitkäaikainen avokulmaglaukooma,0,584,0
5601,H40.19,Other [primary] open-angle glaucoma,Muu [primaarinen] avokulmaglaukooma,0,19,0
5603,H40.20,Acute narrow-angle glaucoma,Akuutti ahdaskulmaglaukooma,0,34,0
5604,H40.21,Intermittent narrow-angle glaucoma,Ajoittainen ahdaskulmaglaukooma,0,0,0
5605,H40.22,Long-term narrow-angle glaucoma,Pitkäaikainen ahdaskulmaglaukooma,0,74,0
5606,H40.29,Other [primary] narrow-angle glaucoma,Muu [primaarinen] ahdaskulmaglaukooma,0,0,0
5675,H50.30,Intermittent esotropy,Ajoittainen esotropia,0,69,0
5676,H50.31,Intermittent exotropy,Ajoittainen eksotropia,0,175,0
5677,H50.39,Intermittent heterotropia,Määrittämätön ajoittainen ilmikarsastus,0,0,0
5679,H50.50,Alternating hyperphoria,Vuorotteleva piilevä ylöskarsastus,0,0,0
5680,H50.51,Esophoria,Piilevä sisäänkarsastus,0,37,0
5681,H50.52,Exophoria,Piilevä uloskarsastus,0,158,0
5682,H50.59,Unspecified hidden carding,Määrittämätön piilokarsastus,0,0,0
5834,H80.20,Otosclerosis involving round window,Simpukan ikkunaan (pyöreään ikkunaan) ulottuva otoskleroosi,0,14,0
5835,H80.28,Cochlear otosclerosis,Simpukan muu otoskleroosi,0,0,0
5954,I20.00,Unstable angina,Epästabiili angina ei osoitettavaa sepelvaltimon ahtaumaa,0,55,0
5955,I20.01,Unstable angina,Epästabiili angina ahtautunut sepelvaltimo,0,28,0
5956,I20.02,Unstable angina,Epästabiili angina sepelvaltimon trombi,0,0,0
5957,I20.03,Unstable angina,Epästabiili angina sepelvaltimon embolus,0,0,0
5958,I20.08,Unstable angina,Epästabiili angina sepelvaltimon muu tukos,0,0,0
5959,I20.09,Unstable angina,Epästabiili angina määrittämätön sepelvaltimotilanne,0,119,0
5961,I20.10,Angina angiospastic,Angiospastinen angina ei muuta osoitettavaa sepelvaltimon ahtaumaa,0,15,0
5962,I20.11,Angina angiospastic,Angiospastinen angina lisäksi muuten ahtautunut sepelvaltimo,0,0,0
5963,I20.12,Angina angiospastic,Angiospastinen angina lisäksi sepelvaltimon trombi,0,0,0
5964,I20.13,Angina angiospastic,Angiospastinen angina lisäksi sepelvaltimon embolus,0,0,0
5965,I20.18,Angina angiospastic,Angiospastinen angina lisäksi sepelvaltimon muu tukos,0,0,0
5966,I20.19,Angina angiospastic,Angiospastinen angina muuten määrittämätön sepelvaltimotilanne,0,0,0
5968,I20.80,Other angina pectoris does not show coronary stenosis,Muu angina pectoris ei osoitettavaa sepelvaltimon ahtaumaa,0,89,0
5969,I20.81,Other angina pectoris narrowed coronary artery,Muu angina pectoris ahtautunut sepelvaltimo,0,502,0
5970,I20.82,Other angina pectoris coronary thrombus,Muu angina pectoris sepelvaltimon trombi,0,0,0
5971,I20.83,Other angina pectoris coronary embolus,Muu angina pectoris sepelvaltimon embolus,0,0,0
5972,I20.88,Other angina pectoris other coronary artery occlusion,Muu angina pectoris sepelvaltimon muu tukos,0,18,0
5973,I20.89,Other unspecified coronary artery disease,Muu angina pectoris määrittämätön sepelvaltimotilanne,0,475,0
5975,I20.90,"Angina pectoris, unspecified",Tarkemmin määrittämätön angina pectoris ei osoitettavaa sepelvaltimon ahtaumaa,0,187,0
5976,I20.91,"Angina pectoris, unspecified",Tarkemmin määrittämätön angina pectoris ahtautunut sepelvaltimo,0,119,0
5977,I20.92,"Angina pectoris, unspecified",Tarkemmin määrittämätön angina pectoris sepelvaltimon trombi,0,0,0
5978,I20.93,"Angina pectoris, unspecified",Tarkemmin määrittämätön angina pectoris sepelvaltimon embolus,0,0,0
5979,I20.98,"Angina pectoris, unspecified",Tarkemmin määrittämätön angina pectoris sepelvaltimon muu tukos,0,0,0
5980,I20.99,"Angina pectoris, unspecified",Tarkemmin määrittämätön angina pectoris määrittämätön sepelvaltimotilanne,0,212,0
5983,I21.00,Acute transmural myocardial infarction of anterior wall,"Etuseinän ST-nousuinfarkti, ei osoitettavaa sepelvaltimon ahtaumaa",0,21,0
5984,I21.01,Acute transmural myocardial infarction of anterior wall,"Etuseinän ST-nousuinfarkti, ahtautunut sepelvaltimo",0,0,0
5985,I21.02,Acute transmural myocardial infarction of anterior wall,"Etuseinän ST-nousinfarkti, sepelvaltimon trombi",0,0,0
5986,I21.03,Acute transmural myocardial infarction of anterior wall,"Etuseinän ST-nousuinfakti, sepelvaltimon embolus",0,0,0
5987,I21.08,Acute transmural myocardial infarction of anterior wall,"Etuseinän ST-nousuinfarkti, sepelvaltimon muu tukos",0,0,0
5988,I21.09,Acute transmural myocardial infarction of anterior wall,"Etuseinän ST-nousuinfarkti, määrittämätön sepelvaltimotilanne",0,39,0
5990,I21.10,Acute transmural myocardial infarction of inferior wall,"Alaseinän ST-nousuinfarkti, ei osoitettavaa sepelvaltimon ahtaumaa",0,15,0
5991,I21.11,Acute transmural myocardial infarction of inferior wall,"Alaseinän ST-nousuinfarkti, ahtautunut sepelvaltimo",0,0,0
5992,I21.12,Acute transmural myocardial infarction of inferior wall,"Alaseinän ST-nousinfarkti, sepelvaltimon trombi",0,0,0
5993,I21.13,Acute transmural myocardial infarction of inferior wall,"Alaseinän ST-nousuinfakti, sepelvaltimon embolus",0,0,0
5994,I21.18,Acute transmural myocardial infarction of inferior wall,"Alaseinän ST-nousuinfarkti, sepelvaltimon muu tukos",0,0,0
5995,I21.19,Acute transmural myocardial infarction of inferior wall,"Alaseinän ST-nousuinfarkti, määrittämätön sepelvaltimotilanne",0,31,0
5997,I21.20,"ST-segment elevation myocardial infarction, no demonstrable coronary stenosis","Muun alueen ST-nousuinfarkti, ei osoitettavaa sepelvaltimon ahtaumaa",0,0,0
5998,I21.21,"ST-segment elevation myocardial infarction, constricted coronary artery","Muun alueen ST-nousuinfarkti, ahtautunut sepelvaltimo",0,0,0
5999,I21.22,"ST area elevation infarction, coronary thrombus","Muun alueen ST-nousinfarkti, sepelvaltimon trombi",0,0,0
6000,I21.23,"ST area elevation infection, coronary embolus","Muun alueen ST-nousuinfakti, sepelvaltimon embolus",0,0,0
6001,I21.28,"ST-segment elevation myocardial infarction, other coronary artery occlusion","Muun alueen ST-nousuinfarkti, sepelvaltimon muu tukos",0,0,0
6002,I21.29,"ST area elevation infarction, unspecified coronary artery condition","Muun alueen ST-nousuinfarkti, määrittämätön sepelvaltimotilanne",0,0,0
6004,I21.30,"Unspecified ST-elevation myocardial infarction, no detectable coronary stenosis","Sijainniltaan määrittämätön ST-nousuinfarkti, ei osoitettavaa sepelvaltimon ahtaumaa",0,0,0
6005,I21.31,"Unspecified ST ascending infarction, constricted coronary artery","Sijainniltaan määrittämätön ST-nousuinfarkti, ahtautunut sepelvaltimo",0,0,0
6006,I21.32,"Unspecified ST ascites, coronary thrombus","Sijainniltaan määrittämätön ST-nousinfarkti, sepelvaltimon trombi",0,0,0
6007,I21.33,"Unspecified ST ascending infection, coronary embolus","Sijainniltaan määrittämätön ST-nousuinfakti, sepelvaltimon embolus",0,0,0
6008,I21.38,"Unspecified ST-elevation myocardial infarction, other coronary artery occlusion","Sijainniltaan määrittämätön ST-nousuinfarkti, sepelvaltimon muu tukos",0,0,0
6009,I21.39,"Unspecified ST ascending infarction, unspecified coronary artery condition","Sijainniltaan määrittämätön ST-nousuinfarkti, määrittämätön sepelvaltimotilanne",0,0,0
6011,I21.40,"Myocardial infarction without ST elevation, no detectable coronary stenosis","Sydäninfarkti ilman ST-nousua, ei osoitettavaa sepelvaltimon ahtaumaa",0,24,0
6012,I21.41,"Myocardial infarction without ST elevation, constricted coronary artery","Sydäninfarkti ilman ST-nousua, ahtautunut sepelvaltimo",0,0,0
6013,I21.42,"Myocardial infarction without ST elevation, coronary thrombus","Sydäninfarkti ilman ST-nousua, sepelvaltimon trombi",0,0,0
6014,I21.43,"Myocardial infarction without ST elevation, coronary embolus","Sydäninfarkti ilman ST-nousua, sepelvaltimon embolus",0,0,0
6015,I21.48,"Myocardial infarction without ST elevation, other coronary artery occlusion","Sydäninfarkti ilman ST-nousua, sepelvaltimon muu tukos",0,0,0
6016,I21.49,"Myocardial infarction without ST elevation, unspecified coronary artery condition","Sydäninfarkti ilman ST-nousua, määrittämätön sepelvaltimotilanne",0,19,0
6018,I21.90,Unspecified [acute] myocardial infarction no evidence of coronary stenosis,Tarkemmin määrittämätön [akuutti ] sydäninfarkti ei osoitettavaa sepelvaltimon ahtaumaa,0,36,0
6019,I21.91,"Unspecified myocardial infarction, narrowed coronary artery","Tarkemmin määrittämätön sydäninfarkti, ahtautunut sepelvaltimo",0,0,0
6020,I21.92,"Unspecified myocardial infarction, coronary thrombus","Tarkemmin määrittämätön sydäninfarkti, sepelvaltimon trombi",0,0,0
6021,I21.93,"Unspecified myocardial infarction, coronary embolus","Tarkemmin määrittämätön sydäninfarkti, sepelvaltimon embolus",0,0,0
6022,I21.97,Suspected acute myocardial infarction,Mahdollinen sydäninfarkti,0,0,0
6023,I21.98,Unspecified myocardial infarction other coronary artery occlusion,Tarkemmin määrittämätön sydäninfarkti sepelvaltimon muu tukos,0,0,0
6024,I21.99,"Unspecified myocardial infarction, unspecified coronary artery condition","Tarkemmin määrittämätön sydäninfarkti, määrittämätön sepelvaltimotilanne",0,21,0
6027,I22.00,Recurrent anterior wall infarction does not show coronary stenosis,Uusiva etuseinäinfarkti ei osoitettavaa sepelvaltimon ahtaumaa,0,0,0
6028,I22.01,Recurrent anterior myocardial infarction with a narrowed coronary artery,Uusiva etuseinäinfarkti ahtautunut sepelvaltimo,0,0,0
6029,I22.02,Recurrent anterior myocardial infarction coronary thrombus,Uusiva etuseinäinfarkti sepelvaltimon trombi,0,0,0
6030,I22.03,Recurrent anterior wall infarction coronary embolus,Uusiva etuseinäinfarkti sepelvaltimon embolus,0,0,0
6031,I22.08,Recurrent anterior wall infarction other coronary artery occlusion,Uusiva etuseinäinfarkti sepelvaltimon muu tukos,0,0,0
6032,I22.09,Recurrent anterior wall infarction unspecified coronary artery condition,Uusiva etuseinäinfarkti määrittämätön sepelvaltimotilanne,0,0,0
6034,I22.10,Recurrent lower wall infarction does not show coronary artery stenosis,Uusiva alaseinäinfarkti ei osoitettavaa sepelvaltimon ahtaumaa,0,0,0
6035,I22.11,Recurrent lower wall infarction with a narrowed coronary artery,Uusiva alaseinäinfarkti ahtautunut sepelvaltimo,0,0,0
6036,I22.12,Recurrent lower wall infarction coronary thrombus,Uusiva alaseinäinfarkti sepelvaltimon trombi,0,0,0
6037,I22.13,Recurrent lower wall infarction coronary embolus,Uusiva alaseinäinfarkti sepelvaltimon embolus,0,0,0
6038,I22.18,Recurrent lower wall infarction other coronary artery occlusion,Uusiva alaseinäinfarkti sepelvaltimon muu tukos,0,0,0
6039,I22.19,Recurrent lower wall infarction unspecified coronary artery condition,Uusiva alaseinäinfarkti määrittämätön sepelvaltimotilanne,0,0,0
6041,I22.80,Recurrent myocardial infarction in the rest of the area does not show coronary stenosis,Muun alueen uusiva sydäninfarkti ei osoitettavaa sepelvaltimon ahtaumaa,0,0,0
6042,I22.81,Resting myocardial infarction in the rest of the area with a narrowed coronary artery,Muun alueen uusiva sydäninfarkti ahtautunut sepelvaltimo,0,0,0
6043,I22.82,Recurrent myocardial infarction coronary thrombus,Muun alueen uusiva sydäninfarkti sepelvaltimon trombi,0,0,0
6044,I22.83,Recurrent myocardial infarction with coronary artery embolus,Muun alueen uusiva sydäninfarkti sepelvaltimon embolus,0,0,0
6045,I22.88,Recurrent myocardial infarction in another area other coronary artery occlusion,Muun alueen uusiva sydäninfarkti sepelvaltimon muu tukos,0,0,0
6046,I22.89,Recurrent myocardial infarction in another area unspecified coronary artery condition,Muun alueen uusiva sydäninfarkti määrittämätön sepelvaltimotilanne,0,0,0
6048,I22.90,"Unspecified recurrent myocardial infarction, no demonstrable coronary stenosis","Määrittämätön uusiva sydäninfarkti, ei osoitettavaa sepelvaltimon ahtaumaa",0,0,0
6049,I22.91,"Unspecified recurrent myocardial infarction, constricted coronary artery","Määrittämätön uusiva sydäninfarkti, ahtautunut sepelvaltimo",0,0,0
6050,I22.92,"Unspecified recurrent myocardial infarction, coronary thrombus","Määrittämätön uusiva sydäninfarkti, sepelvaltimon trombi",0,0,0
6051,I22.93,"Unspecified recurrent myocardial infarction, coronary embolus","Määrittämätön uusiva sydäninfarkti, sepelvaltimon embolus",0,0,0
6052,I22.97,Possible recurrent myocardial infarction,Mahdollinen uusiva sydäninfarkti,0,0,0
6053,I22.98,Unspecified recurrent myocardial infarction other coronary artery occlusion,Määrittämätön uusiva sydäninfarkti sepelvaltimon muu tukos,0,0,0
6054,I22.99,"Unspecified recurrent myocardial infarction, unspecified coronary artery condition","Määrittämätön uusiva sydäninfarkti, määrittämätön sepelvaltimotilanne",0,0,0
6074,I25.40,Coronary artery aneurysm,Sepelvaltimoaneurysma,0,0,0
6075,I25.48,Acquired coronary-venous fistula,Hankinnainen sepelvaltimo-laskimofisteli,0,0,0
6124,I34.00,"Mitral (valve) incompetence NOS or of specified cause, except rheumatic",Läppärenkaan venymisestä aiheutunut hiippaläpän vuoto,0,49,0
6125,I34.01,"Mitral (valve) regurgitation NOS or of specified cause, except rheumatic",Nystylihasten ja/tai jännerihmojen repeytymisestä aiheutunut hiippaläpän vuoto,0,0,0
6126,I34.02,Bleed valve leakage due to myocardial ischemia,Sydänlihasiskemiasta aiheutunut hiippaläpän vuoto,0,0,0
6127,I34.09,Mitral (valve) insufficiency,Muu hiippaläpän vuoto,0,31,0
6377,I71.00,Dissecting aneurysm of aorta (ruptured) [any part],Nousevan aortan dissekoituma (A-tyypin dissekoituma),0,0,0
6378,I71.01,Descending aortic dissection (type B dissection),Laskevan aortan dissekoituma (B-tyypin dissekoituma),0,0,0
6379,I71.09,Aortic dissection,Aortan dissekoituma,0,0,0
6423,I78.10,The cherry eyelid of old age,Vanhuuden kirsikkaluomi,0,0,0
6424,I78.11,spider,Hämähäkkiluomi,0,0,0
6425,I78.19,Other capillary eyelid (non-tumor type),Muu hiussuoniluomi (ei kasvaintyyppinen),0,0,0
6440,I80.20#,Hip venous or venous thrombosis,Lonkkalaskimon laskimotulehdus tai laskimontukkotulehdus,0,9,0
6441,I80.29#,Phlebitis and thrombophlebitis of other deep vessels of lower extremities,Muun tai määrittämättömän alaraajojen syvän laskimon laskimotulehdus tai laskimontukkotulehdus,0,62,0
6449,I82.20,Upper venous thrombosis or blockage,Yläonttolaskimon veritulppa tai tukos,0,0,0
6450,I82.21,Inferior venous thrombosis or blockage,Alaonttolaskimon veritulppa tai tukos,0,0,0
6451,I82.29,Embolism and thrombosis of vena cava,Onttolaskimon määrittämätön veritulppa tai tukos,0,0,0
6453,I82.80,Solitary vein thrombosis or blockage,Solislaskimon veritulppa tai tukos,0,0,0
6454,I82.88,Embolism and thrombosis of other specified veins,Muun laskimon veritulppa tai tukos,0,18,0
6549,J06.80,Continuously repeating infections of a child,Lapsen hengitystieinfektiokierre,0,0,0
6550,J06.89,Other acute upper respiratory infections of multiple sites,Muu useissa kohdissa esiintyvä akuutti ylähengitystieinfektio,0,0,0
6642,J21.90,Acute obstructive bronchitis in children,Lasten akuutti obstruktiivinen bronkiitti,0,0,0
6647,J30.10,Allergic rhinitis due to pollen,Siitepölyn aiheuttama allerginen nuha,0,683,0
6648,J30.19,Unspecified pollen allergy,Tarkemmin määrittämätön siitepölyn aiheuttama allergia,0,0,0
6792,J86.00,Empyema and bronchial-bronchial fistula,Empyeema ja keuhkoputki-keuhkopussifisteli,0,0,0
6793,J86.01,Empyema and pleural skin fistula,Empyeema ja keuhkopussi-ihofisteli,0,0,0
6794,J86.02,Empyema and bronchial-bronchial skin fistula,Empyeema ja keuhkoputki-keuhkopussi-ihofisteli,0,0,0
6795,J86.09,Pyothorax with fistula,Empyeema ja määräämätön fisteli,0,0,0
6854,K00.00,Hypodontia,Synnynnäinen vajaahampaisuus,0,91,0
6855,K00.01,Anodontia,Synnynnäinen hampaattomuus,0,0,0
6856,K00.09,Unspecified dentition,Määrittämätön vajaahampaisuus,0,0,0
6858,K00.10,An oversized tooth in the anterior and canine area,Etu- ja kulmahammasalueen ylilukuinen hammas,0,0,0
6859,K00.11,Excessive tooth in the interdental area,Välihammasalueen ylilukuinen hammas,0,0,0
6860,K00.12,Excessive tooth in the molar area,Poskihammasalueen ylilukuinen hammas,0,0,0
6861,K00.19,Unspecified oversized tooth,Määrittämätön ylilukuinen hammas,0,0,0
6863,K00.20,Enamel pearls,Suurihampaisuus,0,0,0
6864,K00.21,Macrodontia,Pienihampaisuus,0,0,0
6865,K00.22,Ingrown teeth,Yhteenkasvaneet hampaat,0,0,0
6866,K00.24,Tooth bulge,Hampaan pullistuma,0,0,0
6867,K00.25,Tooth indentation,Hampaan sisäänpainuma,0,0,0
6868,K00.26,Premolarisaatio,Premolarisaatio,0,0,0
6869,K00.28,Microdontia,Taurodontia,0,0,0
6870,K00.29,Other or unspecified deviation in tooth size or shape,Muu tai määrittelemätön hampaiden koon tai muodon poikkeama,0,0,0
6872,K00.30,Dental fluorosis,Hampaan fluoroosi,0,0,0
6873,K00.31,Stain gloss caused by another factor,Muun tekijän aiheuttama laikkukiilteisyys,0,0,0
6874,K00.39,Unspecified plaque of teeth,Määrittämätön hampaiden laikkukiilteisyys,0,0,0
6876,K00.40,Postnatal mica hypoplasia,Postnataalinen kiillehypoplasia,0,0,0
6877,K00.41,Prenatal mica hypoplasia,Prenataalinen kiillehypoplasia,0,0,0
6878,K00.42,Neonatal mica hypoplasia,Vastasyntyneen kiillehypoplasia,0,0,0
6879,K00.43,Aplasia and hypoplasia of cementum,Juurisementin puuttuminen tai vajaakehitys,0,0,0
6880,K00.44,Fusion of teeth,Hampaiden kahdentuminen,0,0,0
6881,K00.45,Turner's tooth,Alueellinen odontodysplasia,0,0,0
6882,K00.46,Turner's tooth,Turnerin hammas,0,0,0
6883,K00.48,Other dysfunction,Muu hampaiden rakenteen kehityshäiriö,0,0,0
6885,K00.50,Dentinal dysplasia,Kiilteen kehityshäiriö,0,0,0
6886,K00.51,Dentinogenesis imperfecta,Dentiinin kehityshäiriö,0,0,0
6887,K00.52,Amelogenesis imperfecta,Hampaan kehityshäiriö,0,0,0
6888,K00.58,Other hereditary disorder of tooth structure,Muu hampaan rakenteen perinnöllinen kehityshäiriö,0,0,0
6889,K00.59,Unspecified hereditary developmental disorder of the tooth structure,Määrittämätön hampaan rakenteen periytyvä kehityshäiriö,0,0,0
6891,K00.60,Natal tooth,Syntymähammas,0,0,0
6892,K00.61,Neonatal tooth,Vastasyntyneen hammas,0,0,0
6893,K00.62,Dentia praecox,Hampaiden ennenaikainen kehittyminen,0,0,0
6894,K00.68,Other disorder associated with tooth eruption,Muu hampaan puhkeamiseen liittyvä häiriö,0,0,0
6895,K00.69,Unspecified dental eruption disorder,Määrittämätön hampaan puhkeamiseen liittyvä häiriö,0,0,0
6897,K00.80,Discoloration of the tooth during development due to blood group incompatibility,Hampaan kehityksenaikainen värinmuutos johtuen veriryhmän yhteensoveltumattomuudesta,0,0,0
6898,K00.81,Discoloration of the tooth during development due to deformity of the bile system,Hampaan kehityksenaikainen värinmuutos johtuen sappijärjestelmän epämuodostumasta,0,0,0
6899,K00.82,Discoloration of the tooth during development due to porphyria,Hampaan kehityksenaikainen värinmuutos johtuen porfyriasta,0,0,0
6900,K00.83,Discoloration of the tooth during development due to tetracycline,Hampaan kehityksenaikainen värinmuutos johtuen tetrasykliinistä,0,0,0
6901,K00.88,Other disorders of tooth development,Muu hampaiden kehityshäiriö,0,0,0
6906,K01.10,Wedge of the upper tooth of the upper jaw,Kiilautunut yläleuan etuhammas,0,0,0
6907,K01.11,Wedge mandibular incisors,Kiilautunut alaleuan etuhammas,0,0,0
6908,K01.12,Wedge upper jaw canine,Kiilautunut yläleuan kulmahammas,0,0,0
6909,K01.13,Wedge mandible canine,Kiilautunut alaleuan kulmahammas,0,0,0
6910,K01.14,Wedge upper jaw,Kiilautunut yläleuan välihammas,0,0,0
6911,K01.15,Wedge lower jaw,Kiilautunut alaleuan välihammas,0,0,0
6912,K01.16,Wedge of upper cheek tooth,Kiilautunut yläleuan poskihammas,0,0,0
6913,K01.17,Wedge of the lower jaw,Kiilautunut alaleuan poskihammas,0,9,0
6914,K01.18,Wedge oversized tooth,Kiilautunut ylilukuinen hammas,0,0,0
6915,K01.19,Unspecified erupted tooth,Määrittämätön puhkeamatta jäänyt hammas,0,0,0
6926,K03.00,Wear of tooth chewing surfaces,Hampaiden purupintojen kuluminen,0,0,0
6927,K03.01,Wear of interdental surfaces,Hampaiden välipintojen kuluminen,0,0,0
6928,K03.08,Other tooth wear,Muu hampaiden kuluminen,0,0,0
6929,K03.09,Unspecified tooth wear,Tarkemmin määrittämätön hampaiden kuluminen,0,0,0
6931,K03.10,Toothpaste caused by toothpaste,Hammastahnan aiheuttama hampaiden abraasio,0,0,0
6932,K03.11,Abrasion dentifrice of teeth,Tapaan perustuva hampaiden abraasio (harjauskuluma),0,0,0
6933,K03.12,Abrasion habitual of teeth,Ammatista johtuva hampaiden hankautuminen,0,0,0
6934,K03.13,Abrasion occupational of teeth,Rituaaleihin perustuva hampaiden hankaaminen,0,0,0
