concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,tmp_main_icd10fi,tmp_name_fi,tmp_name_en_source
1108,Urinary disease other,Condition,ICPC,ICPC2,NA,U99,1970-01-01,2099-12-31,NA,N39.9,Muu virtsateiden sairaus,THL
1109,Pregnancy,Condition,ICPC,ICPC2,NA,W,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu",THL
1110,Question of pregnancy,Condition,ICPC,ICPC2,NA,W01,1970-01-01,2099-12-31,NA,Z32.0,Raskausepäily,THL
1111,Fear of pregnancy,Condition,ICPC,ICPC2,NA,W02,1970-01-01,2099-12-31,NA,Z71.1,Pelko raskaudesta,THL
1112,Antepartum bleeding,Condition,ICPC,ICPC2,NA,W03,1970-01-01,2099-12-31,NA,O20.9,Raskaudenaikainen verenvuoto,THL
1113,Pregnancy vomiting/nausea,Condition,ICPC,ICPC2,NA,W05,1970-01-01,2099-12-31,NA,O21.9,Raskauspahoinvointi/-oksentelu,THL
1114,Contraception postcoital,Procedure,ICPC,ICPC2,NA,W10,1970-01-01,2099-12-31,NA,Z30.3,Yhdynnänjälkeinen ehkäisy,THL
1115,Contraception oral,Observation,ICPC,ICPC2,NA,W11,1970-01-01,2099-12-31,NA,Z30.4,Raskaudenehkäisy pillerillä,THL
1116,Contraception intrauterine,Procedure,ICPC,ICPC2,NA,W12,1970-01-01,2099-12-31,NA,Z30.1,"Raskaudenehkäisy, kohdunsisäinen",THL
1117,Sterilization female,Procedure,ICPC,ICPC2,NA,W13,1970-01-01,2099-12-31,NA,Z30.2,"Sterilisaatio, naisen",THL
1118,Contraception female other,Procedure,ICPC,ICPC2,NA,W14,1970-01-01,2099-12-31,NA,Z30.0,"Raskaudenehkäisy, muu",THL
1119,Infertility/subfertility female,Condition,ICPC,ICPC2,NA,W15,1970-01-01,2099-12-31,NA,N97.9,Hedelmättömyys,THL
1120,Post-partum bleeding,Condition,ICPC,ICPC2,NA,W17,1970-01-01,2099-12-31,NA,O72.1,Synnytyksen jälkeinen verenvuoto,THL
1121,Post-partum symptom/complaint other,Condition,ICPC,ICPC2,NA,W18,1970-01-01,2099-12-31,NA,O90.9,"Synnytyksen jälkeinen oire/vaiva, muu",THL
1122,Lactation symptom/complaint,Condition,ICPC,ICPC2,NA,W19,1970-01-01,2099-12-31,NA,O92.7,Imetykseen liittyvä oire/vaiva,THL
1123,Concern with body image in pregnancy,Condition,ICPC,ICPC2,NA,W21,1970-01-01,2099-12-31,NA,R46.8,Huoli raskaudenaikaisesta kehonkuvasta,THL
1124,Fear of complications of pregnancy,Condition,ICPC,ICPC2,NA,W27,1970-01-01,2099-12-31,NA,Z71.1,Huoli/pelko raskauskomplikaatiosta,THL
1125,Limited function/disability (W),Observation,ICPC,ICPC2,NA,W28,1970-01-01,2099-12-31,NA,Z73.6,"Toiminnanvajaus, raskauteen ja synnytykseen liittyvä",THL
1126,Pregnancy symptom/complaint other,Condition,ICPC,ICPC2,NA,W29,1970-01-01,2099-12-31,NA,O26.0,Muu raskauteen liittyvä oire/vaiva,THL
1127,"Pregnancy, Medical examin/health eval complete",Condition,ICPC,ICPC2,NA,W30,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Laaja terveydentilan arviointi/tarkastus",THL
1128,"Pregnancy, Medical examin/health eval partial",Condition,ICPC,ICPC2,NA,W31,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Suppea terveydentilan arviointi/tarkastus",THL
1129,"Pregnancy, Sensitivity test",Condition,ICPC,ICPC2,NA,W32,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Allergiatutkimus",THL
1130,"Pregnancy, Microbiological/immunological test",Condition,ICPC,ICPC2,NA,W33,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Mikrobiologinen/immunologinen koe",THL
1131,"Pregnancy, Blood test",Condition,ICPC,ICPC2,NA,W34,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Veritutkimus",THL
1132,"Pregnancy, Urine test",Condition,ICPC,ICPC2,NA,W35,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Virtsatutkimus",THL
1133,"Pregnancy, Faeces test",Condition,ICPC,ICPC2,NA,W36,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Ulostetutkimus",THL
1134,"Pregnancy, Histological/exfoliative cytology",Condition,ICPC,ICPC2,NA,W37,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Histologinen/sytologinen tutkimus",THL
1135,"Pregnancy, Other laboratory test NEC",Condition,ICPC,ICPC2,NA,W38,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Muu laboratoriotutkimus",THL
1136,"Pregnancy, Physical function test",Condition,ICPC,ICPC2,NA,W39,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Kliininen toimintakoe",THL
1137,"Pregnancy, Diagnostic endoscopy",Condition,ICPC,ICPC2,NA,W40,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Diagnostinen endoskopia",THL
1138,"Pregnancy, Diagnostic radiology/imaging",Condition,ICPC,ICPC2,NA,W41,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Diagnostinen kuvantaminen",THL
1139,"Pregnancy, Electrical tracing",Condition,ICPC,ICPC2,NA,W42,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Elektrofysiologinen tutkimus",THL
1140,"Pregnancy, Other diagnostic procedure",Condition,ICPC,ICPC2,NA,W43,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Muu tutkimustoimenpide",THL
1141,"Pregnancy, Preventive immunization/medic",Condition,ICPC,ICPC2,NA,W44,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Rokotus / ennaltaehkäisevä lääkitys",THL
1142,"Pregnancy, Observ/health educat/advice/diet",Condition,ICPC,ICPC2,NA,W45,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Seuranta/terveysneuvonta/ruokavalioneuvonta",THL
1143,"Pregnancy, Consultation primary care provider",Condition,ICPC,ICPC2,NA,W46,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Perusterveydenhuollon asiantuntijan konsultaatio",THL
1144,"Pregnancy, Consultation with specialist",Condition,ICPC,ICPC2,NA,W47,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Erikoislääkärin konsultaatio",THL
1145,"Pregnancy, Clarification/discussion RFE/demand",Condition,ICPC,ICPC2,NA,W48,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Potilaan tarpeiden/tulosyyn selvittäminen",THL
1146,"Pregnancy, Other preventive procedure",Condition,ICPC,ICPC2,NA,W49,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Muu ennaltaehkäisevä toimenpide",THL
1147,"Pregnancy, Medication/prescr/renewal",Condition,ICPC,ICPC2,NA,W50,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Lääkitys/lääkemääräys/uusinta/injektio",THL
1148,"Pregnancy, I&d/flush/aspiration",Condition,ICPC,ICPC2,NA,W51,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto",THL
1149,"Pregnancy, Exc/remov/biopsy/destruc/debrid/caut",Condition,ICPC,ICPC2,NA,W52,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto",THL
1150,"Pregnancy, Instrument/catheter/intubate/dilate",Condition,ICPC,ICPC2,NA,W53,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Katetrointi/intubointi/laajentaminen",THL
1151,"Pregnancy, Repair/fix-suture/cast/prosth device",Condition,ICPC,ICPC2,NA,W54,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)",THL
1152,"Pregnancy, Local injection/infiltration",Condition,ICPC,ICPC2,NA,W55,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Paikallinen lääkeaineinjektio",THL
1153,"Pregnancy, Dressing/pressure/compress/tamponade",Condition,ICPC,ICPC2,NA,W56,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Sidos /kompressi/tamponointi",THL
1154,"Pregnancy, Physical medicine/rehabilitation",Condition,ICPC,ICPC2,NA,W57,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Fysikaalinen hoito /kuntoutus",THL
1155,"Pregnancy, Therapeutic counselling/listening",Condition,ICPC,ICPC2,NA,W58,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Terapeuttinen neuvonta/kuuntelu",THL
1156,"Pregnancy, Other therap proced/minor surg NEC",Condition,ICPC,ICPC2,NA,W59,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Muu hoitotoimenpide/muualla luokittelematon pikkukirurgia",THL
1157,"Pregnancy, Result test/procedure",Condition,ICPC,ICPC2,NA,W60,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Tutkimustulosten kuuleminen",THL
1158,"Pregnancy, Result examination/test/record/letter from other provider",Condition,ICPC,ICPC2,NA,W61,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta",THL
1159,"Pregnancy, Administrative procedure",Condition,ICPC,ICPC2,NA,W62,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Hallinnollinen toimenpide",THL
1160,"Pregnancy, Follow-up encounter unspecified",Condition,ICPC,ICPC2,NA,W63,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Muu seurantakäynti",THL
1161,"Pregnancy, Encounter/prob initiated by provider",Condition,ICPC,ICPC2,NA,W64,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Hoidonantajan käynnistämä tapahtuma",THL
1162,"Pregnancy, Enc/prob init by other than pt/prov",Condition,ICPC,ICPC2,NA,W65,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Muun henkilön käynnistämä tapahtuma",THL
1163,"Pregnancy, Referral to non-MD provider",Condition,ICPC,ICPC2,NA,W66,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Lähete muulle perusterveydenhuollon ammattihenkilölle",THL
1164,"Pregnancy, Referral to physician/hospital",Condition,ICPC,ICPC2,NA,W67,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Lähete erikoislääkärille/sairaalaan",THL
1165,"Pregnancy, Other referral NEC",Condition,ICPC,ICPC2,NA,W68,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Muu lähete",THL
1166,"Pregnancy, Other reason for encounter NEC",Condition,ICPC,ICPC2,NA,W69,1970-01-01,2099-12-31,NA,NA,"Raskaus, synnytys ja perhesuunnittelu, Muu käynnin syy",THL
1167,Puerperal infection/sepsis,Condition,ICPC,ICPC2,NA,W70,1970-01-01,2099-12-31,NA,O85,Lapsivuodetulehdus/verenmyrkytys,THL
1168,Other infect complic pregn/puerp,Condition,ICPC,ICPC2,NA,W71,1970-01-01,2099-12-31,NA,O98.9,Raskautta komplisoiva tulehdus,THL
1169,Malignant neopl related to pregnancy,Condition,ICPC,ICPC2,NA,W72,1970-01-01,2099-12-31,NA,C58,"Pahanlaatuinen kasvain, raskauteen liittyvä",THL
1170,Benign/unspecif neopl relat to pregn,Condition,ICPC,ICPC2,NA,W73,1970-01-01,2099-12-31,NA,O01.9,"Hyvänlaatuinen/muu kasvain, raskauteen liittyvä",THL
1171,Injury complicating pregnancy,Condition,ICPC,ICPC2,NA,W75,1970-01-01,2099-12-31,NA,T14.9,Raskautta komplisoiva vamma,THL
1172,Congen anom complicating pregnancy,Condition,ICPC,ICPC2,NA,W76,1970-01-01,2099-12-31,NA,O99.89,"Synnynnäinen epämuodostuma, raskautta komplisoiva",THL
1173,Pregnancy,Condition,ICPC,ICPC2,NA,W78,1970-01-01,2099-12-31,NA,Z32.1,Raskaus,THL
1174,Unwanted pregnancy,Condition,ICPC,ICPC2,NA,W79,1970-01-01,2099-12-31,NA,Z64.0,"Raskaus, ei-toivottu",THL
1175,Ectopic pregnancy,Condition,ICPC,ICPC2,NA,W80,1970-01-01,2099-12-31,NA,O00.9,"Raskaus, kohdunulkoinen",THL
1176,Toxaemia of pregnancy,Condition,ICPC,ICPC2,NA,W81,1970-01-01,2099-12-31,NA,O14.9,Raskausmyrkytys,THL
1177,Abortion spontaneous,Condition,ICPC,ICPC2,NA,W82,1970-01-01,2099-12-31,NA,O03.9,Keskenmeno,THL
1178,Abortion induced,Condition,ICPC,ICPC2,NA,W83,1970-01-01,2099-12-31,NA,O04.9,Raskauden keskeytys,THL
1179,Pregnancy high risk,Observation,ICPC,ICPC2,NA,W84,1970-01-01,2099-12-31,NA,Z35.9,Riskiraskaus,THL
1180,Gestational diabetes,Condition,ICPC,ICPC2,NA,W85,1970-01-01,2099-12-31,NA,O24.4,Raskausdiabetes,THL
1181,Uncompl labour/delivery livebirth,Condition,ICPC,ICPC2,NA,W90,1970-01-01,2099-12-31,NA,O80.9,"Normaali synnytys, elävä lapsi",THL
1182,Uncompl labour/delivery stillbirth,Condition,ICPC,ICPC2,NA,W91,1970-01-01,2099-12-31,NA,Z37.1,"Normaali synnytys, kuollut lapsi",THL
1183,Compl labour/ delivery livebirth,Procedure,ICPC,ICPC2,NA,W92,1970-01-01,2099-12-31,NA,O83.1,"Komplisoitunut synnytys, elävä lapsi",THL
1184,Compl labour/delivery stillbirth,Condition,ICPC,ICPC2,NA,W93,1970-01-01,2099-12-31,NA,Z37.1,"Komplisoitunut synnytys, kuollut lapsi",THL
1185,Puerperal mastitis,Condition,ICPC,ICPC2,NA,W94,1970-01-01,2099-12-31,NA,O91.2,"Rintatulehdus, imettämiseen liittyvä",THL
1186,Breast dis in pregn/puerperium other,Condition,ICPC,ICPC2,NA,W95,1970-01-01,2099-12-31,NA,O92.2,"Rintarauhasen muu häiriö, raskauteen/imettämiseen liittyvä",THL
1187,Complications of puerperium other,Condition,ICPC,ICPC2,NA,W96,1970-01-01,2099-12-31,NA,O90.9,"Imettämiseen liittyvä komplikaatio, muu",THL
1188,Disorder of pregn/delivery other,Condition,ICPC,ICPC2,NA,W99,1970-01-01,2099-12-31,NA,O26.9,Muu raskauteen/synnytykseen liittyvä häiriö,THL
1189,Female Genital,Condition,ICPC,ICPC2,NA,X,1970-01-01,2099-12-31,NA,NA,Naisen sukuelimet sisältäen rinnan,THL
1190,Genital pain female,Condition,ICPC,ICPC2,NA,X01,1970-01-01,2099-12-31,NA,R10.2,"Kipu sukuelimissä,  naisen",THL
1191,Menstrual pain,Condition,ICPC,ICPC2,NA,X02,1970-01-01,2099-12-31,NA,N94.6,Kuukautiskipu,THL
1192,Intermenstrual pain,Condition,ICPC,ICPC2,NA,X03,1970-01-01,2099-12-31,NA,N94.0,Kuukautisten välillä esiintyvä kipu,THL
1193,Painful intercourse female,Condition,ICPC,ICPC2,NA,X04,1970-01-01,2099-12-31,NA,N94.1,"Yhdyntäkivut, naisen",THL
1194,Menstruation absent/scanty,Condition,ICPC,ICPC2,NA,X05,1970-01-01,2099-12-31,NA,N91.5,Puuttuvat/niukat kuukautiset,THL
1195,Menstruation excessive,Condition,ICPC,ICPC2,NA,X06,1970-01-01,2099-12-31,NA,N92.0,Runsaat kuukautiset,THL
1196,Menstruation irregular/frequent,Condition,ICPC,ICPC2,NA,X07,1970-01-01,2099-12-31,NA,N92.1,Epäsäännölliset/tiheät kuukautiset,THL
1197,Intermenstrual bleeding,Condition,ICPC,ICPC2,NA,X08,1970-01-01,2099-12-31,NA,N92.3,Välivuoto,THL
1198,Premenstrual symptom/complaint,Condition,ICPC,ICPC2,NA,X09,1970-01-01,2099-12-31,NA,N94.9,Kuukautisia edeltävä oire/vaiva,THL
1199,Postponement of menstruation,Procedure,ICPC,ICPC2,NA,X10,1970-01-01,2099-12-31,NA,Z30.9,Kuukautisten siirto,THL
1200,Menopausal symptom/complaint,Condition,ICPC,ICPC2,NA,X11,1970-01-01,2099-12-31,NA,N95.9,Vaihdevuosioireet/-vaiva,THL
1201,Postmenopausal bleeding,Condition,ICPC,ICPC2,NA,X12,1970-01-01,2099-12-31,NA,N95.0,"Verenvuoto emättimestä, vaihdevuosien jälkeinen",THL
1202,Postcoital bleeding,Condition,ICPC,ICPC2,NA,X13,1970-01-01,2099-12-31,NA,N93.0,"Verenvuoto emättimestä, yhdynnänjälkeinen",THL
1203,Vaginal discharge,Condition,ICPC,ICPC2,NA,X14,1970-01-01,2099-12-31,NA,N89.8,Vuoto emättimestä,THL
1204,Vaginal symptom/complaint other,Condition,ICPC,ICPC2,NA,X15,1970-01-01,2099-12-31,NA,N89.9,"Emättimen oire/vaiva, muu",THL
1205,Vulval symptom/complaint,Condition,ICPC,ICPC2,NA,X16,1970-01-01,2099-12-31,NA,N90.9,Ulkosynnyttimien oire/vaiva,THL
1206,Pelvis symptom/complaint female,Condition,ICPC,ICPC2,NA,X17,1970-01-01,2099-12-31,NA,N94.9,"Lantionseudun oire/vaiva, naisen",THL
1207,Breast pain female,Condition,ICPC,ICPC2,NA,X18,1970-01-01,2099-12-31,NA,N64.4,"Rintarauhasen kipu, naisen",THL
1208,Breast lump/mass female,Condition,ICPC,ICPC2,NA,X19,1970-01-01,2099-12-31,NA,N63,"Rintarauhasen kyhmy, naisen",THL
1209,Nipple symptom/complaint female,Condition,ICPC,ICPC2,NA,X20,1970-01-01,2099-12-31,NA,N64.0,"Nännin oire/vaiva, naisen",THL
1210,Breast sympt/compl female other,Condition,ICPC,ICPC2,NA,X21,1970-01-01,2099-12-31,NA,N64.5,"Rintarauhasen muu oire/vaiva, naisen",THL
1211,Concern breast appearance fema,Condition,ICPC,ICPC2,NA,X22,1970-01-01,2099-12-31,NA,R46.8,"Huoli rintojen ulkonäöstä, naisen",THL
1212,Fear sexually transm dis female,Condition,ICPC,ICPC2,NA,X23,1970-01-01,2099-12-31,NA,Z71.1,"Huoli/pelko sukupuolitaudista, naisen",THL
1213,Fear of sexual dysfunction female,Condition,ICPC,ICPC2,NA,X24,1970-01-01,2099-12-31,NA,Z71.1,"Huoli/pelko seksuaalisesta toimintahäiriöstä, naisen",THL
1214,Fear of genital cancer female,Condition,ICPC,ICPC2,NA,X25,1970-01-01,2099-12-31,NA,Z71.1,"Huoli/pelko sukuelinsyövästä, naisen",THL
1215,Fear of breast cancer female,Condition,ICPC,ICPC2,NA,X26,1970-01-01,2099-12-31,NA,Z71.1,"Huoli/pelko rintasyövästä, naisen",THL
1216,Fear genital/breast dis female other,Condition,ICPC,ICPC2,NA,X27,1970-01-01,2099-12-31,NA,Z71.1,"Huoli /pelko muusta sukuelimen/rintarauhasen sairaudesta, naisen",THL
1217,Limited function/disability (X),Observation,ICPC,ICPC2,NA,X28,1970-01-01,2099-12-31,NA,Z73.6,"Toiminnanvajaus, sukuelinten, naisen",THL
1218,Genital sympt/compl female other,Condition,ICPC,ICPC2,NA,X29,1970-01-01,2099-12-31,NA,N94.9,Muu naisen sukuelinoire,THL
1219,"Female Genital, Medical examin/health eval complete",Condition,ICPC,ICPC2,NA,X30,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Laaja terveydentilan arviointi/tarkastus",THL
1220,"Female Genital, Medical examin/health eval partial",Condition,ICPC,ICPC2,NA,X31,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Suppea terveydentilan arviointi/tarkastus",THL
1221,"Female Genital, Sensitivity test",Condition,ICPC,ICPC2,NA,X32,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Allergiatutkimus",THL
1222,"Female Genital, Microbiological/immunological test",Condition,ICPC,ICPC2,NA,X33,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Mikrobiologinen/immunologinen koe",THL
1223,"Female Genital, Blood test",Condition,ICPC,ICPC2,NA,X34,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Veritutkimus",THL
1224,"Female Genital, Urine test",Condition,ICPC,ICPC2,NA,X35,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Virtsatutkimus",THL
1225,"Female Genital, Faeces test",Condition,ICPC,ICPC2,NA,X36,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Ulostetutkimus",THL
1226,"Female Genital, Histological/exfoliative cytology",Condition,ICPC,ICPC2,NA,X37,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Histologinen/sytologinen tutkimus",THL
1227,"Female Genital, Other laboratory test NEC",Condition,ICPC,ICPC2,NA,X38,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Muu laboratoriotutkimus",THL
1228,"Female Genital, Physical function test",Condition,ICPC,ICPC2,NA,X39,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Kliininen toimintakoe",THL
1229,"Female Genital, Diagnostic endoscopy",Condition,ICPC,ICPC2,NA,X40,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Diagnostinen endoskopia",THL
1230,"Female Genital, Diagnostic radiology/imaging",Condition,ICPC,ICPC2,NA,X41,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Diagnostinen kuvantaminen",THL
1231,"Female Genital, Electrical tracing",Condition,ICPC,ICPC2,NA,X42,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Elektrofysiologinen tutkimus",THL
1232,"Female Genital, Other diagnostic procedure",Condition,ICPC,ICPC2,NA,X43,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Muu tutkimustoimenpide",THL
1233,"Female Genital, Preventive immunization/medic",Condition,ICPC,ICPC2,NA,X44,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Rokotus / ennaltaehkäisevä lääkitys",THL
1234,"Female Genital, Observ/health educat/advice/diet",Condition,ICPC,ICPC2,NA,X45,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Seuranta/terveysneuvonta/ruokavalioneuvonta",THL
1235,"Female Genital, Consultation primary care provider",Condition,ICPC,ICPC2,NA,X46,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Perusterveydenhuollon asiantuntijan konsultaatio",THL
1236,"Female Genital, Consultation with specialist",Condition,ICPC,ICPC2,NA,X47,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Erikoislääkärin konsultaatio",THL
1237,"Female Genital, Clarification/discussion RFE/demand",Condition,ICPC,ICPC2,NA,X48,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Potilaan tarpeiden/tulosyyn selvittäminen",THL
1238,"Female Genital, Other preventive procedure",Condition,ICPC,ICPC2,NA,X49,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Muu ennaltaehkäisevä toimenpide",THL
1239,"Female Genital, Medication/prescr/renewal",Condition,ICPC,ICPC2,NA,X50,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Lääkitys/lääkemääräys/uusinta/injektio",THL
1240,"Female Genital, I&d/flush/aspiration",Condition,ICPC,ICPC2,NA,X51,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto",THL
1241,"Female Genital, Exc/remov/biopsy/destruc/debrid/caut",Condition,ICPC,ICPC2,NA,X52,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto",THL
1242,"Female Genital, Instrument/catheter/intubate/dilate",Condition,ICPC,ICPC2,NA,X53,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Katetrointi/intubointi/laajentaminen",THL
1243,"Female Genital, Repair/fix-suture/cast/prosth device",Condition,ICPC,ICPC2,NA,X54,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)",THL
1244,"Female Genital, Local injection/infiltration",Condition,ICPC,ICPC2,NA,X55,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Paikallinen lääkeaineinjektio",THL
1245,"Female Genital, Dressing/pressure/compress/tamponade",Condition,ICPC,ICPC2,NA,X56,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Sidos/kompressi/tamponointi",THL
1246,"Female Genital, Physical medicine/rehabilitation",Condition,ICPC,ICPC2,NA,X57,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Fysikaalinen hoito /kuntoutus",THL
1247,"Female Genital, Therapeutic counselling/listening",Condition,ICPC,ICPC2,NA,X58,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Terapeuttinen neuvonta/kuuntelu",THL
1248,"Female Genital, Other therap proced/minor surg NEC",Condition,ICPC,ICPC2,NA,X59,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Muu hoitotoimenpide/muualla luokittelematon pikkukirurgia",THL
1249,"Female Genital, Result test/procedure",Condition,ICPC,ICPC2,NA,X60,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Tutkimustulosten kuuleminen",THL
1250,"Female Genital, Result examination/test/record/letter from other provider",Condition,ICPC,ICPC2,NA,X61,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta",THL
1251,"Female Genital, Administrative procedure",Condition,ICPC,ICPC2,NA,X62,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Hallinnollinen toimenpide",THL
1252,"Female Genital, Follow-up encounter unspecified",Condition,ICPC,ICPC2,NA,X63,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Muu seurantakäynti",THL
1253,"Female Genital, Encounter/prob initiated by provider",Condition,ICPC,ICPC2,NA,X64,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Hoidonantajan käynnistämä tapahtuma",THL
1254,"Female Genital, Enc/prob init by other than pt/prov",Condition,ICPC,ICPC2,NA,X65,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Muun henkilön käynnistämä tapahtuma",THL
