CodeId,LongName,English_name,freq_finngen,freq_tays,freq_total,ICD10who_match_level
Q21.00,Multippelit kammioväliseinän puutokset,NA,511,376,887,match_first_code_parent
Q21.08,Muu kammioväliseinän aukko,Other specifed ventricular septal defect,612,662,1274,match_first_code_parent
Q21.09,Määrittämätön kammioväliseinän aukko,Ventricular septal defect NOS,606,310,916,match_first_code_parent
Q21.10,Secundum -tyyppinen eteisväliseinän aukko,NA,1499,1151,2650,match_first_code_parent
Q21.11,Eteisväliseinän avoin soikea aukko,Paten or persistent foramen ovale,582,2507,3089,match_first_code_parent
Q21.12,Sinus venosus -tyyppinen eteisväliseinän aukko,NA,40,2,42,match_first_code_parent
Q21.13,Sepelpoukaman puutos,NA,0,0,0,match_first_code_parent
Q21.14,Lutembacherin oireyhtymä (ASD plus hiippaläpän ahtauma),Lutenbacher's syndrome (ASD plus mitral stenosis),0,0,0,match_first_code_parent
Q21.15,Yhteinen eteinen,NA,0,52,0,match_first_code_parent
Q21.18,Muu eteistenväliseinän aukko,Other spedified atrial septal defect,83,42,125,match_first_code_parent
Q21.19,Määrittämätön eteistenväliseinän aukko,Atrial septal defect NOS,384,309,693,match_first_code_parent
Q21.20,Primum -tyyppinen eteisväliseinän aukko,NA,106,30,136,match_first_code_parent
Q21.21,Eteis-kammioväliseinäaukko,NA,271,278,549,match_first_code_parent
Q21.28,Muu eteis-kammioväliseinän puutos,Atrioventricular septal defect,0,0,0,match_first_code_parent
Q21.29,Määrittämätön eteis-kammioväliseinän puutos,NA,0,3,0,match_first_code_parent
Q21.30,Fallot'n tetralogia,Tetralogy of Fallot,1566,271,1837,match_first_code_parent
Q21.31,Fallot'n tetralogia ja molempien valtavaltimoiden lähtö oikeasta kammiosta,Tetralogy of Fallot and double outlet right ventricle,180,1,181,match_first_code_parent
Q21.32,Pulmonaaliatresia yhdistyneenä Fallot'n tyyppiseen kammioväliseinäaukkoon,NA,419,29,448,match_first_code_parent
Q21.33,Fallot'n pentalogia,NA,0,6,0,match_first_code_parent
Q21.80,Vasemman kammion ja oikean eteisen välinen yhteys,NA,43,32,75,match_first_code_parent
Q21.81,Eisenmengerin oireyhtymä,NA,423,51,474,match_first_code_parent
Q22.40,Synnynnäinen kolmiliuskaläpän ahtauma,Congenital tricuspid stenosis,29,1,30,match_first_code_parent
Q22.41,Synnynnäinen kolmiliuskaläpän umpeuma,Tricuspid atresia,390,68,458,match_first_code_parent
Q23.10,Synnynnäinen aorttaläpän vuoto,Congenital insufficiency of aortic valve,154,71,225,match_first_code_parent
Q23.11,Kaksiliuskainen aorttaläppä,Bicuspid aortic valve,1569,943,2512,match_first_code_parent
Q23.20,Synnynnäinen hiippaläpän ahtauma,Congenital mitral stenosis,108,109,217,match_first_code_parent
Q23.21,Synnynnäinen hiippaläpän umpeuma,Congenital mitral atresia,0,0,0,match_first_code_parent
Q24.50,Synnynnäinen sepelvaltimofisteli,NA,91,28,119,match_first_code_parent
Q24.51,Synnynnäinen sepelvaltimoaneurysma,NA,0,0,0,match_first_code_parent
Q24.52,Vasemman sepelvaltimon lähtö keuhkovaltimosta,Anomalous left coranary artery from pulmonary artery,0,4,0,match_first_code_parent
Q24.58,Muu sepelsuonien synnynnäinen epämuodostuma,Malformation of coronary vessels,14,50,64,match_first_code_parent
Q25.20,Aortan umpeuma,Atresia of aorta,0,1,0,match_first_code_parent
Q25.21,Aortan kaaren katkos,Interrupted aortic arch,0,225,0,match_first_code_parent
Q25.40,Aortan vajaakehitys,NA,181,163,344,match_first_code_parent
Q25.41,Pysyväksi jäänyt oikeanpuoleinen aortankaari,NA,92,132,224,match_first_code_parent
Q25.42,Ratsastava aortta,Overriding aorta,0,0,0,match_first_code_parent
Q25.43,Aortan poukaman (sinus Valsalvae) [puhjennut] aneurysma,NA,0,7,0,match_first_code_parent
Q25.44,Aortan kaksoiskaari,NA,0,0,0,match_first_code_parent
Q25.45,Synnynnäinen aortan aneurysma,NA,0,9,0,match_first_code_parent
Q25.48,Muu synnynnäinen aortan epämuodostuma,NA,64,12,76,match_first_code_parent
Q25.70,Keuhkon synnynnäinen valtimo-laskimoyhteys,"Aneurysm, congenital of pulmonary artery",0,7,0,match_first_code_parent
Q25.71,Poikkeavasti sijaitseva keuhkovaltimo[runko],Aberrant pulmonary artery,0,0,0,match_first_code_parent
Q25.72,Keuhkovaltimo[rungo]n synnynnäinen aneurysma,Agenesis of pulmonary artery,0,0,0,match_first_code_parent
Q25.73,Keuhkovaltimo[rungo]n puuttuminen,Hypoplasia of pulmonary artery,0,0,0,match_first_code_parent
Q25.78,Muu keuhkovaltimo[rungo]n poikkeavuus,Other congenital malformations of pulmonary artery,79,0,0,match_first_code_parent
Q26.00,Alaonttolaskimon synnynnäinen ahtauma,NA,0,0,0,match_first_code_parent
Q26.01,Yläonttolaskimon synnynnäinen ahtauma,NA,0,0,0,match_first_code_parent
Q26.08,Määrittämätön onttolaskimon synnynnäinen ahtauma,Congenital stenosis of vena cava,0,1,0,match_first_code_parent
Q27.80,Poikkeavasti sijaitseva solisvaltimo,"Congenital stricture, artery",0,8,0,match_first_code_parent
Q27.81,Muu tai määrittämätön verisuonirengas,NA,0,7,0,match_first_code_parent
Q27.88,Muu synnynnäinen ääreisverisuonten epämuodostuma,Other specified congenital malformation of peripheral vascular system,73,745,818,match_first_code_parent
Q31.40,Synnynnäinen kurkunpään pehmeys,NA,99,45,144,match_first_code_parent
Q31.48,Muu synnynnäinen kurkunpään ahtaus,NA,0,7,0,match_first_code_parent
Q32.10,Synnynnäinen henkitorven ahtauma,Other congenital malformations of trachea,0,3,0,match_first_code_parent
Q32.11,Synnynnäinen keuhkoputken ja ruokatorven välinen halkeama,NA,0,0,0,match_first_code_parent
Q32.18,Muu synnynnäinen henkitorven epämuodostuma,Other congenital malformations of trachea,0,5,0,match_first_code_parent
Q32.20,Primaarinen synnynnäinen keuhkoputkien pehmeys (bronkomalasia),Congenital bronchomalacia,21,76,97,match_first_code_parent
Q32.21,Sekundaarinen bronkomalasia,Secondary congenital bronchomalacia,136,105,241,match_first_code_parent
Q33.00,Synnynnäinen yksittäinen keuhkokysta,NA,0,1,0,match_first_code_parent
Q33.01,Keuhkojen (synnynnäinen) monirakkulatauti,Congenital lung disease: cystic,0,0,0,match_first_code_parent
Q33.02,Synnynnäinen hunajakennokeuhko,Congenital honeycomb lung,0,0,0,match_first_code_parent
Q33.08,Muu synnynnäinen kystinen keuhko,Congenital cystic lung,0,3,0,match_first_code_parent
Q33.10,Keuhkon azygoslohko,Azygos lobe of lung,0,0,0,match_first_code_parent
Q33.18,Muu ylilukuinen keuhkolohko,Other accessory lobe of lung,0,0,0,match_first_code_parent
Q33.80,Keuhkon [kystinen] adenomatoidi epämuodostuma,NA,0,3,0,match_first_code_parent
Q33.81,Keuhkojen ja keuhkoputkien isomerismi,Broncho-pulmonary isomerism,0,0,0,match_first_code_parent
Q33.82,Synnynnäinen keuhkolohkon laajentuma,NA,0,0,0,match_first_code_parent
Q33.88,Muu synnynnäinen keuhkoepämuodostuma,Other congenital malformations of lung,0,0,0,match_first_code_parent
Q34.80,Keuhkon synnynnäisesti laajentunut imusuonisto,Congelnital pulmonary lymphangiectasis,0,1,0,match_first_code_parent
Q34.88,Muu synnynnäinen hengityselinten epämuodostuma,Other specified congenital malformations of respiratory system,0,1,0,match_first_code_parent
Q35.70,Kitakielekkeen halkio,Cleft uvula,0,0,0,match_first_code_parent
Q35.71,Piilosuulakihalkio,Submucous cleft palate,324,3,327,match_first_code_parent
Q36.99,Tarkemmin määrittämätön huulihalkio,Cleft lip NOS,0,0,0,match_first_code_parent
Q37.90,Määrittämätön suulakihalkio ja toispuoleinen huulihalkio,"Unspecified cheft palate with cleft lip, unilateral",17,11,28,match_first_code_parent
Q37.99,Tarkemmin määrittämätön suulakihalkio ja huulihalkio,Cleft palate with cleft lip NOS,0,34,0,match_first_code_parent
Q38.00,Synnynnäinen huulifisteli,Congenital fistula of lip,0,0,0,match_first_code_parent
Q38.08,Muualla luokittamaton synnynnäinen huuliepämuodostuma,"Congenital malformations of lips, not elsewhere classified",0,0,0,match_first_code_parent
Q38.30,Synnynnäinen kielen puuttuminen,Aglossia,0,0,0,match_first_code_parent
Q38.39,Tarkemmin määrittämätön synnynnäinen kielen epämuodostuma,Congenital malformation of tongue NOS,0,0,0,match_first_code_parent
Q38.42,Sylkirauhastiehyeen umpeuma tai puuttuminen,NA,0,0,0,match_first_code_parent
Q38.48,Muu määritetty sylkirauhasen tai sylkirauhastiehyeen epämuodostuma,NA,0,1,0,match_first_code_parent
Q38.49,Määrittämätön sylkirauhasen tai sylkirauhastiehyeen epämuodostuma,NA,0,0,0,match_first_code_parent
Q38.50,Kitapurjeen puutos,NA,0,0,0,match_first_code_parent
Q38.51,Korkea kaareutuva suulaki,High arched palate,0,0,0,match_first_code_parent
Q38.58,Tarkemmin määrittämätön suulaen synnynnäinen epämuodostuma,Congenital malformation of palate NOS,0,0,0,match_first_code_parent
Q38.60,Fordycen tauti,NA,0,0,0,match_first_code_parent
Q38.61,Suun limakalvon leukokeratoosi,NA,12,0,0,match_first_code_parent
Q38.68,Muu synnynnäinen suuontelon epämuodostuma,Congenital malformation of mouth NOS,6,0,0,match_first_code_parent
Q38.69,Tarkemmin määrittämätön synnynnäinen suuontelon epämuodostuma,NA,0,0,0,match_first_code_parent
Q38.80,Synnynnäinen suulaen ja ruokatorven liikkeiden koordinaatiohäiriö,NA,0,27,0,match_first_code_parent
Q38.88,Muu määritetty tai määrittämätön synnynnäinen nieluepämuodostuma,Other congenital malformations of pharynx,0,249,0,match_first_code_parent
Q39.10,Synnynnäinen ruokatorven umpeuma ja henkitorvi-ruokatorvifisteli tai kehkoputki-ruokatorvifisteli ruokatorven yläosaan,Atresia of oesophagus with broncho-oesophageal fistula,45,1,46,match_first_code_parent
Q39.11,Synnynnäinen ruokatorven umpeuma ja henkitorvi-ruokatorvifisteli tai kehkoputki-ruokatorvifisteli ruokatorven alaosaan,Atresia of oesophagus with broncho-oesophageal fistula,1083,8,1091,match_first_code_parent
Q39.19,Määrittämätön synnynnäinen ruokatorven umpeuma ja henkitorvi-ruokatorvifisteli tai keuhkoputki-ruokatorvifisteli,Atresia of oesophagus with tracheo/broncho-oesophageal fistula,0,0,0,match_first_code_parent
Q39.50,Synnynnäinen mahansuun kouristus,Congenital cardispasm,0,0,0,match_first_code_parent
Q39.58,Muu synnynnäinen ruokatorven laajentuma,Congenital dilatation of oesophagus,0,0,0,match_first_code_parent
Q39.80,Kahdentunut ruokatorvi,Duplication of oesophagus,0,0,0,match_first_code_parent
Q39.81,Synnynnäinen ruokatorven liikehäiriö,Oesophageal dysmotility,0,0,0,match_first_code_parent
Q39.88,Muu synnynnäinen ruokatorven epämuodostuma,Other congenital malformations of oesophagus,0,29,0,match_first_code_parent
Q40.21,Synnynnäinen mahalaukun liikehäiriö,NA,0,0,0,match_first_code_parent
Q40.22,Kahdentunut mahalaukku,Duplication of stomach,0,2,0,match_first_code_parent
Q40.28,Muu synnynnäinen mahalaukun epämuodostuma,NA,0,0,0,match_first_code_parent
Q43.30,Paksunsuolen kiertymishäiriö,NA,0,0,0,match_first_code_parent
Q43.31,Vatsaontelon synnynnäiset kiinnikkeet,NA,0,0,0,match_first_code_parent
Q43.38,Muu synnynnäinen suolen kiinnittymisen häiriö,Congenital malformations of intestinal fixation,0,0,0,match_first_code_parent
Q44.20,Sappiteiden maksansisäinen umpeuma,NA,267,7,274,match_first_code_parent
Q44.21,Sappiteiden maksanulkoinen umpeuma,NA,243,2,245,match_first_code_parent
Q44.29,Määrittämätön synnynnäinen sappiteiden umpeuma,Atresia of bile ducts,738,55,793,match_first_code_parent
Q44.70,Maksan synnynnäinen puuttuminen,NA,0,0,0,match_first_code_parent
Q44.71,Alagillen oireyhtymä,Alagille's syndrome,0,0,0,match_first_code_parent
Q44.72,Maksan vasemman lohkon synnynnäinen atrofia,NA,0,0,0,match_first_code_parent
Q44.73,Riedelin lohko maksassa,NA,0,0,0,match_first_code_parent
Q44.74,Virheellisessä paikassa sijaitseva maksa,NA,0,0,0,match_first_code_parent
Q44.75,Paikallinen nodulaarinen maksan hypoplasia,NA,0,6,0,match_first_code_parent
Q44.78,Muu synnynnäinen maksan epämuodostuma,NA,0,0,0,match_first_code_parent
Q45.30,Väärässä paikassa sijaitseva haimakudos,Ectopic pancreas,0,0,0,match_first_code_parent
Q45.31,Nesidioblastoosi (haiman saarekesolujen hyperplasia),NA,0,0,0,match_first_code_parent
Q45.38,Muu synnynnäinen haiman ja/tai haimatiehyen epämuodostuma,Other congenital malformations of pancreas and pancreatic duct,16,2,18,match_first_code_parent
Q50.00,Synnynnäinen toisen munasarjan puuttuminen,NA,14,1,15,match_first_code_parent
Q50.01,Synnynnäinen molempien munasarjojen puuttuminen,NA,0,0,0,match_first_code_parent
Q50.10,Yksittäinen munasarjan kehityskysta,NA,1188,485,1673,match_first_code_parent
Q50.11,Useat munasarjan/munasarjojen kehityskystat,NA,79,146,225,match_first_code_parent
Q50.30,Juostemainen munasarja,Congenital malformation of ovary NOS,0,0,0,match_first_code_parent
Q50.38,Muu synnynnäinen munasarjojen epämuodostuma,Ovarian streak,0,1,0,match_first_code_parent
Q50.60,Munanjohtimen ja/tai kohdun kannattimen puuttuminen,NA,0,0,0,match_first_code_parent
Q50.61,Ylilukuinen munanjohdin ja/tai kohdun kannatin,NA,0,0,0,match_first_code_parent
Q50.68,Muu synnynnäinen munanjohtimen ja kohdun kannattimen epämuodostuma,Other congenital malformations of fallopian tube and broad ligament,0,0,0,match_first_code_parent
Q55.00,Synnynnäinen toisen kiveksen puuttuminen,NA,0,1,0,match_first_code_parent
Q55.01,Synnynnäinen molempien kivesten puuttuminen,NA,0,0,0,match_first_code_parent
Q55.20,Vaeltava kives,Retractile testis,91,78,169,match_first_code_parent
Q55.28,Muu synnynnäinen kiveksen/kivesten ja kivespussin epämuodostuma,Other congenital malformations of testis and scrotum,0,2,0,match_first_code_parent
Q61.40,Toisen munuaisen (moni)rakkulainen dysplasia (multikystinen),NA,67,94,161,match_first_code_parent
Q61.41,Molempien munuaisten (moni)rakkulainen dysplasia (multikystinen),NA,415,0,0,match_first_code_parent
Q61.48,Muu määritetty tai määrittämätön munuaisten dysplasia,Nonspecified renal dysplasia,222,21,243,match_first_code_parent
Q61.90,Meckelin-Gruberin oireyhtymä,NA,17,9,26,match_first_code_parent
Q61.99,Määrittämätön munuaisen rakkulasairaus,"Cystic kidney disease, unspecified",537,133,670,match_first_code_parent
Q62.10,Synnynnäinen toispuolinen munuaisaltaan ja virtsanjohtimen raja-alueen tukkeuma,NA,463,41,504,match_first_code_parent
Q62.11,Synnynnäinen molemminpuolinen munuaisaltaan ja virtsanjohtimen raja-alueen tukkeuma,NA,17,1,18,match_first_code_parent
Q62.12,Synnynnäinen toispuolinen virtsarakon virtsanjohtimen aukon tukkeuma,Congenital occlusion of ureterovesical orifice,0,13,0,match_first_code_parent
Q62.13,Synnynnäinen molemminpuolinen virtsarakon virtsanjohtimen aukon tukkeuma,NA,0,0,0,match_first_code_parent
Q62.18,Muu tai määrittämätön virtsanjohtimen umpeuma tai ahtauma,Other specified atresia and stenosis of ureter,17,19,36,match_first_code_parent
Q63.81,Synnynnäinen munuaispikarin divertikkeli,NA,0,2,0,match_first_code_parent
Q63.82,Synnynnäiset munuaiskivet,NA,0,0,0,match_first_code_parent
Q63.88,Muu synnynnäinen munuaisepämuodostuma,Other specified congenital malformations of kidney,12,2,14,match_first_code_parent
Q64.30,Synnynnäinen virtsarakon kaulan tukkeuma,Congenital bladder neck obstruction,0,2,0,match_first_code_parent
Q64.31,Synnynnäinen virtsaputken kurouma,Congenital stricture of: urethra,0,0,0,match_first_code_parent
Q64.32,Synnynnäinen virtsaputken suun kurouma (ulkoaukko),Congenital stricture of: vesicourethral orifice,0,3,0,match_first_code_parent
Q64.33,Virtsaputken vajaakehitys,NA,0,0,0,match_first_code_parent
Q64.34,Virtsaputken etuosan umpipussi,Congenital prolapse of: urinary meatus,0,5,0,match_first_code_parent
Q64.38,Muu virtsaputken ja/tai virtsarakon kaulan umpeuma tai ahtauma,Other atresia and stenosis of urethra and bladder neck,0,3,0,match_first_code_parent
Q64.71,Synnynnäinen virtsarakon limakalvon esiinluiskahdus,NA,0,0,0,match_first_code_parent
Q64.72,Kahdentunut virtsaputki,Double urethra,0,0,0,match_first_code_parent
Q64.73,Virtsaputken tai sen ulkoaukon virhesijainti,NA,0,0,0,match_first_code_parent
Q64.74,Synnynnäinen virtsaputki-peräsuolifisteli,Congenital urethrorectal fistula,0,0,0,match_first_code_parent
Q64.75,Synnynnäinen jättivirtsaputki,NA,0,0,0,match_first_code_parent
Q64.76,Jättirakko-jättivirtsanjohdin oireyhtymä,NA,0,0,0,match_first_code_parent
Q64.78,Muu synnynnäinen virtsarakon tai virtsaputken epämuodostuma,NA,0,0,0,match_first_code_parent
Q65.80,Synnynnäinen toispuoleinen lonkan tai lonkkamaljan kehityshäiriö,NA,70,18,88,match_first_code_parent
Q65.81,Synnynnäinen molemminpuoleinen lonkan tai lonkkamaljan kehityshäiriö,NA,112,3,115,match_first_code_parent
Q65.82,Synnynnäinen reisiluun kaulan eteenpäin kääntyminen,NA,6,2,8,match_first_code_parent
Q65.83,Synnynnäinen coxa valga,NA,0,4,0,match_first_code_parent
Q65.84,Synnynnäinen coxa vara,NA,0,0,0,match_first_code_parent
Q65.88,Muu synnynnäinen lonkkanivelen epämuotoisuus,Other congenital deformities of hip,35,0,0,match_first_code_parent
Q67.40,Kasvojen toisen puolen surkastuneisuus,"Other congenital deformities of skull, face and jaw",69,8,77,match_first_code_parent
Q67.41,Kasvojen toisen puolen liikakasvu,Depressions in skull,0,0,0,match_first_code_parent
Q67.48,"Muu synnynnäinen kallon, kasvojen ja leuan epämuotoisuus",NA,51,3,54,match_first_code_parent
Q69.20,Ylilukuiset varpaat,Accessory toe(s),0,7,0,match_first_code_parent
Q69.21,Ylilukuinen isovarvas,NA,0,7,0,match_first_code_parent
Q71.80,Sorm(i)en synnynnäinen puuttuma,NA,0,2,0,match_first_code_parent
Q71.81,Synnynnäinen peukalon puuttuma,NA,0,42,0,match_first_code_parent
Q71.88,Muu yläraajan/yläraajojen puuttuma,Other reduction defects of upper limb(s),7,7,14,match_first_code_parent
Q72.80,Synnynnäinen varpaan/varpaiden puuttuma,NA,0,0,0,match_first_code_parent
Q72.81,Synnynnäinen isovarpaan puuttuminen,NA,0,0,0,match_first_code_parent
Q72.88,Muu alaraajan puuttuma,Other reduction defects of lower himb(s),52,2,54,match_first_code_parent
Q73.80,Määrittämättömän sormen tai varpaan puuttuma,Other reduction defects of unspecified limb(s),0,0,0,match_first_code_parent
Q73.88,Määrittämättömän raajan tai määrittämättömien raajojen muu määritetty puuttuma,Other reduction defects of unspecified limb(s),0,0,0,match_first_code_parent
Q74.00,Ylilukuiset ranneluut,Accessory carpal bones,0,0,0,match_first_code_parent
Q74.01,Madelungin epämuodostuma,Madelung's deformity,82,7,89,match_first_code_parent
Q74.02,Kleidokraniaalinen dysostoosi,Cleidocranial dysostosis,0,16,0,match_first_code_parent
Q74.03,Sprengelin deformiteetti,Sprengels deformity,0,22,0,match_first_code_parent
Q74.04,Synnynnäinen suurisormisuus,Macrodactylia (fingers),0,0,0,match_first_code_parent
Q74.05,Kolmijäseninen peukalo,Triphalangeal thumb,0,3,0,match_first_code_parent
Q74.06,Synnynnäinen yhteenluutuma yläraajan isojen luiden välillä,NA,0,34,0,match_first_code_parent
Q74.08,Muu hartian ja yläraajan (luiden) synnynnäinen epämuodostuma,Other congenital malformations of upper limb(s)( including shoulder girdle,0,0,0,match_first_code_parent
Q74.20,Synnynnäinen ristiluu-suoliluunivelen yhteenluutuminen,Congenital fusion of sacroiliac joint,0,0,0,match_first_code_parent
Q74.21,Synnynnäinen alemman nilkkanivelen (telaluun ja veneluun) yhteenluutuminen,NA,0,3,0,match_first_code_parent
Q74.22,Synnynnäisesti käyrä sääriluu,NA,0,0,0,match_first_code_parent
Q74.28,Muu synnynnäinen lantion ja alaraajan epämuodostuma,"Other congenital malformations of lower limb(s), including pelvic girdle",0,4,0,match_first_code_parent
Q74.80,Synnynnäinen lyhytsormisuus ja/tai lyhytvarpaisuus,NA,0,7,0,match_first_code_parent
Q74.81,Synnynnäinen raajan tai raajojen suurikokoisuus,Congenital overgrowth of limb(s),58,82,140,match_first_code_parent
Q74.82,Synnynnäinen raajan tai raajojen pienikokoisuus,Congenital undergrowth of limb(s),0,6,0,match_first_code_parent
Q74.83,Synnynnäisesti tarkemmin määrittämättömällä tavalla epäsymmetriset raajat,"Congenital limb asymmetri, unspecified",0,0,0,match_first_code_parent
Q74.84,Larsenin oireyhtymä,Larsen's syndrome,0,0,0,match_first_code_parent
Q74.85,Synnynnäinen hämähäkkisormisuus ja/tai hämähäkkivarpaisuus,NA,0,0,0,match_first_code_parent
Q74.88,Muu synnynnäinen raajaepämuodostuma,Other specified congenital malformations of limb(s),40,9,49,match_first_code_parent
Q75.00,Koronaarisauman kraniosynostoosi,NA,65,0,0,match_first_code_parent
Q75.01,Sagittaalisauman kraniosynostoosi,NA,81,117,198,match_first_code_parent
Q75.02,Trigonokefalia,Trigonokefalia,0,1,0,match_first_code_parent
Q75.03,Muu useiden saumojen kraniosynostoosi,NA,0,0,0,match_first_code_parent
Q75.08,Muu kraniosynostoosi,Other craniosynostosis,0,15,0,match_first_code_parent
Q75.80,Paikallinen kallon puutos,Localised skull defects,0,0,0,match_first_code_parent
Q75.81,Frontonasaalinen dysplasia,Frontonasal dysplasia,0,0,0,match_first_code_parent
Q75.88,Muu synnynnäinen kallon tai kasvojen luun epämuodostuma,Other specified congenital malformations of skull and face bones,0,0,0,match_first_code_parent
Q76.30,Puolinikamafuusiosta aiheutuva skolioosi,Hemivertebra fusion or failure of segmentation with scoliosis,248,22,270,match_first_code_parent
Q76.38,Muun luuepämuodostuman aiheuttama synnynnäinen skolioosi,Congenital scoliosis due to other specified congenital bony malformation,44,8,52,match_first_code_parent
Q76.40,Synnynnäinen nikaman puuttuminen ilman skolioosia,NA,0,3,0,match_first_code_parent
Q76.42,Synnynnäinen ristinikamien epämuodostuma ilman skolioosia,Congenital anomalies of sacral vetebrae,0,1,0,match_first_code_parent
Q76.48,Muu nikamien epämuodostuma ilman skolioosia,"Congenital anomalies of other vertebrae, not associated with scoliosis",50,25,75,match_first_code_parent
Q76.60,Synnynnäinen kylkiluun puuttuminen,Congenital absence of rib,0,6,0,match_first_code_parent
Q76.61,Synnynnäinen kylkiluiden yhteenkasvama,Congenital fusion of ribs,0,1,0,match_first_code_parent
Q76.62,Ylilukuinen kylkiluu,Accessory rib,0,0,0,match_first_code_parent
Q76.68,Muu määritetty tai määrittämätön synnynnäinen kylkiluuepämuodostuma,Other congenital malformations of ribs,0,10,0,match_first_code_parent
Q76.70,Synnynnäinen rintalastan puuttuminen,NA,0,1,0,match_first_code_parent
Q76.71,Kaksijakoinen rintalasta,NA,0,0,0,match_first_code_parent
Q76.78,Muu synnynnäinen rintalastan epämuodostuma,Other specified congenital malformation of sternum,0,2,0,match_first_code_parent
Q77.00,"Akondrogeneesi, tyyppi I",NA,0,222,0,match_first_code_parent
Q77.01,"Akondrogeneesi, tyyppi II",NA,0,0,0,match_first_code_parent
Q77.02,Hypokondrogeneesi,NA,0,3,0,match_first_code_parent
Q77.80,Metatrooppinen dysplasia,Metatropic dwarfism,0,5,0,match_first_code_parent
Q77.81,Metafyseaalinen kondrodysplasia,Metaphyseal chondrodysplasia,0,0,0,match_first_code_parent
Q77.82,Rusto-hiushypoplasia,NA,0,74,0,match_first_code_parent
Q77.88,Muu putkiluiden ja selkärangan vajaakasvua aiheuttava osteokondrodysplasia,Other osteochondrodysplasia with defects of growth of tubular bones and spine,0,141,0,match_first_code_parent
Q78.00,Synnynnäinen luutumisvajaus (osteogenesis imperfecta),NA,1386,167,1553,match_first_code_parent
Q78.08,Hitaasti ilmenevä luutumisvajaus (osteogenesis imperfecta tarda),NA,45,2,47,match_first_code_parent
Q78.40,Enkondromatoosi ja verisuoniluomia,Enchondromatosis,14,0,0,match_first_code_parent
Q78.48,Muu määritetty enkondromatoosi,Enchondromatosis,56,62,118,match_first_code_parent
Q78.80,Osteopoikiloosi,NA,27,4,31,match_first_code_parent
Q78.81,Kondrodystrofinen myotonia (Schwartz-Jampel),Chondrodystrophic myotonia (Schwatz-Jampel),0,0,0,match_first_code_parent
Q78.88,Muu osteokondrodysplasia,Other specified osteochondrodysplasias,0,44,0,match_first_code_parent
Q79.00,Synnynnäinen pallean etuosan (Morgagnin aukon) tyrä,NA,99,17,116,match_first_code_parent
Q79.01,Synnynnäinen pallean taka-sivuosan (Bochdalekin aukon) tyrä,NA,15,0,0,match_first_code_parent
Q79.10,Synnynnäinen pallean eventraatio,Eventration of diaphragm,18,48,66,match_first_code_parent
Q79.11,Synnynnäinen pallean toisen puoliskon puuttuminen,Congenital absent hemidiaphragm,0,0,0,match_first_code_parent
Q79.12,Synnynnäinen pallean puuttuminen,Congenital absent diaphragm,0,0,0,match_first_code_parent
Q79.18,Muu synnynnäinen pallean epämuodostuma,Other congenital malformations of diaphragm,0,0,0,match_first_code_parent
Q82.50,Tuliläiskä,Naevus flammeus,427,335,762,match_first_code_parent
Q82.51,Mansikkaluomi,Naevus portwine,131,259,390,match_first_code_parent
Q82.52,Sininen mongoliläiskä,Mongolian blue spot,0,20,0,match_first_code_parent
Q82.58,Muu synnynnäinen ei-neoplastinen luomi,Congenital non-neoplastic naevus,729,624,1353,match_first_code_parent
Q82.80,Suvuittainen hyvänlaatuinen pemfigus (Hailey-Hailey),Benign familial pemphigus [Hailey-Hailey],246,56,302,match_first_code_parent
Q82.81,Follikulaarinen keratoosi (Darier-White),Keratosis follicularis [Darier-White],227,111,338,match_first_code_parent
Q82.82,Perinnöllinen keratosis palmaris et plantaris,Inherited keratosis palmaris et plantaris,56,25,81,match_first_code_parent
Q82.83,Synnynnäinen dyskeratoosi,NA,0,275,0,match_first_code_parent
Q82.84,Pseudoxanthoma elasticum,NA,0,179,0,match_first_code_parent
Q82.85,Acrokeratosis verruciformis,NA,0,2,0,match_first_code_parent
Q82.86,Gorlinin oireyhtymä,Gorlins syndrome,0,33,0,match_first_code_parent
Q82.88,Muu synnynnäinen ihoepämuodostuma,Other specified congenital malformations of skin,297,77,374,match_first_code_parent
Q85.00,"Neurofibromatoosi, tyyppi 1",NA,1615,1645,3260,match_first_code_parent
Q85.01,"Neurofibromatoosi, tyyppi 2",NA,153,243,396,match_first_code_parent
Q85.09,Määrittämätön neurofibromatoosi,NA,352,228,580,match_first_code_parent
Q85.80,Peutz-Jeghersin oireyhtymä,NA,0,93,0,match_first_code_parent
Q85.81,Sturge-Weberin oireyhtymä,NA,0,0,0,match_first_code_parent
Q85.82,von Hippel-Lindaun oireyhtymä,NA,364,1271,1635,match_first_code_parent
Q85.83,Gardnerin oireyhtymä,NA,0,98,0,match_first_code_parent
Q85.88,Muu muualla luokittamaton fakomatoosi,"Other phakomatoses, not elsewhere classified",0,114,0,match_first_code_parent
Q86.80,Valproaatin aiheuttama synnynnäinen epämuodostuma,NA,0,3,0,match_first_code_parent
Q86.81,A-vitamiinin aiheuttama synnynnäinen epämuodostuma,NA,0,0,0,match_first_code_parent
Q86.82,Talidomidin aiheuttama synnynnäinen epämuodostuma,NA,0,0,0,match_first_code_parent
Q86.83,Solunsalpaajien aiheuttama synnynnäinen epämuodostuma,NA,0,0,0,match_first_code_parent
Q86.84,Metyylielohopean aiheuttama synnynnäinen epämuodostuma,NA,0,0,0,match_first_code_parent
