concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,mappingStatus
21601387,ANTINEOPLASTIC AGENTS,Drug,ATC,ATC 2nd,C,L01,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600857,MINERAL SUPPLEMENTS,Drug,ATC,ATC 2nd,C,A12,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605567,THERAPEUTIC RADIOPHARMACEUTICALS,Drug,ATC,ATC 2nd,C,V10,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604389,ANTIEPILEPTICS,Drug,ATC,ATC 2nd,C,N03,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604181,ANESTHETICS,Drug,ATC,ATC 2nd,C,N01,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604069,MUSCLE RELAXANTS,Drug,ATC,ATC 2nd,C,M03,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603890,IMMUNOSUPPRESSANTS,Drug,ATC,ATC 2nd,C,L04,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602323,OTHER DERMATOLOGICAL PREPARATIONS,Drug,ATC,ATC 2nd,C,D11,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601985,PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS,Drug,ATC,ATC 2nd,C,D03,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601908,ANTIFUNGALS FOR DERMATOLOGICAL USE,Drug,ATC,ATC 2nd,C,D01,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601853,LIPID MODIFYING AGENTS,Drug,ATC,ATC 2nd,C,C10,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601246,IMMUNE SERA,Drug,ATC,ATC 3rd,C,J06A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601226,OTHER HEMATOLOGICAL AGENTS,Drug,ATC,ATC 3rd,C,B06A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600744,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",Drug,ATC,ATC 3rd,C,A10B,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600627,INTESTINAL ADSORBENTS,Drug,ATC,ATC 3rd,C,A07B,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600491,ANTIEMETICS AND ANTINAUSEANTS,Drug,ATC,ATC 3rd,C,A04A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600360,OTHER CARDIAC PREPARATIONS,Drug,ATC,ATC 3rd,C,C01E,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602178,"CORTICOSTEROIDS, OTHER COMBINATIONS",Drug,ATC,ATC 3rd,C,D07X,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602073,CHEMOTHERAPEUTICS FOR TOPICAL USE,Drug,ATC,ATC 3rd,C,D06B,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602029,ANTIPSORIATICS FOR TOPICAL USE,Drug,ATC,ATC 3rd,C,D05A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601532,POTASSIUM-SPARING AGENTS,Drug,ATC,ATC 3rd,C,C03D,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601462,"LOW-CEILING DIURETICS, THIAZIDES",Drug,ATC,ATC 3rd,C,C03A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601460,COMBINATIONS OF ANTIHYPERTENSIVES IN ATC-GR. C02,Drug,ATC,ATC 3rd,C,C02N,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604070,"MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS",Drug,ATC,ATC 3rd,C,M03A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603366,"EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS",Drug,ATC,ATC 3rd,C,R05C,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603207,NASAL DECONGESTANTS FOR SYSTEMIC USE,Drug,ATC,ATC 3rd,C,R01B,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603090,DRUGS FOR TREATMENT OF TUBERCULOSIS,Drug,ATC,ATC 3rd,C,J04A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602813,AMPHENICOLS,Drug,ATC,ATC 3rd,C,J01B,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605580,PAIN PALLIATION (BONE SEEKING AGENTS),Drug,ATC,ATC 3rd,C,V10B,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605536,TUMOUR DETECTION,Drug,ATC,ATC 3rd,C,V09I,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605525,INFLAMMATION AND INFECTION DETECTION,Drug,ATC,ATC 3rd,C,V09H,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605509,CARDIOVASCULAR SYSTEM,Drug,ATC,ATC 3rd,C,V09G,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605474,HEPATIC AND RETICULO ENDOTHELIAL SYSTEM,Drug,ATC,ATC 3rd,C,V09D,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605348,OTHER NUTRIENTS,Drug,ATC,ATC 3rd,C,V06D,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605228,ALL OTHER THERAPEUTIC PRODUCTS,Drug,ATC,ATC 3rd,C,V03A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605145,ANTIINFECTIVES,Drug,ATC,ATC 3rd,C,S02A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605112,SURGICAL AIDS,Drug,ATC,ATC 3rd,C,S01K,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605106,DIAGNOSTIC AGENTS,Drug,ATC,ATC 3rd,C,S01J,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605096,LOCAL ANESTHETICS,Drug,ATC,ATC 3rd,C,S01H,1970-01-01,2099-12-31,NA,NOT_MAPPED
44819156,bromelains,Drug,ATC,ATC 5th,C,D03BA03,2014-07-01,2099-12-31,NA,MAPPED
44819164,sucroferric oxyhydroxide,Drug,ATC,ATC 5th,C,V03AE05,2014-07-01,2099-12-31,NA,MAPPED
21600126,OTHER DRUGS FOR ACID RELATED DISORDERS,Drug,ATC,ATC 3rd,C,A02X,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600047,ANTACIDS,Drug,ATC,ATC 3rd,C,A02A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601388,ALKYLATING AGENTS,Drug,ATC,ATC 3rd,C,L01A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601222,HEMODIALYTICS AND HEMOFILTRATES,Drug,ATC,ATC 3rd,C,B05Z,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601191,PERITONEAL DIALYTICS,Drug,ATC,ATC 3rd,C,B05D,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601078,IRON PREPARATIONS,Drug,ATC,ATC 3rd,C,B03A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600930,OTHER ANABOLIC AGENTS,Drug,ATC,ATC 3rd,C,A14B,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600797,OTHER DRUGS USED IN DIABETES,Drug,ATC,ATC 3rd,C,A10X,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600713,INSULINS AND ANALOGUES,Drug,ATC,ATC 3rd,C,A10A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600672,OTHER ANTIDIARRHEALS,Drug,ATC,ATC 3rd,C,A07X,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600510,BILE THERAPY,Drug,ATC,ATC 3rd,C,A05A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602472,HORMONAL CONTRACEPTIVES FOR SYSTEMIC USE,Drug,ATC,ATC 3rd,C,G03A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602143,"CORTICOSTEROIDS, COMBINATIONS WITH ANTISEPTICS",Drug,ATC,ATC 3rd,C,D07B,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602097,"ANTIBIOTICS AND CHEMOTHERAPEUTICS, COMBINATIONS",Drug,ATC,ATC 3rd,C,D06C,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601986,CICATRIZANTS,Drug,ATC,ATC 3rd,C,D03A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601854,"LIPID MODIFYING AGENTS, PLAIN",Drug,ATC,ATC 3rd,C,C10A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601848,OTHER AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,Drug,ATC,ATC 3rd,C,C09X,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601779,CALCIUM CHANNEL BLOCKERS AND DIURETICS,Drug,ATC,ATC 3rd,C,C08G,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601730,"BETA BLOCKING AGENTS, THIAZIDES AND OTHER DIURETICS",Drug,ATC,ATC 3rd,C,C07D,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601701,BETA BLOCKING AGENTS AND THIAZIDES,Drug,ATC,ATC 3rd,C,C07B,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601541,DIURETICS AND POTASSIUM-SPARING AGENTS IN COMBINATION,Drug,ATC,ATC 3rd,C,C03E,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604035,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,Drug,ATC,ATC 3rd,C,M02A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604021,SPECIFIC ANTIRHEUMATIC AGENTS,Drug,ATC,ATC 3rd,C,M01C,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603849,IMMUNOSTIMULANTS,Drug,ATC,ATC 3rd,C,L03A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603813,HORMONES AND RELATED AGENTS,Drug,ATC,ATC 3rd,C,L02A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603327,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,Drug,ATC,ATC 3rd,C,R03D,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603249,"ADRENERGICS, INHALANTS",Drug,ATC,ATC 3rd,C,R03A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603072,ANTIMYCOTICS FOR SYSTEMIC USE,Drug,ATC,ATC 3rd,C,J02A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601765,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH DIRECT CARDIAC EFFECTS,Drug,ATC,ATC 3rd,C,C08D,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601652,CAPILLARY STABILIZING AGENTS,Drug,ATC,ATC 3rd,C,C05C,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604254,OPIOIDS,Drug,ATC,ATC 3rd,C,N02A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603933,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",Drug,ATC,ATC 3rd,C,M01A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603891,IMMUNOSUPPRESSANTS,Drug,ATC,ATC 3rd,C,L04A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603671,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,Drug,ATC,ATC 3rd,C,S01E,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603282,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",Drug,ATC,ATC 3rd,C,R03B,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603216,THROAT PREPARATIONS,Drug,ATC,ATC 3rd,C,R02A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603041,OTHER ANTIBACTERIALS,Drug,ATC,ATC 3rd,C,J01X,1970-01-01,2099-12-31,NA,NOT_MAPPED
21603006,QUINOLONE ANTIBACTERIALS,Drug,ATC,ATC 3rd,C,J01M,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602990,AMINOGLYCOSIDE ANTIBACTERIALS,Drug,ATC,ATC 3rd,C,J01G,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602868,OTHER BETA-LACTAM ANTIBACTERIALS,Drug,ATC,ATC 3rd,C,J01D,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602748,ANTIADRENAL PREPARATIONS,Drug,ATC,ATC 3rd,C,H02C,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602723,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",Drug,ATC,ATC 3rd,C,H02A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605462,RENAL SYSTEM,Drug,ATC,ATC 3rd,C,V09C,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605445,CENTRAL NERVOUS SYSTEM,Drug,ATC,ATC 3rd,C,V09A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605345,PROTEIN SUPPLEMENTS,Drug,ATC,ATC 3rd,C,V06B,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605204,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,Drug,ATC,ATC 3rd,C,S03C,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605199,CORTICOSTEROIDS,Drug,ATC,ATC 3rd,C,S03B,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605071,DECONGESTANTS AND ANTIALLERGICS,Drug,ATC,ATC 3rd,C,S01G,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604994,INSECTICIDES AND REPELLENTS,Drug,ATC,ATC 3rd,C,P03B,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604849,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,Drug,ATC,ATC 3rd,C,P01A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600380,Other cardiac combination products,Drug,ATC,ATC 4th,C,C01EX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600311,Other cardiac stimulants,Drug,ATC,ATC 4th,C,C01CX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600280,Adrenergic and dopaminergic agents,Drug,ATC,ATC 4th,C,C01CA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602785,ANTI-PARATHYROID AGENTS,Drug,ATC,ATC 3rd,C,H05B,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602752,THYROID PREPARATIONS,Drug,ATC,ATC 3rd,C,H03A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602745,"CORTICOSTEROIDS FOR SYSTEMIC USE, COMBINATIONS",Drug,ATC,ATC 3rd,C,H02B,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602697,POSTERIOR PITUITARY LOBE HORMONES,Drug,ATC,ATC 3rd,C,H01B,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605418,MAGNETIC RESONANCE IMAGING CONTRAST MEDIA,Drug,ATC,ATC 3rd,C,V08C,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605414,"X-RAY CONTRAST MEDIA, NON-IODINATED",Drug,ATC,ATC 3rd,C,V08B,1970-01-01,2099-12-31,NA,NOT_MAPPED
21605359,ALL OTHER NON-THERAPEUTIC PRODUCTS,Drug,ATC,ATC 3rd,C,V07A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604928,ANTITREMATODALS,Drug,ATC,ATC 3rd,C,P02B,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604886,ANTIMALARIALS,Drug,ATC,ATC 3rd,C,P01B,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604564,ANXIOLYTICS,Drug,ATC,ATC 3rd,C,N05B,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604390,ANTIEPILEPTICS,Drug,ATC,ATC 3rd,C,N03A,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600337,Other vasodilators used in cardiac diseases,Drug,ATC,ATC 4th,C,C01DX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600316,Organic nitrates,Drug,ATC,ATC 4th,C,C01DA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600109,Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD),Drug,ATC,ATC 4th,C,A02BX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600092,Prostaglandins,Drug,ATC,ATC 4th,C,A02BB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600668,Antidiarrheal microorganisms,Drug,ATC,ATC 4th,C,A07FA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600593,Peripheral opioid receptor antagonists,Drug,ATC,ATC 4th,C,A06AH,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600583,Enemas,Drug,ATC,ATC 4th,C,A06AG,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600515,Preparations for biliary tract therapy,Drug,ATC,ATC 4th,C,A05AB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600498,Other antiemetics,Drug,ATC,ATC 4th,C,A04AD,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600483,Propulsives,Drug,ATC,ATC 4th,C,A03FA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600480,"Antispasmodics, psycholeptics and analgesics in combination",Drug,ATC,ATC 4th,C,A03EA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600434,Nitroferricyanide derivatives,Drug,ATC,ATC 4th,C,C02DD,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600425,Thiazide derivatives,Drug,ATC,ATC 4th,C,C02DA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600404,Sulfonium derivatives,Drug,ATC,ATC 4th,C,C02BA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601101,"Iron, parenteral preparations",Drug,ATC,ATC 4th,C,B03AC,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601049,Local hemostatics,Drug,ATC,ATC 4th,C,B02BC,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601027,Other antithrombotic agents,Drug,ATC,ATC 4th,C,B01AX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600972,Heparin group,Drug,ATC,ATC 4th,C,B01AB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600934,Amino acids and derivatives,Drug,ATC,ATC 4th,C,A16AA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600911,Other mineral products,Drug,ATC,ATC 4th,C,A12CX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600807,"Multivitamins, other combinations",Drug,ATC,ATC 4th,C,A11AB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600802,Multivitamins with minerals,Drug,ATC,ATC 4th,C,A11AA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600779,Thiazolidinediones,Drug,ATC,ATC 4th,C,A10BG,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601457,Serotonin antagonists and diuretics,Drug,ATC,ATC 4th,C,C02LN,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601434,Pyrimidine analogues,Drug,ATC,ATC 4th,C,L01BC,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601422,Folic acid analogues,Drug,ATC,ATC 4th,C,L01BA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601371,"Bacterial and viral vaccines, combined",Drug,ATC,ATC 4th,C,J07CA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601349,Poliomyelitis vaccines,Drug,ATC,ATC 4th,C,J07BF,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601347,Mumps vaccines,Drug,ATC,ATC 4th,C,J07BE,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601319,Tuberculosis vaccines,Drug,ATC,ATC 4th,C,J07AN,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601315,Tetanus vaccines,Drug,ATC,ATC 4th,C,J07AM,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601290,Hemophilus influenzae B vaccines,Drug,ATC,ATC 4th,C,J07AG,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601284,Cholera vaccines,Drug,ATC,ATC 4th,C,J07AE,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601255,"Immunoglobulins, normal human",Drug,ATC,ATC 4th,C,J06BA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601220,Other i.v. solution additives,Drug,ATC,ATC 4th,C,B05XX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601192,Isotonic solutions,Drug,ATC,ATC 4th,C,B05DA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601154,Solutions for parenteral nutrition,Drug,ATC,ATC 4th,C,B05BA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601770,Benzothiazepine derivatives,Drug,ATC,ATC 4th,C,C08DB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601736,"Beta blocking agents, non-selective, and vasodilators",Drug,ATC,ATC 4th,C,C07EA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601666,"Beta blocking agents, non-selective",Drug,ATC,ATC 4th,C,C07AA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601649,Other sclerosing agents,Drug,ATC,ATC 4th,C,C05BX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601562,2-amino-1-phenylethanol derivatives,Drug,ATC,ATC 4th,C,C04AA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601509,Mercurial diuretics,Drug,ATC,ATC 4th,C,C03BC,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601490,"Sulfonamides, plain",Drug,ATC,ATC 4th,C,C03BA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602202,Biguanides and amidines,Drug,ATC,ATC 4th,C,D08AC,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602197,Acridine derivatives,Drug,ATC,ATC 4th,C,D08AA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602182,"Corticosteroids, moderately potent, other combinations",Drug,ATC,ATC 4th,C,D07XB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602100,"Corticosteroids, weak (group I)",Drug,ATC,ATC 4th,C,D07AA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21602082,Antivirals,Drug,ATC,ATC 4th,C,D06BB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604939,ANTINEMATODAL AGENTS,Drug,ATC,ATC 3rd,C,P02C,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604911,AGENTS AGAINST LEISHMANIASIS AND TRYPANOSOMIASIS,Drug,ATC,ATC 3rd,C,P01C,1970-01-01,2099-12-31,NA,NOT_MAPPED
21604606,HYPNOTICS AND SEDATIVES,Drug,ATC,ATC 3rd,C,N05C,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600240,Scilla glycosides,Drug,ATC,ATC 4th,C,C01AB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600191,"Belladonna alkaloids, tertiary amines",Drug,ATC,ATC 4th,C,A03BA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600174,Other drugs for functional gastrointestinal disorders,Drug,ATC,ATC 4th,C,A03AX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600139,"Synthetic anticholinergics, quaternary ammonium compounds",Drug,ATC,ATC 4th,C,A03AB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600101,Combinations for eradication of Helicobacter pylori,Drug,ATC,ATC 4th,C,A02BD,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600011,Antiinfectives and antiseptics for local oral treatment,Drug,ATC,ATC 4th,C,A01AB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600728,"Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",Drug,ATC,ATC 4th,C,A10AD,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600631,Bismuth preparations,Drug,ATC,ATC 4th,C,A07BB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600616,Sulfonamides,Drug,ATC,ATC 4th,C,A07AB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600554,Bulk-forming laxatives,Drug,ATC,ATC 4th,C,A06AC,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600517,Other drugs for bile therapy,Drug,ATC,ATC 4th,C,A05AX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600481,Antispasmodics in combination with other drugs,Drug,ATC,ATC 4th,C,A03ED,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600445,Serotonin antagonists,Drug,ATC,ATC 4th,C,C02KD,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600427,Hydrazinophthalazine derivatives,Drug,ATC,ATC 4th,C,C02DB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600408,Bisquaternary ammonium compounds,Drug,ATC,ATC 4th,C,C02BC,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601034,Amino acids,Drug,ATC,ATC 4th,C,B02AA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600985,Platelet aggregation inhibitors excl. heparin,Drug,ATC,ATC 4th,C,B01AC,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600832,Vitamin B-complex with minerals,Drug,ATC,ATC 4th,C,A11EC,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600830,"Vitamin B-complex, plain",Drug,ATC,ATC 4th,C,A11EA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600811,"Vitamin A, plain",Drug,ATC,ATC 4th,C,A11CA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600749,Sulfonylureas,Drug,ATC,ATC 4th,C,A10BB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600249,"Antiarrhythmics, class Ia",Drug,ATC,ATC 4th,C,C01BA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600004,Caries prophylactic agents,Drug,ATC,ATC 4th,C,A01AA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600742,Insulins and analogues for inhalation,Drug,ATC,ATC 4th,C,A10AF,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600537,Contact laxatives,Drug,ATC,ATC 4th,C,A06AB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600522,Liver therapy,Drug,ATC,ATC 4th,C,A05BA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600470,Alpha-adrenoreceptor antagonists and diuretics,Drug,ATC,ATC 4th,C,C02LE,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600436,Guanidine derivatives,Drug,ATC,ATC 4th,C,C02DG,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600432,Pyrimidine derivatives,Drug,ATC,ATC 4th,C,C02DC,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601091,"Iron trivalent, oral preparations",Drug,ATC,ATC 4th,C,B03AB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601071,Other systemic hemostatics,Drug,ATC,ATC 4th,C,B02BX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601060,Blood coagulation factors,Drug,ATC,ATC 4th,C,B02BD,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601047,Fibrinogen,Drug,ATC,ATC 4th,C,B02BB,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601019,Direct thrombin inhibitors,Drug,ATC,ATC 4th,C,B01AE,1970-01-01,2099-12-31,NA,NOT_MAPPED
21601006,Enzymes,Drug,ATC,ATC 4th,C,B01AD,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600951,Various alimentary tract and metabolism products,Drug,ATC,ATC 4th,C,A16AX,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600892,Magnesium,Drug,ATC,ATC 4th,C,A12CC,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600876,Potassium,Drug,ATC,ATC 4th,C,A12BA,1970-01-01,2099-12-31,NA,NOT_MAPPED
21600838,"Ascorbic acid (vitamin C), combinations",Drug,ATC,ATC 4th,C,A11GB,1970-01-01,2099-12-31,NA,NOT_MAPPED
