code,name_fi,name_en,name_en_source,valid_start_date,units,abbreviation
754,Pr-Prostatabiopsian histologin,NA,Google,2003-11-18,NULL,Pr-PAD
755,HER-2 in situ hybridisaatio,NA,Google,2003-11-19,NULL,-Her2-ISH
755,HER-2 in situ hybridisaatio,NA,Google,2005-12-19,NULL,-Her2-ISH
755,HER-2 in situ hybridisaatio,NA,Google,2006-01-01,NULL,-Her2-ISH
756,S -Listeria komplementtia sit,NA,Google,1988-03-01,titteri,S -List-Cf
757,"Laktoosikoe, paketti",NA,Google,2007-01-10,NULL,Pt-Lakt-R1
758,"ACTH-koe, lyhyt, paketti",NA,Google,2007-01-11,NULL,Pt-ACTH-R1
759,"ACTH-koe, lyhyt, paketti",NA,Google,2007-01-11,NULL,Pt-ACTH-RL
76,U-GLUK-D-P-Y/TILAVUUS,NA,Google,1981-08-01,DL,TILAVUUS
760,"Herpes simplex virus, IgM",NA,Google,1994-09-01,NULL,S -HSVAbM
761,"Ts-Immunohistokemia, 11-15 ant",NA,Google,2002-02-28,NULL,Ts-IH-6
762,"Ts-Immunohistokemia, 16-19 ant",NA,Google,2002-02-28,NULL,Ts-IH-7
763,"P-TT-INRqc, paketti",NA,Google,2007-01-22,NULL,P-TT-INRqc
764,"Desialotransferriini, paketti",NA,Google,2007-02-27,NULL,S -CDT
765,"S -Pogosta,IgG vasta-aineet",NA,Google,1997-02-27,titteri,S -PogoAbG
766,"S -Pogosta, IgM vasta-aineet",NA,Google,1997-02-27,NULL,S -PogoAbM
767,"S -Sindbis virus, vasta-aineet",NA,Google,1997-02-27,NULL,S -PogoEIA
768,Insuliini-paketti,NA,Google,2007-06-07,NULL,fP-Insu
769,"PCLilly, paketti",NA,Google,2007-09-21,NULL,P -PCLilly
77,Ammoniumpaketti,NA,Google,1996-04-16,NULL,P -NH4-ion
770,"Li-Herpes simplex, IgG",NA,Google,1994-09-01,NULL,Li-HSVAbG
771,"Ts-Immunohistokemia, 1 antigee",NA,Google,1998-12-14,NULL,Ts-IH-1
772,"Ts-Immunohistokemia, 2-3 antig",NA,Google,1998-12-14,NULL,Ts-IH-2
773,"Ts-Immunohistokemia, 1-3 antig",NA,Google,1998-12-14,NULL,Ts-IH-3
774,"Ts-Immunohistokemia, 4-6 antig",NA,Google,1998-12-14,NULL,Ts-IH-4
775,"Ts-Immunohistokemia, 7-10 anti",NA,Google,1998-12-14,NULL,Ts-IH-5
776,"Sk-Iho, immunofluoresenssitutk",NA,Google,1999-01-08,NULL,Sk-IgA-IF
777,"B -HI virus, vasta-aineet",NA,Google,1994-11-14,NULL,B -HIVAb-O
778,"B -Hepatiitti B virus, pinta-",NA,Google,1994-11-14,NULL,B -HBsAg-O
779,"Hepatiittipaketti, Vaasa",NA,Google,2007-02-19,NULL,S -HepPak
78,Punasolujen morfologia/mÃ¤Ã¤rÃ¤,NA,Google,1981-08-01,NULL,MÃÃRÃ
780,"Li-Herpes simplex, IgM",NA,Google,1994-09-01,NULL,Li-HSVAbM
781,"Leukosyytit, vasta-aineet",NA,Google,2007-02-20,NULL,LeukosAb
781,"Kilpirauhas- ja PSA-paketti,",NA,Google,2008-02-25,NULL,P -ArchiKP
782,S -Pipa-testi,NA,Google,1983-12-13,LAUSUNT,S -Pipa
783,"Bilirubiinipaketti, vastasynty",NA,Google,2008-02-29,NULL,cB-Bil-L
784,"ENA-paketti, Immunocap",NA,Google,2008-02-27,NULL,S -ImmCap1
785,Pika-HIVAb-paketti,NA,Google,2008-04-10,NULL,Pika-HIVAb
786,Myoglobiini-paketti,NA,Google,2008-07-18,NULL,P -Myogl
787,Proteiini/kreatiniini-paketti,NA,Google,2008-07-24,NULL,U -ProKre
788,Cobas6000-paketti,NA,Google,2008-09-09,NULL,P -PlasCob
789,Cobas6000-paketti,NA,Google,2008-09-09,NULL,S -SeerCob
79,Punasolujen morfologia/tyyppi,NA,Google,1981-08-01,NULL,PUNTYY
790,-Virusten elektroni-,NA,Google,1984-01-01,NULL,-Vir-EM
791,Cobas6000-paketti,NA,Google,2008-09-09,NULL,P -CobaInt
792,"S -Iho,vasta-aineet",NA,Google,1989-02-27,TITTERI,S -Iho-Ab
793,Cobas6000-paketti,NA,Google,2008-09-09,NULL,S -CobaInt
794,Cobas6000-paketti,NA,Google,2008-09-09,NULL,P -CobaArc
795,"S -Komplementti,hemolyyttinen",NA,Google,1988-02-03,%,S -CH100Cl
796,"Parvovirus, IgG",NA,Google,1985-04-03,NULL,S -ParvAbG
797,"Parvovirus, IgM",NA,Google,1985-04-03,NULL,S -ParvAbM
798,Cobas6000-paketti,NA,Google,2008-09-09,NULL,S -CobaArc
799,"Coombs, epÃ¤suora",NA,Google,1986-09-16,NULL,S -Coomb-O
799,"Coombs, epÃ¤suora",NA,Google,1997-03-09,NULL,S -Coomb-O
8,Monivalintapaketti,NA,Google,1988-11-10,NULL,-Moni-P
8,Hitachi-paketti,NA,Google,1998-01-08,NULL,S -Moni-P
80,PUNASOLUJEN MORFOLOGIA/TYYPPI,NA,Google,1981-08-01,NULL,TYYPPI
800,"S -Sikotautivirus,",NA,Google,1986-03-18,NULL,S -Mum-Ab
8000,"-Bakteeri,viljely (ihon",NA,Google,1989-12-28,NULL,-BaktViP
8000,"EGFR-geenin mutaatiotutkimus,",NA,Google,2016-05-30,Lausunto,P -EGFR-D
80000,Moni-P/vastauspaketti,NA,Google,1991-11-09,NULL,Moni-P/vas
80000,Moni-P/vastauspaketti,NA,Google,1993-06-22,NULL,Moni-P/vas
8001,"-Bakteeri,viljely (syvÃ¤t",NA,Google,1989-12-28,NULL,-BaktViS
8002,"-Bakteeri,viljely (sÃ¤Ã¤ri/",NA,Google,1989-12-28,NULL,-SÃ¤Ã¤H-Vi
8003,"-Bakteeri,viljely (",NA,Google,1989-12-28,NULL,-MObdukt
8004,"-Bakteeri,viljely",NA,Google,1989-12-28,NULL,-Silm-Vi
8005,"Ns-Bakteeri,viljely",NA,Google,1989-12-29,NULL,Ns-NeKÃ¤-Vi
8006,"Ts-Bakteeri,viljely",NA,Google,1990-01-03,NULL,Ts-Keuh-Vi
8007,"-Bakteeri,viljely",NA,Google,1990-01-03,NULL,-Kate-Vi
8008,"U -Bakteeri,viljely",NA,Google,1990-01-03,NULL,U -Bakt-Vi
8009,"-Helicobakter pylori,viljely",NA,Google,1991-11-22,NULL,-Heli-Vi
801,"-Gonokokki,viljely",NA,Google,1981-08-01,NULL,-Gc-Vi
8010,"-Streptococcus agalactiae,",NA,Google,1992-04-14,NULL,-SagaVi
8010,"-Streptococcus agalactiae,",NA,Google,2003-11-25,NULL,-SagaVi
8011,-KansainvÃ¤linen tyyppikanta,NA,Google,1993-05-03,NULL,-ATCC-Vi
8011,KansainvÃ¤linen tyyppikanta,NA,Google,2003-11-25,NULL,-ATCC-Vi
8018,"U -Bakteeri,viljely (virtsa)",NA,Google,1992-03-26,NULL,U -BakP-Vi
802,"-Gonokokki,v{rj{ys",NA,Google,1981-08-01,NULL,-GC-Vr
8022,"C-reaktiivinen proteiini, herk",NA,Google,2014-07-21,mg/l,S -hs-CRP
8022,"C-reaktiivinen proteiini, herk",NA,Google,2016-05-17,mg/l,S -hs-CRP
803,-Bronkoalveolaarin.huuhtelu,NA,Google,1984-01-01,NULL,-BAL 1
804,"NÃ¤ytteenotto, Huumeet",NA,Google,2007-11-12,NULL,NOtto/Huum
8043,"Li-Bakteeri,viljely",NA,Google,1990-01-03,NULL,Li-Bakt-Vi
8049,"-Bakteeri,viljely",NA,Google,1989-12-28,NULL,-Palo-Vi
805,"NÃ¤ytteenotto, MRSA-viljely",NA,Google,2008-07-24,NULL,NOtto/MRSA
806,"Fl-Ttrikomonas,natiivivalmiste",NA,Google,1981-08-01,NULL,Fl-Tric-Na
807,"-Legionella pneumophila,",NA,Google,1982-08-01,NULL,-Legi-Vi
808,E.coli-kontrolli,NA,Google,1983-02-15,NULL,U -KontHe
808,E.coli -kontrolli,NA,Google,2003-11-25,NULL,U -KontHe
8086,"Di-Bakteeri,viljely",NA,Google,1989-12-28,NULL,Di-Bakt-Vi
809,-Eristetyn kannan lajimÃ¤Ã¤rit,NA,Google,1983-02-15,NULL,-Bakt-Ty
81,SIVELY/MÃÃRÃ,NA,Google,1981-08-01,NULL,MÃÃRÃ
810,"-Spirokeetat,viljely",NA,Google,1981-08-01,NULL,-Spir-Vi
811,"Luuydin, kasvainsolututkimus",NA,Google,2007-12-02,NULL,Bm-Syto-IF
8110,"Ps-Bakteeri,viljely (nielu)",NA,Google,1989-12-29,NULL,Ps-Bakt-Vi
8116,"Ts-Bakteeri,viljely",NA,Google,1989-12-29,NULL,Ts-Bakt-Vi
8119,"Se-Bakteeri,viljely",NA,Google,1989-12-29,NULL,Se-UKor-Vi
812,"-Spirokeetat,natiivivalmiste",NA,Google,1981-08-01,NULL,-Spir-Na
8120,"Pu-Bakteeri,viljely",NA,Google,1989-12-29,NULL,Pu-VKor-Vi
8121,"-Kolonisaatioviljely,korva",NA,Google,1993-02-02,NULL,-VsyntKo
8121,"Kolonisaatioviljely, korva",NA,Google,2003-11-25,NULL,-VsyntKo
8127,"Ps-Bakteeri,viljely",NA,Google,1989-12-29,NULL,Ps-NeNi-Vi
8129,S -S100-Proteiini,NA,Google,2000-11-14,ug/l,S -S100
8129,S -S100-Proteiini,NA,Google,2004-03-03,ug/l,S -S100
8129,S -S100-Proteiini,NA,Google,2004-09-02,ug/l,S -S100
813,"Patologia, alihankittu erikois",NA,Google,2008-05-08,NULL,ErikoisPat
8132,"Pu-Bakteeri,viljely (sinus)",NA,Google,1989-12-29,NULL,Pu-Max-Vi
8138,"Ta-Bakteeri,viljely",NA,Google,1990-01-03,NULL,Ta-Bakt-Vi
814,"-Clostridium,viljely",NA,Google,1983-12-13,NULL,-Cld-Vi
815,-Bronkoalveolaarin.huuhtelu,NA,Google,1984-01-01,NULL,BI-BAL 2
815,-Bronkoalveolaar.huuhtelu,NA,Google,1994-10-19,NULL,BI-BAL 2
816,"-Pertussis,viljely",NA,Google,1981-08-01,NULL,-Pert-Vi
817,"-Bakteeri,anaerobinen",NA,Google,1983-12-07,MIG/ML,-MIC-An
817,"PikamÃ¤Ã¤rityspaketti, RKI",NA,Google,2018-01-23,NULL,PikaPak
818,"-Ureaplasma urealyticum,",NA,Google,1988-03-01,NULL,-Urpl-Vi
818,"-CA 15-3, paketti",NA,Google,2017-09-20,NULL,-CA 15-3
819,"-Listeria,viljely",NA,Google,1981-08-01,NULL,-List-Vi
819,"CA 19-9, paketti",NA,Google,2017-09-20,NULL,-CA 19-9
82,Leukosyyttien patologiset muut,NA,Google,1981-08-01,NULL,DifPat
820,"-ANA, paketti",NA,Google,2008-09-17,NULL,-ANA
821,"Fl-Trikomonas ja hiiva,viljely",NA,Google,1984-01-01,NULL,Fl-TrHi-Vi
821,"Vieri-INR, paketti",NA,Google,2017-11-22,NULL,Vieri-INR
822,"F -Salmonella,viljely",NA,Google,1981-08-01,NULL,F -Salm-Vi
823,Proteiini-albumiini-paketti,NA,Google,2008-12-10,NULL,Pd-Pro/Alb
824,-Multiresistentti bakt.kanta,NA,Google,1984-09-18,NULL,-MultiRe
824,"Multiresistentti, bakteerikant",NA,Google,2003-11-25,NULL,-MultiRe
8242,"BCR/ABL-geenien fuusio-RNA,",NA,Google,2006-01-04,lausunto,B -BCR-QR
8243,"BCR/ABL-geenien fuusio-RNA,",NA,Google,2006-01-04,lausunto,Bm-BCR-QR
825,"-Bakteeri,viljely",NA,Google,1982-08-01,NULL,-Bakt-Vi
825,"dU-Alb, paketti",NA,Google,2017-10-31,NULL,dU-Alb
826,"-Bakteeri,vÃ¤rjÃ¤ys",NA,Google,1981-08-01,NULL,-Bakt-Vr
826,"-Bakteeri, vÃ¤rjÃ¤ys",NA,Google,1997-12-16,NULL,-BaktVr
826,"Bakteeri, vÃ¤rjÃ¤ys",NA,Google,2003-11-25,NULL,-BaktVr
8260,"Ta-Bakteeri,vÃ¤rjÃ¤ys",NA,Google,1992-05-05,NULL,Ta-Bakt-Vr
8261,"-Bakteeri,vÃ¤rjÃ¤ys",NA,Google,1993-02-10,NULL,-BaktVr
8261,"Bakteeri, vÃ¤rjÃ¤ys",NA,Google,2003-11-25,NULL,-BaktVr
8264,"Puutiaisenkefaliittivirus,",NA,Google,2007-03-20,titteri,S -TBETot
827,"-Bakteeri,natiivivalmiste",NA,Google,1981-08-01,NULL,-Bakt-Na
827,Cobas8000-paketti,NA,Google,2018-03-29,NULL,-C8000-Pak
8279,Vorikonatsoli,NA,Google,2009-01-29,mg/l,S -Voricon
8279,Vorikonatsoli,NA,Google,2010-04-22,mg/l,S -Voricon
8279,Vorikonatsoli,NA,Google,2010-12-16,mg/l,S -Voricon
828,"-Tuberkuloosibakteeri,",NA,Google,1981-08-01,NULL,-TB-Vi
828,"Virtsapaketti, uusi",NA,Google,2019-03-29,NULL,Virtsapak
8280,"TB-Tuberkuloosibakteeri,",NA,Google,1992-10-29,NULL,TB-Isol-Vi
8281,-Mykobakteerien radiometri-,NA,Google,1993-01-04,NULL,-TB-Bac
829,"-Tuberkuloosibakteeri,",NA,Google,1981-08-01,NULL,-TB-Vr
829,Vieriverikaasupaketti,NA,Google,2019-03-18,NULL,I-STAT-P
83,SIVELY/SOLU,NA,Google,1981-08-01,NULL,SOLU
830,-Nieluviljely porrastettu,NA,Google,1984-10-15,NULL,Ps-BaktJvi
830,Vieriverikaasupaketti,NA,Google,2019-03-18,NULL,ACT-pakett
831,"-Sieni,viljely",NA,Google,1981-08-01,NULL,-Sien-Vi
831,"Alkoholit, paketti",NA,Google,2018-05-29,NULL,S -Alko
8311,"B -Sieniviljely,Isolator-putki",NA,Google,1992-10-29,NULL,B -Sien-Is
8312,"-Sieni,viljely(ihonÃ¤ytteet)",NA,Google,1990-02-28,NULL,-SienViP
8313,"-Sieniviljely,syvÃ¤sieni-",NA,Google,1990-02-22,NULL,-SienViS
832,"-Sieni,vÃ¤rjÃ¤ys",NA,Google,1981-08-01,NULL,-Sien-Vr
832,Etanoli-paketti,NA,Google,2018-06-18,NULL,P -EtOH
833,"-Sieni,natiivi",NA,Google,1981-08-01,NULL,-Sien-Na
833,Ulkopuolisten paketti,NA,Google,2019-01-14,NULL,ULKOP
834,"U -Virtsaviljely,",NA,Google,1984-10-15,NULL,U -BaktJvi
834,"TSH-reseptori, vasta-aineet,",NA,Google,2018-11-01,NULL,S -TSHRAb
835,"-Gonokokki,viljely",NA,Google,1984-10-15,NULL,-GCJVi
835,"Influenssa A,B,RSV, paketti",NA,Google,2019-01-09,NULL,-InRSNhO
835,"Influenssa A,B,RSV, vieritesti",NA,Google,2019-11-27,NULL,-InRS-VT
836,Kortisoli-paketti,NA,Google,2018-11-28,NULL,KorsolPak
837,"-Kampylobakteeri,viljely",NA,Google,1981-08-01,NULL,-Kamp-Vi
837,"Tyreoglobuliini, vasta.aineet-",NA,Google,2019-04-18,NULL,S -TyglAb
838,"-Helicobacter pylori,viljely",NA,Google,1991-10-21,NULL,-Heli-Vi
838,Tyreoglobuliini-paketti,NA,Google,2019-04-18,NULL,-Tygl
839,"Cobas-paketti, lÃ¤Ã¤keaineet",NA,Google,2009-01-16,NULL,S -CobLÃ¤Ã¤k
84,SIVELY/LEUKOSYYTTIEN JYVÃISYYS,NA,Google,1981-08-01,NULL,JYVÃISYYS
840,"-Difteria,viljely",NA,Google,1981-08-01,NULL,-Dift-Vi
840,Tyreoglobuliini-paketti,NA,Google,2019-04-18,NULL,-TyglAb
841,"-Difteria,vÃ¤rjÃ¤ys",NA,Google,1981-08-01,NULL,-Dift-Vr
8416,"Aspergillus fumigatus,",NA,Google,2007-03-13,mg/l,S -AspFumG
8419,"Aureobasidium pullulans, IgG",NA,Google,2007-03-13,mg/l,S -AurPulG
842,Vierisokeripaketti,NA,Google,2019-03-18,NULL,VIERISOK-P
8427,"Micropolyspora faeni, IgG",NA,Google,2007-03-13,mg/l,S -MicFaeG
8429,"Penicillium (5 lajia), IgG",NA,Google,2007-03-13,mg/l,S -PenSppG
843,"-Mykoplasma,viljely",NA,Google,1988-03-01,NULL,-Mpn-Vi
843,"F -hHBseul, paketti",NA,Google,2019-04-04,NULL,F -hHbseul
8437,"Thermoactinomyces vulgaris,",NA,Google,2007-03-13,mg/l,S -TheVulG
844,F -Ulosteviljely 1,NA,Google,1984-01-01,NULL,F -BaktVi1
844,Virtsan pH-paketti,NA,Google,2019-03-29,NULL,U -pH
8444,"HomepÃ¶ly, IgG vasta-aineet",NA,Google,2007-03-13,NULL,S -HopoIgG
845,F -Ulosteviljely 2,NA,Google,1984-01-01,NULL,F -BaktVi2
845,Neuronispesifinen enolaasi-pak,NA,Google,2019-04-03,NULL,S -NSE
846,F -Clostridium difficile tok-,NA,Google,1992-11-19,EIU,F -DiToEIA
846,Hyytymispaketti,NA,Google,2019-06-10,NULL,P -HyyVP
847,F -Ulosteviljely 3,NA,Google,1984-01-01,NULL,F -BaktVi3
848,-Erist.kannan herkk.mÃ¤Ã¤ritys,NA,Google,1985-12-01,NULL,-EristHe
849,"F -Shigella,viljely",NA,Google,1981-08-01,NULL,F -Shig-Vi
8494,Autosomaal. resessiivinen rakk,NA,Google,2011-11-22,Lausunto,B -ARPKD-D
85,SIVLEY/LEUKOSYYTTIEN VOITTOISU,NA,Google,1981-08-01,NULL,VOITTOIS.
850,B -Buffy-coat,NA,Google,1982-05-31,NULL,B -Buff-Vr
851,PientoimituslisÃ¤,NA,Google,2009-01-05,NULL,PienToiLis
852,"-Hiiva,viljely",NA,Google,1981-08-01,NULL,-Cand-Vi
852,Verikaasu-elektrolyyttipaketti,NA,Google,2012-03-12,NULL,aB-VeIon10
853,"-Hiiva,v{rj{ys",NA,Google,1981-08-01,NULL,-Cand-Vr
853,Verikaasu-elektrolyyttipaketti,NA,Google,2012-03-12,NULL,vB-VeIon11
854,"-Hiiva,natiivi",NA,Google,1981-08-01,NULL,-Cand-Na
854,"Fosfolipidi, vasta-aineet, pak",NA,Google,2012-04-13,NULL,S -PLAb
855,-TAYS:n Herkkyyskontrolli,NA,Google,1993-12-20,NULL,-HeKont
855,TAYS:n Herkkyyskontrolli,NA,Google,2003-11-25,NULL,-HeKont
856,"B -Veriviljely,tavallinen",NA,Google,1985-01-01,NULL,B -Veri-Vi
856,"Dabigatraani, paketti",NA,Google,2012-05-04,NULL,P -Dabi-Ta
8560,"B -Bakteeri,viljely Isolator-",NA,Google,1992-10-29,NULL,B -Bakt-Is
857,B -Sieniviljely verestÃ¤,NA,Google,1985-01-01,NULL,B -SienVi
857,"Rivaroksabaani, paketti",NA,Google,2012-05-04,NULL,P -aFXaRiv
858,"B -Veriviljely,leptospiroosi",NA,Google,1985-01-01,NULL,B -Veri-3
859,Ns-Eosonofiilit,NA,Google,1981-08-01,NULL,Ns-Eos
8593,"Molekyylikaryotyypitys, tarkis",NA,Google,2018-02-01,Lausunto,B -MKsynV
86,Sivelyvalmisteen trombosyytit,NA,Google,1981-08-01,NULL,TROMB
860,"B -Veriviljely,muu,lyysisentri",NA,Google,1985-01-01,NULL,B -Veri-4
860,"Deksametasoni-koe,lyhyt, paket",NA,Google,2013-04-04,NULL,Pt-DXM-R1
861,"-Yersinia,viljely",NA,Google,1981-08-01,NULL,-Yers-Vi
861,"D -vitamiini-25-OH, paketti",NA,Google,2013-05-03,NULL,P -D-25
861,"D -vitamiini-25-OH, paketti",NA,Google,2019-05-28,NULL,S -D-25
862,"F -Kolera,viljely",NA,Google,1982-08-01,NULL,F -Kole-Vi
862,Verikaasu-elektrolyyttipaketti,NA,Google,2013-05-10,NULL,cB-VeIon12
863,Kalsium/kreatiniini-paketti,NA,Google,2009-03-24,NULL,U -CaKre
864,"U -Bakteeri,aluslasiviljely",NA,Google,1981-08-01,NULL,U -Baktalv
864,Verikaasuanalyysi-paketti,NA,Google,2013-05-15,NULL,vB-VeKaas
865,-Parasiitit(kval),NA,Google,1986-11-01,NULL,-Para-0
866,S -Komplementti hemolyyttinen,NA,Google,1987-05-15,%,S -CH100Al
866,Verikaasuanalyysi-paketti,NA,Google,2013-06-11,NULL,cB-VeIon13
867,F -Parasiitit (kval),NA,Google,1981-08-01,NULL,F -Para-0
867,"Hyytymispaketti,AntiFXa",NA,Google,2013-11-29,NULL,P -AntiFXa
868,"-Parasiitit,vÃ¤rjÃ¤ys",NA,Google,1981-08-01,NULL,-Para-Vr
869,Fosfaatti/kreatiniini-paketti,NA,Google,2009-03-24,NULL,U -PiKre
87,Luuydin/LÃ¤Ã¤kÃ¤ri,NA,Google,1981-08-01,NULL,LÃ¤Ã¤kÃ¤ri
870,F -Enteropatogeeninen E.coli,NA,Google,1981-08-01,NULL,F -EPEC
871,"F -Cryptosporidium,v{rj{ys",NA,Google,1985-06-25,NULL,F -Cryp-Vr
872,Magnesium/kreatiniini-paketti,NA,Google,2009-03-24,NULL,U -MgKre
8721,"Progesteroni, herkkÃ¤ mÃ¤Ã¤ritys",NA,Google,2018-04-12,nmol/l,S -Prog-L
873,F -Enterotoksigeeninen E.coli,NA,Google,1981-08-01,NULL,F -ETEC
874,"S -Hypofyysi,vasta-aineet",NA,Google,1987-03-18,TITTERI,S -Hypo-Ab
874,Tr1Horm-paketti,NA,Google,2014-02-21,NULL,S -Tr1Horm
875,"S -Kasvuhormoni,vasta-aineet",NA,Google,1990-08-24,tiitteri,S -GH-Ab
875,"Kalprotektiini, paketti",NA,Google,2014-02-27,NULL,F -Calpro
876,F -Enteroinvasiivinen E.coli,NA,Google,1981-08-01,NULL,F -EIEC
877,ESA SOPILLE OTETTU SEERUMI,NA,Google,1988-01-21,LAUSUNT,S -SOPPI
877,"B -LyDiff, paketti",NA,Google,2014-11-17,NULL,B -LyDiff
878,-Lumiolle otettu seerumi,NA,Google,1985-06-24,NULL,-Lumio
878,Labon-yleispaketti (JKYLÃ),NA,Google,2014-12-02,NULL,Yleispak
8788,"Parodontologinen nÃ¤yte, viljel",NA,Google,2007-02-13,NULL,-ParodVi
879,"-Actinomyces,viljely",NA,Google,1981-08-01,NULL,-Acti-Vi
879,Immunoglobuliini-paketti,NA,Google,2015-03-02,NULL,S -IgG-Sc
88,Luuydin/Lausunto,NA,Google,1981-08-01,NULL,LyLausunto
880,"-Actinomyces,vÃ¤rjÃ¤ys",NA,Google,1981-08-01,NULL,-Acti-Vr
8802,"Bacillus anthracis, viljely",NA,Google,2001-10-22,NULL,-AnthrVi
881,"-Actinomyces,natiivi",NA,Google,1981-08-01,NULL,-Acti-Na
882,"-Bacillus cereus,viljely",NA,Google,1981-08-01,NULL,-B.Cereu
883,-Gardnerella vaginalis vilj.,NA,Google,1983-12-01,NULL,-Gard-Vi
883,"Hyytymispaketti 0, BCS",NA,Google,2015-05-19,NULL,P -HyyTRE0
884,"Li-Poliovirus, vasta-aineet",NA,Google,1985-01-01,TITTERI,Li-Pol-Ab
884,F -Ulosteen valtafloora,NA,Google,1993-02-02,NULL,F -Valtafl
884,Ulosteen valtafloora,NA,Google,2003-11-25,NULL,F -Valtafl
884,Verikaasu-ionipaketti,NA,Google,2015-10-16,NULL,aB-VeIon
885,F -Clostridium difficile-toks,NA,Google,1981-08-01,NULL,F -Cld-Tox
885,Verikaasu-ionipaketti,NA,Google,2015-10-16,NULL,vB-VeIon
886,Natrium/kreatiniin-paketti,NA,Google,2009-03-24,NULL,U -NaKre
887,"S -Yersinia ent. Â§-Ag va.,IgG",NA,Google,1988-03-01,EIU,S -E3AgAbG
887,"Yersinia enterocolitica 3, IgG",NA,Google,1993-03-25,EIU,S -ent3AbG
888,F -Leukosyytit,NA,Google,1981-08-01,NULL,F -Leuk
888,Verikaasu-ionipaketti,NA,Google,2015-10-16,NULL,cB-VeIon
889,"S -Yersinia ent.3-Ag va.,IgM",NA,Google,1988-03-01,EIU,S -E3AgAbM
889,"Yersinia enterocolitica 3, IgM",NA,Google,1993-03-25,EIU,S -ent3AbM
89,LI-TUTK/HYYTYMINEN,NA,Google,1981-08-01,NULL,HYYTYMINEN
890,"S -Yersinia ent. 3-Ag va.,IgA",NA,Google,1988-03-01,EIU,S -E3AgAbA
890,"Yersinia enterocolitica 3, IgA",NA,Google,1993-03-25,EIU,S -ent3AbA
891,Kalium/kreatiniin-paketti,NA,Google,2009-03-24,NULL,U -KKre
892,"NÃ¤ytteenotto, Pt-Gluk-R1",NA,Google,2009-03-13,NULL,NOtto/Glu1
893,"NÃ¤ytteenotto, Spirometria",NA,Google,2009-03-17,NULL,NOtto/Spir
894,"Ex-Bakteeri,viljely",NA,Google,1982-08-01,NULL,Ex-Bakt-Vi
894,"Verikaasu-ionipaketti, VTO",NA,Google,2015-10-16,NULL,cB-VeKaVTO
895,"Ex-Bakteeri,vÃ¤rjÃ¤ys",NA,Google,1982-08-01,NULL,Ex-BaktVr
895,"Bakteeri, vÃ¤rjÃ¤ys, yskÃ¶s",NA,Google,2003-11-25,NULL,Ex-BaktVr
896,"NÃ¤ytteenotto, Sieniviljely",NA,Google,2009-03-17,NULL,NOtto/Sien
897,"S -Yersinia ent.9-Ag va.,IgG",NA,Google,1988-03-01,EIU,S -E9AgAbG
897,"mB-pH_HCO3-paketti, dialyysi",NA,Google,2015-10-16,NULL,mB-pH_HCO3
898,"S -Yersinia ent.9-Ag va.,IgM",NA,Google,1988-03-01,EIU,S -E9AgAbM
898,Verikaasupaketti,NA,Google,2015-10-16,NULL,vB-VeKaas
899,"S -Yersinia ent. 9-Ag va.,IgA",NA,Google,1987-03-25,EIU,S -E9AgAbA
8997,"-SARS-korona-virus, rna-osoi",NA,Google,2003-04-24,NULL,-SARSNhO
8998,"-SARS-korona-virus, viljely",NA,Google,2003-04-24,NULL,-SARSVi
9,Pikon glukoosipaketti,NA,Google,1996-09-10,NULL,fB-RAPGlu
90,LI-TUTK/HUOM,NA,Google,1981-08-01,NULL,LIHUOM
900,Ln-Vartijaimusolmuketutkimus,NA,Google,2003-04-03,NULL,Ln-PADvar
9000,TUTKIMUSPROJEKTITARRAT,NA,Google,1984-11-01,NULL,-.......
90000,PÃ¤ivystystutk/vastauspaketti,NA,Google,1991-11-09,NULL,PÃ¤iv/vast
90000,PÃ¤ivystystutk/vastauspaketti,NA,Google,1993-06-22,NULL,PÃ¤iv/vast
90001,U-Tutkimus / sedimenttimÃ¤Ã¤rÃ¤,NA,Google,1991-03-06,NULL,-SedMÃ¤Ã¤r
90002,U-Tutkimus / sedimenttimÃ¤Ã¤rÃ¤,NA,Google,1991-03-06,NULL,-SedMÃ¤Ã¤r
90003,U-Tutkimus / sedimenttimÃ¤Ã¤rÃ¤,NA,Google,1991-03-06,NULL,-SedMÃ¤Ã¤r
90004,U-Tutkimus / sedimenttimÃ¤Ã¤rÃ¤,NA,Google,1991-03-06,NULL,-SedMÃ¤Ã¤r
90005,U-Tutkimus / sedimenttimÃ¤Ã¤rÃ¤,NA,Google,1991-03-06,NULL,-SedMÃ¤Ã¤r
90006,U-Tutkimus / sedimenttimÃ¤Ã¤rÃ¤,NA,Google,1991-12-16,NULL,-SedMÃ¤Ã¤r
90007,U-Tutkimus / sedimenttimÃ¤Ã¤rÃ¤,NA,Google,1991-12-16,NULL,-SedMÃ¤Ã¤r
90008,U-Tutkimus / sedimenttimÃ¤Ã¤rÃ¤,NA,Google,1991-12-16,NULL,-SedMÃ¤Ã¤r
90009,U-Tutkimus / sedimenttimÃ¤Ã¤rÃ¤,NA,Google,1991-12-16,NULL,-SedMÃ¤Ã¤r
9001,Preanalyyttiset tyÃ¶t,NA,Google,1998-02-10,NULL,-PreA
90011,U-Tutkimus / sedimenttilaji,NA,Google,1991-03-06,NULL,-SedLaji
90012,U-Tutkimus / sedimenttilaji,NA,Google,1991-03-06,NULL,-SedLaji
