CodeId;Abbreviation;ShortName;LongName;BeginningDate;ExpiringDate;LastModifiedDate;LastModifiedBy;Status;Description;OID;A:Erikoisala;A:Korvaava koodi;A:Långt_namn;A:Yksikkö
4751;cU-IgG;cU-Immunoglobuliini G keräysvirtsasta;cU-Immunoglobuliini G keräysvirtsasta;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;cU-Immunglobulin G, urinsamling;ug/min
4752;P -Gal;P -Galaktoosi;P -Galaktoosi;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Galaktos;mmol/l
4753;Ca-BaktVi;Ca-Bakteeri, viljely suonikanyylista;Ca-Bakteeri, viljely suonikanyylista;01.01.2004;31.12.2030;15.07.2015;Lehtonen, Santeri;1;;;M;;Ca-Bakterie, odling från venkanyl;Lomake
4754;Pd-BaktVi;Pd-Bakteeri, viljely peritoneaalidialyysinesteestä;Pd-Bakteeri, viljely peritoneaalidialyysinesteestä;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;Pd-Bakterie, odling från peritonealdialysvätska;Lomake
4755;cU-A1Miglo;cU-Alfa-1-mikroglobuliini;cU-Alfa-1-mikroglobuliini;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;cU-Alfa-1-mikroglobulin;ug/min
4756;dU-A1Miglo;dU-Alfa-1-mikroglobuliini, vuorokausivirtsa;dU-Alfa-1-mikroglobuliini, vuorokausivirtsa;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;dU-Alfa-1-mikroglobulin från dygnsurin;ug/min
4757;U -A1Miglo;U -Alfa-1-mikroglobuliini, kertavirtsa;U -Alfa-1-mikroglobuliini, kertavirtsa;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Alfa-1-mikroglobulin, urinprov;mg/l
4759;P -HIV1Nh;P -HI-virus 1, nukleiinihappo (kvant);P -HI-virus 1, nukleiinihappo (kvant);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;P -HI-virus-1, nukleinsyra (kvant);E3/l
4760;P -ProBNP;P -Natriureettinen peptidi, B-tyypin N-terminaalin;P -Natriureettinen peptidi, B-tyypin N-terminaalinen propeptidi;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Natriuretisk peptid, B-typens N-terminala propeptid (32-);ng/l
4761;U -Trama-O;U -Tramadoli (kval);U -Tramadoli (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Tramadol (kval);Lomake
4762;U -TramaCt;U -Tramadoli, varmistus;U -Tramadoli, varmistus;01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Tramadol, bekräftelse;Lomake
4763;Ts-PADPros;Ts-Prostatabiopsian histologinen tutkimus;Ts-Prostatabiopsian histologinen tutkimus;01.06.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;P;;Ts-Histologisk undersökning av prostatabiopsi;Lomake
4764;Ts-PADColo;Ts-Kolonoskopianäytteiden histologinen tutkimus;Ts-Kolonoskopianäytteiden histologinen tutkimus;01.06.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;P;;Ts-Histologisk undersökning av kolonoskopiprover;Lomake
4765;Ln-PADSent;Ln-Vartijaimusolmuketutkimus (sentinel node);Ln-Vartijaimusolmuketutkimus (sentinel node);01.06.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;P;;Ln-Undersökning av portvaktskörtel (sentinel node);Lomake
4766;Sk-IF-IgA;Sk-Iho, immunofluoresenssitutkimus, IgA;Sk-Iho, immunofluoresenssitutkimus, IgA;01.06.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;P;;Sk-Hud, immunfluorescensundersökning, IgA;Lomake
4767;S -Metad;S -Metadoni;S -Metadoni;01.06.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Metadon;mg/l
4768;U -FISH;U -Fluoresenssi in situ hybridisaatiotutkimus, vir;U -Fluoresenssi in situ hybridisaatiotutkimus, virtsan solut;01.06.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Fluorescens in situ hybridiseringsundersökning, celler i urin;Lomake
4769;S -IFNBAb;S -Interferoni-beeta, neutraloivat vasta-aineet;S -Interferoni-beeta, neutraloivat vasta-aineet;01.06.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Interferon-beta, neutraliserande antikroppar;Lomake
4770;B -FISHDel;B -Kromosomien mikrodeleetioiden FISH-tutkimus;B -Kromosomien mikrodeleetioiden FISH-tutkimus;19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -FISH-undersökning av kromosomernas mikrodeletioner;Lomake
4771;P -MyPA;P -Mykofenolihappo;P -Mykofenolihappo;19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Mykofenolsyra;mg/l
4772;S -SARSAb;S -SARS-koronavirus, vasta-aineet;S -SARS-koronavirus, vasta-aineet;19.11.2004;31.12.2030;15.07.2015;Lehtonen, Santeri;1;;;M;;S -SARS-coronavirus, antikroppar;Lomake
4773;-SARSNhO;-SARS-koronavirus, nukleiinihappo (kval);-SARS-koronavirus, nukleiinihappo (kval);19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-SARS-coronavirus, nukleinsyra (kval);Lomake
4774;  -SARSVi;  -SARS-koronavirus, viljely;  -SARS-koronavirus, viljely;19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;  -SARS-coronavirus, odling;Lomake
4775;P -EBVNh;P -Epstein-Barrin virus, nukleiinihappo (kvant);P -Epstein-Barrin virus, nukleiinihappo (kvant);19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;P -Epstein-Barr-virus, nukleinsyra (kvant);Lomake
4776;-EBVNh;-Epstein-Barrin virus, nukleiinihappo (kvant);-Epstein-Barrin virus, nukleiinihappo (kvant);19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Epstein-Barr-virus, nukleinsyra (kvant);Lomake
4777;P -CMVNh;P -Cytomegalovirus, nukleiinihappo (kvant);P -Cytomegalovirus, nukleiinihappo (kvant);19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;P -Cytomegalovirus, nukleinsyra (kvant);Lomake
4780;S -EvirNhO;S -Enterovirus, nukleiinihappo (kval);S -Enterovirus, nukleiinihappo (kval);19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Enterovirus, nukleinsyra (kval);Lomake
4781;S -PhlebAb;S -Flebovirus, vasta-aineet;S -Flebovirus, vasta-aineet;19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Phlebovirus, antikroppar;Lomake
4782;-PoVNhO;-Polyoomavirus, nukleiinihappo (kval);-Polyoomavirus, nukleiinihappo (kval);19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Polyomavirus, nukleinsyra (kval);Lomake
4783;S -RinoNhO;S -Rinovirus, nukleiinihappo (kval);S -Rinovirus, nukleiinihappo (kval);19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Rhinovirus, nukleinsyra (kval);Lomake
4784;-RinoNhO;-Rinovirus, nukleiinihappo (kval);-Rinovirus, nukleiinihappo (kval);19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Rhinovirus, nukleinsyra (kval);Lomake
4785;-SytPika;-Sytologinen pikatutkimus;-Sytologinen pikatutkimus;19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;P;;-Cytologisk snabbundersökning;Lomake
4786;B -CD2CD3;B -CD2 ja CD3-lymfosyyttien osoitus, veri;B -CD2 ja CD3-lymfosyyttien osoitus, veri;19.11.2004;31.12.2011;27.12.2011;Lehtonen, Jari;1;;;P;;B -Påvisande av CD2- och CD3-lymfocyter, blod;Lomake
4787;Ts-CD2CD4;Ts-CD2 ja CD3-lymfosyyttien osoitus, kudos;Ts-CD2 ja CD3-lymfosyyttien osoitus, kudos;19.11.2004;31.12.2011;27.12.2011;Lehtonen, Jari;1;;;P;;Ts-Påvisande av CD2- och CD3-lymfocyter, vävnad;Lomake
4788;Ts-ICAM-1;Ts-Intersellullaarisen adheesiomolekyyli 1:n osoit;Ts-Intersellullaarisen adheesiomolekyyli 1:n osoitus;19.11.2004;31.12.2013;19.12.2013;Lehtonen, Santeri;1;;;P;;Ts-Påvisande av intercellulär adhesionsmolekyl 1;Lomake
4789;Ts-LyAdh;Ts-Leukosyyttien adheesiomolekyylien osoitus;Ts-Leukosyyttien adheesiomolekyylien osoitus;19.11.2004;31.12.2013;19.12.2013;Lehtonen, Santeri;1;;;P;;Ts-Påvisande av leukocyternas adhesionsmolekyler;Lomake
4790;Ts-LyAkt;Ts-Leukosyyttien aktivaatiomolekyylien osoitus;Ts-Leukosyyttien aktivaatiomolekyylien osoitus;19.11.2004;31.12.2013;19.12.2013;Lehtonen, Santeri;1;;;P;;Ts-Påvisande av leukocyternas aktiveringsmolekyler;Lomake
4791;Li-HemaFc;Li-Leukosyyttien pintamarkkerit, likvor;Li-Leukosyyttien pintamarkkerit, likvor;19.11.2004;31.12.2030;23.12.2014;Lehtonen, Jari;1;;;P;;Li-Leukocyternas ytmarkörer, likvor;Lomake
4792;Ly-CD4/CD8;Ly-Auttajasolujen ja estäjäsolujen suhde, immunofe;Ly-Auttajasolujen ja estäjäsolujen suhde, immunofenotyypitys;19.11.2004;31.12.2030;27.12.2011;Lehtonen, Jari;1;;;K;;Ly-Hjälparcellernas och suppressorcellernas förhållande, immunfenotypning;Lomake
4799;Am-FISHAn;Am-Fluoresenssi in situ hybridisaatiotutkimus, ane;Am-Fluoresenssi in situ hybridisaatiotutkimus, aneuploidia;19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Am-Fuorescens in situ hybridiseringsundersökning, aneuploidi;Lomake
4800;Pt-Gluk-R6;Pt-Glukoosi-koe, oraalinen, raskaudenaikainen;Pt-Glukoosi-koe, oraalinen, raskaudenaikainen;19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Pt-Glukostest, oralt, under graviditet;Lomake
4801;B -HLAReu;B -Reuma, HLA-tautiassosiaatio, DNA-tutkimus;B -Reuma, HLA-tautiassosiaatio, DNA-tutkimus;19.11.2004;31.12.2030;18.03.2013;Lehtonen, Santeri;1;;;K;;B -HLA-sjukdomsassociation vid ledgångsreumatism, DNA-undersökning;Lomake
4802;-RNAex;-RNA, eristys;-RNA, eristys;19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;-RNA, extraktion;ug/ul
4803;F -Calpro;F -Kalprotektiini;F -Kalprotektiini;31.12.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;F -Kalprotektin;ug/g
4804;S -DsgAb;S -Desmogleiini, vasta-aineet;S -Desmogleiini, vasta-aineet;19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Desmoglein, antikroppar;Lomake
4805;S -Dsg1Ab;S -Desmogleiini 1, vasta-aineet;S -Desmogleiini 1, vasta-aineet;19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Desmoglein 1, antikroppar;Lomake
4806;S -Dsg3Ab;S -Desmogleiini 3, vasta-aineet;S -Desmogleiini 3, vasta-aineet;19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -Desmoglein 3, antikroppar;Lomake
4807;-ChtrNhO;-Chlamydia trachomatis, nukleiinihappo (kval);-Chlamydia trachomatis, nukleiinihappo (kval);01.01.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Chlamydia trachomatis, nukleinsyra (kval);Lomake
4808;dU-KreaL;dU-Kreatiniini, lapset, vuorokausivirtsa;dU-Kreatiniini, lapset, vuorokausivirtsa;19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;dU-Kreatinin, barn, dygnsurin;umol/kg
4809;Li-FosTau;Li-Fosfo-tau proteiini;Li-Fosfo-tau proteiini;19.11.2004;31.12.2030;23.12.2014;Lehtonen, Jari;1;;;K;;Li-Fosfo-tau-protein;ng/l
4810;Li-Tau;Li-Tau proteiini;Li-Tau proteiini;19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Li-Tau-protein;ng/l
4811;Li-BAm42;Li-Beeta-amyloidi 42 proteiini;Li-Beeta-amyloidi 42 proteiini;19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Li-Beta-amyloid 42 protein;ng/l
4812;Pt-NO-ex;Pt-Uloshengityskaasun typpioksidi;Pt-Uloshengityskaasun typpioksidi;19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;F;;Pt-Utandningsgasens kväveoxid;Lomake
4813;-HIVAgAb;-HI-virus, antigeeni ja vasta-aineet, yhdistelmätu;-HI-virus, antigeeni ja vasta-aineet, yhdistelmätutkimus;19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-HI-virus, antigen och antikroppar, kombinationsundersökning;Lomake
4814;S -HIVAgAb;S -HI-virus, antigeeni ja vasta-aineet, yhdistelmä;S -HI-virus, antigeeni ja vasta-aineet, yhdistelmätutkimus;19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;S -HI-virus, antigen och antikroppar, kombinationsundersökning;Lomake
4815;B -FISHAn;B -Fluoresenssi in situ hybridisaatiotutkimus, ane;B -Fluoresenssi in situ hybridisaatiotutkimus, aneuploidia;19.11.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -Fuorescens in situ hybridiseringsundersökning, aneuploidi;Lomake
4816;U -CtGcNhO;U -Chlamydia trachomatis ja Neisseria gonorrhoeae,;U -Chlamydia trachomatis ja Neisseria gonorrhoeae, nukleiinihappo (kval);01.01.2007;31.12.2030;27.12.2011;Lehtonen, Jari;1;;;M;;U -Chlamydia trachomatis och Neisseria gonorrhoeae, nukleinsyra (kval);Lomake
4817;-ESBLVi;-Bakteeri, laajakirjoista beta-laktamaasia tuott;-Bakteeri, laajakirjoista beta-laktamaasia tuottava, viljely;09.12.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;M;;-Bakterie som producerar bredspektrigt betalaktamas, odling;Lomake
4818;B -C4-D;B -Komplementti C4-tyypitys, DNA-tutkimus;B -Komplementti C4-tyypitys, DNA-tutkimus;31.12.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;KM;;B -Komplement C4-typning, DNA-undersökning;Lomake
4819;B -LDLRT-D;B -LDL-reseptorigeenin Turku-mutaatio, DNA-tutkimu;B -LDL-reseptorigeenin Turku-mutaatio, DNA-tutkimus;31.12.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -LDL-receptorgenens Åbo-mutation, DNA-undersökning;Lomake
4820;B -LDLRPrD;B -LDL-reseptorigeenin Pori-mutaatio, DNA-tutkimus;B -LDL-reseptorigeenin Pori-mutaatio, DNA-tutkimus;31.12.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -LDL-receptorgenens Björneborg-mutation, DNA-undersökning;Lomake
4821;B -LDLRPgD;B -LDL-reseptorigeenin Pogosta-mutaatio, DNA-tutki;B -LDL-reseptorigeenin Pogosta-mutaatio, DNA-tutkimus;31.12.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -LDL-reseptorgenens Pogosta-mutation, DNA-undersökning;Lomake
4822;B -LDLRF11;B -LDL-reseptorigeenin Fin11-mutaatio, DNA-tutkimu;B -LDL-reseptorigeenin Fin11-mutaatio, DNA-tutkimus;31.12.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -LDL-receptorgenens Fin11-mutation, DNA-undersökning;Lomake
4823;B -LDLRF12;B -LDL-reseptorigeenin Fin12-mutaatio, DNA-tutkimu;B -LDL-reseptorigeenin Fin12-mutaatio, DNA-tutkimus;31.12.2004;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -LDL-receptorgenens Fin12-mutation, DNA-undersökning;Lomake
4824;P -B12-Vit;P -B-12-Vitamiini;P -B-12-Vitamiini;17.02.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -B-12-vitamin;pmol/l
4825;P -Digoks;P -Digoksiini;P -Digoksiini;17.02.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Digoxin;nmol/l
4826;P -Ferrit;P -Ferritiini;P -Ferritiini;17.02.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Ferritin;ug/l
4827;P -IgA;P -Immunoglobuliini A;P -Immunoglobuliini A;17.02.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;KM;;P -Immunglobulin A;g/l
4828;P -IgG;P -Immunoglobuliini G;P -Immunoglobuliini G;17.02.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;KM;;P -Immunglobulin G;g/l
4829;P -IgM;P -Immunoglobuliini M;P -Immunoglobuliini M;17.02.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;KM;;P -Immunglobulin M;g/l
4830;P -PRL;P -Prolaktiini;P -Prolaktiini;17.02.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Prolaktin;nmol/l
4831;P -TSH;P -Tyreotropiini;P -Tyreotropiini;17.02.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Tyreotropin;mU/l
4832;P -T4-V;P -Tyroksiini, vapaa;P -Tyroksiini, vapaa;17.02.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Tyroxin, fritt;pmol/l
4833;Mm-BovNhO;Mm-Lehmä, nukleiinihapon osoitus, äidinmaito (kval;Mm-Lehmä, nukleiinihapon osoitus, äidinmaito (kval);14.03.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Mm-Ko, påvisande av nukleinsyra, modersmjölk (kval);Lomake
4834;P -Karba;P -Karbamatsepiini;P -Karbamatsepiini;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Karbamazepin;umol/l
4835;Af-ImmFix;Af-Immunofiksaatiotutkimus;Af-Immunofiksaatiotutkimus;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Af-Immunfixationsundersökning;Lomake
4836;nU-Alb-Mi;nU-Albumiini, mikroalbuminuria;nU-Albumiini, mikroalbuminuria;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;nU-Albumin, mikroalbuminuri;ug/min
4837;uB-HE-Tase;uB-Happoemästase ja pO2;uB-Happoemästase ja pO2;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;uB-Syrabasbalans och pO2;Lomake
4838;cB-HETa-mi;cB-Happoemästase ja pO2 (sikiö);cB-Happoemästase ja pO2 (sikiö);08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;cB-Syrabasbalans och pO2 (foster);Lomake
4839;vB-Het-Ion;vB-Happoemästase ja elektrolyytit;vB-Happoemästase ja elektrolyytit;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;vB-Syrabasbalans och elektrolyter;Lomake
4840;cB-Het-Ion;cB-Happoemästase ja elektrolyytit;cB-Happoemästase ja elektrolyytit;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;cB-Syrabasbalans och elektrolyter;Lomake
4841;S -CHE-DN;S -Koliiniesteraasi, laskennallinen suure;S -Koliiniesteraasi, laskennallinen suure;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Kolinesteras, beräknad storhet;Lomake
4842;P -IL6;P -Interleukiini 6;P -Interleukiini 6;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Interleukin 6;ng/l
4843;P -IL8;P -Interleukiini 8;P -Interleukiini 8;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Interleukin 8;ng/l
4844;P -IL2R;P -Interleukiini-2:n reseptori, liukoinen;P -Interleukiini-2:n reseptori, liukoinen;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Interleukin-2 receptor, löslig;kU/l
4845;uS-EPO;uS-Erytropoietiini;uS-Erytropoietiini;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;uS-Erytropoietin;U/l
4846;Pf-K;Pf-Kalium;Pf-Kalium;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Pf-Kalium;mmol/l
4847;Pf-Na;Pf-Natrium;Pf-Natrium;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Pf-Natrium;mmol/l
4848;Gi-K;Gi-Kalium;Gi-Kalium;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Gi-Kalium;mmol/l
4849;Gi-Na;Gi-Natrium;Gi-Natrium;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Gi-Natrium;mmol/l
4850;nU-Na;nU-Natrium;nU-Natrium;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;nU-Natrium;mmol/l
4851;Bm-VGH;Bm-Vertaileva genominen hybridisaatiotutkimus (VGH;Bm-Vertaileva genominen hybridisaatiotutkimus (VGH);08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Bm-Komparativ genomhybridiseringsundersökning (CGH);Lomake
4852;U -Sukkase;U -Sukkinyyliasetoni ja sukkinyyliasetoasetaatti;U -Sukkinyyliasetoni ja sukkinyyliasetoasetaatti;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Succinylaceton och succinylacetoacetat;Lomake
4853;Li-Pyruv;Li-Pyruvaatti;Li-Pyruvaatti;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Li-Pyruvat;umol/l
4854;P -OHButyr;P -Beeta-hydroksibutyraatti;P -Beeta-hydroksibutyraatti;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Betahydroxibutyrat;mmol/l
4855;U -Orgah;U -Orgaaniset hapot, semikvantitatiivinen;U -Orgaaniset hapot, semikvantitatiivinen;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Organiska syror, semikvantitativ;Lomake
4856;P -Angap;P -Anionivaje;P -Anionivaje;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Anjonunderskott;mmol/l
4857;P -Osmol;P -Osmolaliteetti;P -Osmolaliteetti;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Osmolalitet;Lomake
4858;Ex-ECP-ind;Ex-Eosinofiilisten granulosyyttien kationinen prot;Ex-Eosinofiilisten granulosyyttien kationinen proteiini, indusoitu yskös;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Ex-Eosinofilt katjoniskt protein, inducerad upphostning;ug/l
4859;Ex-ECP-spo;Ex-Eosinofiilisten granulosyyttien kationinen prot;Ex-Eosinofiilisten granulosyyttien kationinen proteiini, spontaani yskös;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Ex-Eosinofilt katjoniskt protein, spontan upphostning;ug/l
4860;Ts-T-solut;Ts-T-solureseptori gamma/delta-positiiviset solut;Ts-T-solureseptori gamma/delta-positiiviset solut ohutsuolen pintaepiteelissä;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Ts-T-cellreceptor gamma/delta-positiva celler i tunntarmens ytepitel;Lomake
4861;U -Oligs-O;U -Oligosakkaridit (kval);U -Oligosakkaridit (kval);08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Oligosackarider (kval);Lomake
4862;Ts-Disak-O;Ts-Disakkaridaasi-aktiviteetit suolen mukosasta (k;Ts-Disakkaridaasi-aktiviteetit suolen mukosasta (kval);08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Ts-Disackaridasaktivitet i tarmmukosan (kval);Lomake
4863;Am-Foslip;Am-Fosfolipidit;Am-Fosfolipidit;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Am-Fosfolipider;Lomake
4864;B -CD34-Fc;B -Immunofenotyypitys, kantasolut;B -Immunofenotyypitys, kantasolut;08.04.2005;31.12.2030;18.03.2013;Lehtonen, Santeri;1;;;K;;B -Immunfenotypning, stamceller;Lomake
4865;B -HeparAb;B -Hepariinivasta-aineet (kval);B -Hepariinivasta-aineet (kval);08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;B -Heparinantikroppar (kval);Lomake
4866;U -BTA;U -Bladder tumor associated antigen;U -Bladder tumor associated antigen;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Bladder tumor associated antigen;Lomake
4867;cB-Bil;cB-Bilirubiini;cB-Bilirubiini;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;cB-Bilirubin;umol/l
4868;P -PSA-SUH;P -Prostataspesifinen antigeeni, suhde;P -Prostataspesifinen antigeeni, suhde;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Prostataspecifikt antigen, förhållande;Lomake
4869;P -PSA;P -Prostataspesifinen antigeeni;P -Prostataspesifinen antigeeni;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Prostataspecifikt antigen;ug/l
4870;P -TATI;P -Tuumoriin liittyvä trypsiini-inhibiittori;P -Tuumoriin liittyvä trypsiini-inhibiittori;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;P -Tumörassocierad trypsininhibitor;nmol/l
4871;F -Calpro;F -Calprotectin;F -Calprotectin;08.04.2005;31.12.2009;15.07.2010;Lehtonen, Jari;1;;;K;;F -Calprotectin;ug/g
4872;Af-Prot-Fr;Af-Proteiini, fraktiot;Af-Proteiini, fraktiot;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;Af-Protein, fraktioner;Lomake
4873;S -Bil-Mi;S -Bilirubiini (sikiö);S -Bilirubiini (sikiö);08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Bilirubin (foster);umol/l
4874;S -Karni-V;S -Karnitiini, vapaa;S -Karnitiini, vapaa;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Karnitin, fritt;umol/l
4875;S -Fytah;S -Fytaanihappo;S -Fytaanihappo;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;S -Fytansyra;Lomake
4876;dU-Karni-V;dU-Karnitiini, vapaa;dU-Karnitiini, vapaa;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;dU-Karnitin, fritt;umol
4877;M -Karni-V;M -Karnitiini, vapaa;M -Karnitiini, vapaa;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;M -Karnitin, fritt;mmol/kg
4878;U -Karni-V;U -Karnitiini, vapaa;U -Karnitiini, vapaa;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;U -Karnitin, fritt;Lomake
4879;uS-CRP;uS-C-reaktiivinen proteiini;uS-C-reaktiivinen proteiini;08.04.2005;31.12.2030;15.07.2010;Lehtonen, Jari;1;;;K;;uS-C-reaktivt protein;mg/l
