CodeId,LongName,ParentId,HierarchyLevel,BeginningDate,ExpiringDate,LastModifiedDate,A:Long_name,freq_finngen,freq_tays,freq_total
PC4BG,Vatsaontelon verisuonten magneettitutkimus,PC_,3,01.01.1999,31.12.2030,08.02.2017,MRI examination of abdominal vasculature with high intensity magnet,0,0,0
PC4BM,Vatsaontelon verisuonten 3 Teslan MT,PC_,3,01.01.2009,31.12.2016,08.02.2017,Abdominal vasculature MRI examination with 3 Tesla magnet,0,0,0
PC4BT,Suoliston valtimovuodon laaja suonensisäinen tukkiminen,PC_,3,01.01.2016,31.12.2030,08.02.2017,NA,0,22,0
PC4CF,Vatsaontelon verisuonten laaja magneettitutkimus keskikenttälaitteella,PC_,3,01.01.1999,31.12.2016,08.02.2017,Extensive MRI examination of abdominal vasculature with median intensity magnet,0,0,0
PC4CG,Vatsaontelon verisuonten laaja magneettitutkimus,PC_,3,01.01.1999,31.12.2030,08.02.2017,Extensive MRI examination of abdominal vasculature with high intensity magnet,17,1,18
PC4CM,Vatsaontelon verisuonten laaja 3 Teslan MT,PC_,3,01.01.2009,31.12.2016,08.02.2017,Abdominal vasculature extensive MRI examination with 3 Tesla magnet,0,1,0
PC4CT,Suoliston valtimovuodon erittäin laaja suonensisäinen tukkiminen,PC_,3,01.01.2016,31.12.2030,08.02.2017,NA,0,35,0
PC4DE,Suoliston valtimoiden ja laskimoiden Doppler-UÄ,PC_,3,01.01.2003,31.12.2010,08.02.2017,Ultrasound examination of bowel vasculature with Doppler method,0,0,0
PC4DF,Vatsaontelon verisuonten erittäin laaja magneettitutkimus keskikenttälaitteella,PC_,3,01.01.1999,31.12.2016,08.02.2017,Very extensive MRI examination of abdominal vasculature with median intensity magnet,0,0,0
PC4DG,Vatsaontelon verisuonten erittäin laaja magneettitutkimus,PC_,3,01.01.1999,31.12.2030,08.02.2017,Very extensive MRI examination of abdominal vasculature with high intensity magnet,7,1,8
PC4DM,Vatsaontelon verisuonten erittäin laaja 3 Teslan MT,PC_,3,01.01.2009,31.12.2016,08.02.2017,Abdominal vasculature very extensive MRI examination with 3 Tesla magnet,0,0,0
PC4DT,Suoliston valtimon laajennushoito,PC_,3,01.03.2018,31.12.2030,28.02.2018,NA,0,2,0
PC4SC,Suoliston valtimoiden varjoainetutkimus,PC_,3,01.01.1999,31.12.2030,08.02.2017,Bowel angiography with X-ray,29,371,400
PC4YT,Suoliston valtimon stenttaushoito,PC_,3,01.03.2018,31.12.2030,28.02.2018,NA,0,8,0
PC5AD,Munuaisten TT-angio,PC_,3,01.01.2003,31.12.2010,08.02.2017,CT angiography of kidneys,0,0,0
PC5BD,Munuaisten laaja TT-angio,PC_,3,01.01.2003,31.12.2010,08.02.2017,Extensive CT angiography of kidneys,0,0,0
PC5BF,Munuaisverisuonten magneettitutkimus keskikenttälaitteella,PC_,3,01.01.1999,31.12.2016,08.02.2017,MRI examination of kidney vasculature with median intensity magnet,0,0,0
PC5BG,Munuaisverisuonten magneettitutkimus,PC_,3,01.01.1999,31.12.2030,08.02.2017,MRI examination of kidney vasculature with high intensity magnet,15,3,18
PC5BM,Munuaisverisuonten 3 Teslan MT,PC_,3,01.01.2009,31.12.2016,08.02.2017,Kidney vasculature MRI examination with 3 Tesla magnet,0,5,0
PC5CF,Munuaisverisuonten laaja magneettitutkimus keskikenttälaitteella,PC_,3,01.01.1999,31.12.2016,08.02.2017,Extensive MRI examination of kidney vasculature with median intensity magnet,0,0,0
PC5CG,Munuaisverisuonten laaja magneettitutkimus,PC_,3,01.01.1999,31.12.2030,08.02.2017,Extensive MRI examination of kidney vasculature with high intensity magnet,121,30,151
PC5CM,Munuaisverisuonten laaja 3 Teslan MT,PC_,3,01.01.2009,31.12.2016,08.02.2017,Kidney vasculature MRI extensive examination with 3 Tesla magnet,8,3,11
PC5DE,Munuaisvaltimoiden ja laskimoiden Doppler-UÄ,PC_,3,01.01.2004,31.12.2010,08.02.2017,Ultrasound of kidney circulation with Doppler technic,169,99,268
PC5DF,Munuaisverisuonten erittäin laaja magneettitutkimus keskikenttälaitteella,PC_,3,01.01.1999,31.12.2016,08.02.2017,Very extensive MRI examination of kidney vasculature with median intensity magnet,0,0,0
PC5DG,Munuaisverisuonten erittäin laaja magneettitutkimus,PC_,3,01.01.1999,31.12.2030,08.02.2017,Very extensive MRI examination of kidney vasculature with high intensity magnet,11,19,30
PC5DM,Munuaisverisuonten erittäin laaja 3 Teslan MT,PC_,3,01.01.2009,31.12.2016,08.02.2017,Kidney vasculature MRI very extensive examination with 3 Tesla magnet,0,6,0
PC5SC,Munuaisvaltimoiden selektiivinen varjoainetutkimus,PC_,3,01.01.1999,31.12.2030,08.02.2017,Selective angiography of kidney artery with X-ray,53,163,216
PC6AC,Spinaalialueen angiografia,PC_,3,01.01.2003,31.12.2030,08.02.2017,Spinal angiography,0,51,0
PC6BC,Spinaalialueen laaja angiografia,PC_,3,01.01.2003,31.12.2030,08.02.2017,"Spinal angiography, extensive",0,16,0
PC6CC,Spinaalialueen erittäin laaja angiografia,PC_,3,01.01.2003,31.12.2030,08.02.2017,"Spinal angiography, very extensive",0,23,0
PD1AD,Vatsa-aortan ja haarojen TT,PC_,3,01.01.2003,31.12.2030,12.11.2018,CT of abdominal aorta and branches,102,129,231
PD1BD,Vatsa-aortan ja haarojen laaja TT-angiografia,PC_,3,01.01.2003,31.12.2030,08.02.2017,Extensive CT of abdominal aorta and branches,673,129,802
PD1BE,Vatsa-aortan ja sen haarojen ultraäänitutkimus,PC_,3,01.01.2009,31.12.2030,08.02.2017,Abdominal aorta and branches ultrasound examination,8,1,9
PD1CD,Vatsa-aortan ja haarojen erittäin laaja TT-angiografia,PC_,3,01.01.2003,31.12.2030,08.02.2017,Very extensive CT of abdominal aorta and branches,166,147,313
PD1CE,Vatsa-aortan ja sen haarojen laaja ultraäänitutkimus,PC_,3,01.01.2009,31.12.2030,08.02.2017,Abdominal aorta and branches extensive ultrasound examination,0,0,0
PD1QN,Keuhkoperfuusion ja ventilaation gammakuvaus,PC_,3,01.01.2014,30.11.2018,08.11.2018,NA,0,1,0
PD1SN,Keuhkoperfuusion ja ventilaation SPET,PC_,3,01.12.2018,31.12.2030,08.11.2018,NA,0,0,0
PD5AD,Aortan TT-angiografia,PC_,3,01.01.2003,31.12.2030,08.02.2017,CT of aorta,525,561,1086
PD5BD,Aortan laaja TT-angiografia,PC_,3,01.01.2003,31.12.2030,08.02.2017,Extensive CT of aorta,1679,1626,3305
PCA,"Tutkimusleikkaukset, sisäelinvaltimot",PC,2,01.01.1900,31.12.2030,19.10.2012,Exploration of visceral arteries,0,0,0
PCA19,"Tutkimusleikkaus, munuaisvaltimo, a. renalis",PCA,3,01.01.1900,31.12.2030,05.02.2016,Exploration of renal artery,0,0,0
PCA99,"Tutkimusleikkaus, muu sisäelinvaltimo",PCA,3,01.01.1900,31.12.2030,05.02.2016,Exploration of other visceral artery,0,0,0
PCB,"Sitomiset, sisäelinvaltimot",PC,2,01.01.1900,31.12.2030,19.10.2012,Ligature of visceral arteries,0,0,0
PCB16,"Sitominen, truncus coeliacus tai sen haara",PCB,3,01.01.1900,31.12.2030,05.02.2016,Ligature of coeliac trunk and branches,0,0,0
PCB17,"Sitominen, a. mesenterica superior",PCB,3,01.01.1900,31.12.2030,05.02.2016,Ligature of superior mesenteric artery,0,0,0
PCB19,"Sitominen, a. renalis",PCB,3,01.01.1900,31.12.2030,05.02.2016,Ligature of renal artery,0,1,0
PCB99,"Sitominen, muu sisäelinvaltimo",PCB,3,01.01.1900,31.12.2030,05.02.2016,Ligature of other visceral artery,0,0,0
PCC,"Ompelemiset, vatsa-aortan yläosa tai sisäelinvaltimot",PC,2,01.01.1900,31.12.2030,19.10.2012,Suture of suprarenal abdominal aorta and visceral arteries,0,0,0
PCC04,"Ompeleminen, vatsa-aortta munuaisvaltimotaso tai ylempi",PCC,3,01.01.1900,31.12.2030,05.02.2016,Suture of suprarenal or juxtarenal abdominal aorta,0,0,0
PCC16,"Ompeleminen, truncus coeliacus tai sen haara",PCC,3,01.01.1900,31.12.2030,05.02.2016,Suture of coeliac trunk and branches,0,0,0
PCC17,"Ompeleminen, a. mesenterica superior",PCC,3,01.01.1900,31.12.2030,05.02.2016,Suture of superior mesenteric artery,0,0,0
PCC19,"Ompeleminen, a. renalis",PCC,3,01.01.1900,31.12.2030,05.02.2016,Suture of renal artery,0,1,0
PCC99,"Ompeleminen, muu sisäelinvaltimo",PCC,3,01.01.1900,31.12.2030,05.02.2016,Suture of other visceral artery,0,4,0
PCE,"Veritulpan tai tukoksen poistot, vatsa-aortan yläosa tai sisäelinvaltimot",PC,2,01.01.1900,31.12.2030,19.10.2012,Thrombectomy or embolectomy of visceral arteries,0,0,0
PCE17,"Veritulpan tai tukoksen poistaminen, a. mesenterica superior",PCE,3,01.01.1900,31.12.2030,05.02.2016,Thrombectomy or embolectomy of superior mesenteric artery,7,9,16
PCE19,"Veritulpan tai tukoksen poistaminen, a. renalis",PCE,3,01.01.1900,31.12.2030,05.02.2016,Thrombectomy or embolectomy of renal artery,0,0,0
PCE99,"Veritulpan tai tukoksen poistaminen, muu sisäelinvaltimo",PCE,3,01.01.1900,31.12.2030,05.02.2016,Thrombectomy or embolectomy of other visceral artery,0,0,0
PCF,"Verisuonitukoksen ja sisäkalvonpoistot, vatsa-aortan yläosa tai sisäelinvaltimo",PC,2,01.01.1900,31.12.2030,19.10.2012,Thrombendarterectomy of visceral arteries,0,0,0
PCF16,"Valtimon tukoksen ja sisäkalvon poistaminen, truncus coeliacus tai sen haara",PCF,3,01.01.1900,31.12.2030,05.02.2016,Thrombendarterectomy of coeliac trunk and branches,0,0,0
PCF17,"Valtimon tukoksen ja sisäkalvon poistaminen, a. mesenterica superior",PCF,3,01.01.1900,31.12.2030,05.02.2016,Thrombendarterectomy of superior mesenteric artery,0,0,0
PCF19,"Valtimon tukoksen ja sisäkalvon poistaminen, a. renalis",PCF,3,01.01.1900,31.12.2030,05.02.2016,Thrombendarterectomy of renal artery,0,0,0
PCF99,"Valtimon tukoksen ja sisäkalvon poistaminen, muu sisäelinvaltimo",PCF,3,01.01.1900,31.12.2030,05.02.2016,Thrombendarterectomy of other visceral artery,0,0,0
PCG,"Valtimonpullistumien korjaamiset, vatsa-aortan yläosa tai sisäelinvaltimot",PC,2,01.01.1900,31.12.2030,19.10.2012,Operations for aneurysm of suprarenal abdominal aorta and visceral arteries,0,0,0
PCG04,"Valtimonpullistuman korjaaminen, vatsa-aortta munuaisvaltimotaso tai ylempi",PCG,3,01.01.1900,31.12.2030,05.02.2016,Operation for aneurysm of supracoeliac or juxtarenal abdominal aorta,8,1,9
PCG16,"Valtimonpullistuman korjaaminen, truncus coeliacus tai sen haara",PCG,3,01.01.1900,31.12.2030,05.02.2016,Operation for aneurysm of coeliac trunk and branches,0,0,0
PCG17,"Valtimonpullistuman korjaaminen, a. mesenterica superior",PCG,3,01.01.1900,31.12.2030,05.02.2016,Operation for aneurysm of superior mesenteric artery,0,0,0
PCG19,"Valtimonpullistuman korjaaminen, a. renalis",PCG,3,01.01.1900,31.12.2030,05.02.2016,Operation for aneurysm of renal artery,0,0,0
PCG99,"Valtimonpullistuman korjaaminen, muu sisäelinvaltimo",PCG,3,01.01.1900,31.12.2030,05.02.2016,Operation for aneurysm of other visceral artery,0,0,0
PCH,Ohitukset vatsa-aortan yläosasta tai sisäelinvaltimoista,PC,2,01.01.1900,31.12.2030,19.10.2012,Bypass from suprarenal abdominal aorta and visceral arteries,0,0,0
PCH04,"Ohitusleikkaus, lähtökohta vatsa-aortan yläosa",PCH,3,01.01.1900,31.12.2030,05.02.2016,Bypass from supracoeliac or juxtarenal abdominal aorta,0,1,0
PCH15,"Ohitusleikkaus, lähtö aortta lonkkavaltimo, vastaanottaja maksavaltimo",PCH,3,01.01.2012,31.12.2030,05.02.2016,Bypass from aorta or iliac artery to hepatic artery,0,0,0
PCH16,"Ohitusleikkaus, lähtö aortta lonkkavaltimo, vastaanottaja truncus coeliacus tai sen haara",PCH,3,01.01.1900,31.12.2030,05.02.2016,Bypass from coeliac trunk and branches,0,4,0
PCH17,"Ohitusleikkaus, lähtö aortta lonkkavaltimo, vastaanottaja ylempi suolilievevaltimo",PCH,3,01.01.1900,31.12.2030,05.02.2016,Bypass from superior mesenteric artery,0,8,0
PCH18,"Ohitusleikkaus, lähtö aortta lonkkavaltimo, vastaanottaja alempi suolilievevaltimo",PCH,3,01.01.2012,31.12.2030,05.02.2016,Bypass from aorta or iliac artery to inferior mesenteric artery,0,0,0
PCH19,"Ohitusleikkaus, lähtö aortta lonkkavaltimo, vastaanottaja munuaisvaltimo",PCH,3,01.01.1900,31.12.2030,05.02.2016,Bypass from renal artery,0,4,0
PCH99,"Ohitusleikkaus, lähtökohta muu sisäelinvaltimo",PCH,3,01.01.1900,31.12.2030,05.02.2016,Bypass from other visceral artery,0,0,0
PCJ,"Valtimoiden tyvien siirtämiset, sisäelinvaltimot",PC,2,01.01.1900,31.12.2030,19.10.2012,Transposition of visceral arteries,0,0,0
PCJ17,"Valtimon tyven siirtäminen, a. mesenterica superior",PCJ,3,01.01.1900,31.12.2030,05.02.2016,Transposition of superior mesenteric artery,0,0,0
PCJ19,"Valtimon tyven siirtäminen, a. renalis",PCJ,3,01.01.1900,31.12.2030,05.02.2016,Transposition of renal artery,0,0,0
PCJ99,"Valtimon tyven siirtäminen, muu sisäelinvaltimo",PCJ,3,01.01.1900,31.12.2030,05.02.2016,Transposition of other visceral artery,0,4,0
PCK,"Valtimoiden uudelleen istutukset, sisäelinvaltimot",PC,2,01.01.1900,31.12.2030,19.10.2012,Reimplantation of visceral arteries,0,0,0
PCK16,"Valtimon uudelleen istutus, truncus coeliacus tai sen haara",PCK,3,01.01.1900,31.12.2030,05.02.2016,Reimplantation of coeliac trunk and branches,0,4,0
PCK17,"Valtimon uudelleen istutus, a. mesenterica superior",PCK,3,01.01.1900,31.12.2030,05.02.2016,Reimplantation of superior mesenteric artery,0,1,0
PCK18,"Valtimon uudelleen istutus, a. mesenterica inferior",PCK,3,01.01.1900,31.12.2030,05.02.2016,Reimplantation of renal artery,0,4,0
PCK19,"Valtimon uudelleen istutus, a. renalis",PCK,3,01.01.1900,31.12.2030,05.02.2016,Reimplantation of inferior mesenteric artery,0,4,0
PCK99,"Valtimon uudelleen istutus, muu sisäelinvaltimo",PCK,3,01.01.1997,31.12.2030,05.02.2016,Reimplantation of other visceral artery,0,1,0
PCN,"Valtimoiden muovausleikkaukset, sisäelinvaltimot",PC,2,01.01.1900,31.12.2030,19.10.2012,Plastic repair of visceral arteries,0,0,0
PCN16,"Valtimon muovausleikkaus, truncus coeliacus tai sen haara",PCN,3,01.01.1900,31.12.2030,05.02.2016,Plastic repair of coeliac trunk and branches,0,0,0
PCN17,"Valtimon muovausleikkaus, a. mesenterica superior",PCN,3,01.01.1900,31.12.2030,05.02.2016,Plastic repair of superior mesenteric artery,0,0,0
PCN19,"Valtimon muovausleikkaus, a. renalis",PCN,3,01.01.1900,31.12.2030,05.02.2016,Plastic repair of renal artery,0,0,0
PCN99,"Valtimon muovausleikkaus, muu sisäelinvaltimo",PCN,3,01.01.1900,31.12.2030,05.02.2016,Plastic repair of other visceral artery,0,0,0
PCP,"Valtimoiden korjaamiset suljetusti, sisäelinvaltimot",PC,2,01.01.1900,31.12.2030,19.10.2012,Percutaneous plastic repair of visceral arteries,0,0,0
PCP16,"Valtimon korjaaminen suljetusti, truncus coeliacus tai sen haara",PCP,3,01.01.1900,31.12.2030,05.02.2016,Percutaneous plastic repair of coeliac trunk and branches,0,0,0
PCP17,"Valtimon korjaaminen suljetusti, a. mesenterica superior",PCP,3,01.01.1900,31.12.2030,05.02.2016,Percutaneous plastic repair of superior mesenteric artery,0,0,0
PCP19,"Valtimon korjaaminen suljetusti, a. renalis",PCP,3,01.01.1900,31.12.2030,05.02.2016,Percutaneous plastic repair of renal artery,0,0,0
PCP99,"Valtimon korjaaminen suljetusti, muu sisäelinvaltimo",PCP,3,01.01.1900,31.12.2030,05.02.2016,Percutaneous plastic repair of other visceral artery,0,0,0
PCQ,"Valtimoiden sisäistutteiden asettamiset, sisäelinvaltimot",PC,2,01.01.1900,31.12.2030,19.10.2012,Insertion of endovascular graft into visceral arteries,0,0,0
PCQ04,Sisäistutteen asentaminen munuaisvaltimon yläpuoliseen vatsa-aorttaan,PCQ,3,01.01.1997,31.12.2030,05.02.2016,Insertion of endovascular graft into suprarenal abdominal aorta,7,0,0
PCQ16,"Valtimon sisäistutteen asettaminen, truncus coeliacus tai sen haara",PCQ,3,01.01.1900,31.12.2030,05.02.2016,Insertion of endovascular graft into coeliac trunk and branches,0,1,0
PCQ17,"Valtimon sisäistutteen asettaminen, a. mesenterica superior",PCQ,3,01.01.1900,31.12.2030,05.02.2016,Insertion of endovascular graft into superior mesenteric artery,12,5,17
PCQ19,"Valtimon sisäistutteen asettaminen, a. renalis",PCQ,3,01.01.1900,31.12.2012,19.10.2012,Insertion of endovascular graft into renal artery,0,18,0
PCQ99,"Valtimon sisäistutteen asettaminen, muu sisäelinvaltimo",PCQ,3,01.01.1900,31.12.2030,05.02.2016,Insertion of endovascular graft into other visceral artery,0,2,0
PD6ZT,Rinta-aortan hoito stenttigraftilla,PCQ,3,01.01.2012,31.12.2030,08.02.2017,NA,16,29,45
PD7ZT,Vatsa-aortan hoito stenttigraftilla,PCQ,3,01.01.2012,31.12.2030,08.02.2017,NA,77,129,206
PCR,"Valtimoiden sisäistutteiden poistamiset, sisäelinvaltimot",PC,2,01.01.1900,31.12.2030,19.10.2012,Removal of endovascular graft from visceral arteries,0,0,0
PCR04,Sisäistutteen poistaminen munuaisvaltimoiden yläpuolisesta vatsa-aortasta,PCR,3,01.01.1999,31.12.2030,05.02.2016,Removal of endovascular graft from suprarenal abdominal aorta,0,0,0
PCR16,"Valtimon sisäistutteen poistaminen, truncus coeliacus tai sen haara",PCR,3,01.01.1900,31.12.2030,05.02.2016,Removal of endovascular graft from coeliac trunk and branches,0,0,0
PCR17,"Valtimon sisäistutteen poistaminen, a. mesenterica superior",PCR,3,01.01.1900,31.12.2030,05.02.2016,Removal of endovascular graft from superior mesenteric artery,0,0,0
PCR19,"Valtimon sisäistutteen poistaminen, a. renalis",PCR,3,01.01.1900,31.12.2030,05.02.2016,Removal of endovascular graft from renal artery,0,0,0
PCR99,"Valtimon sisäistutteen poistaminen, muu sisäelinvaltimo",PCR,3,01.01.1900,31.12.2030,05.02.2016,Removal of endovascular graft from other visceral artery,0,0,0
PCS,"Verisuonileikkaukset tähystyksessä tai ultraääniohjauksessa, sisäelinvaltimot",PC,2,01.01.1900,31.12.2030,19.10.2012,Endoscopic operation on visceral arteries,0,0,0
PCS19,"Verisuonileikkaus tähystyksessä tai uä-ohjauksessa, a. renalis",PCS,3,01.01.1900,31.12.2030,05.02.2016,Endoscopic operation on renal artery,0,0,0
PCS99,"Verisuonileikkaus tähystyksessä tai uä-ohjauksessa, muu sisäelinvaltimo",PCS,3,01.01.1900,31.12.2030,05.02.2016,Endoscopic operation on other visceral artery,0,0,0
PCT,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen suljetusti, sisäelinvaltimot",PC,2,01.01.1900,31.12.2030,19.10.2012,Injection of therapeutic agent into or percutaneous occlusion of visceral arteries,0,0,0
PCT16,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen suljetusti, truncus coeliacus tai sen haara",PCT,3,01.01.1900,31.12.2030,05.02.2016,Injection of therapeutic agent into or percutaneous occlusion of coeliac trunk and branches,0,0,0
PCT17,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen suljetusti, arteria mesenterica superior",PCT,3,01.01.1900,31.12.2030,05.02.2016,Injection of therapeutic agent into or percutaneous occlusion of superior mesenteric artery,0,1,0
PCT19,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen suljetusti, arteria renalis",PCT,3,01.01.1900,31.12.2030,05.02.2016,Injection of therapeutic agent into or percutaneous occlusion of renal artery,0,5,0
PCT99,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen suljetusti, muu sisäelinvaltimo",PCT,3,01.01.1900,31.12.2030,05.02.2016,Injection of therapeutic agent into or percutaneous occlusion of other visceral artery,14,47,61
PCU,"Valtimoiden uusintakorjaukset, vatsa-aortan yläosa tai sisäelinvaltimot",PC,2,01.01.1900,31.12.2030,19.10.2012,Repair after previous reconstruction of suprarenal abdominal aorta and visceral arteries,0,0,0
PCU70,Tutkimusleikkaus vatsa-aortan yläosan tai sisäelinvaltimoiden aiempaan korjaukseen liittyen,PCU,3,01.01.2004,31.12.2030,05.02.2016,Exploration of previous reconstruction of suprarenal abdominal aorta or visceral arteries,0,0,0
PCU72,Vatsa-aortan yläosasta tai sisäelinvaltimosta alkavan ohituksen aiheuttaman valtimo-laskimoavanteen suonensisäinen sulku,PCU,3,01.01.2004,31.12.2030,05.02.2016,Percutaneous closure of persisting arteriovenous fistula of bypass from suprarenal abdominal aorta and visceral,0,0,0
PCU74,Vatsa-aortan yläosasta tai sisäelinvaltimosta alkavan ohituksen aiheuttaman valtimo-laskimoavanteen sulku,PCU,3,01.01.2004,31.12.2030,05.02.2016,Closure of persisting arteriovenous fistula of bypass from suprarenal abdominal aorta and visceral arteries,0,0,0
PCU81,Veritulpan tai tukoksen poisto vatsa-aortan yläosasta tai sisäelinvaltimosta alkavasta ohituksesta,PCU,3,01.01.1900,31.12.2030,05.02.2016,Thrombectomy or embolectomy in bypass from suprarenal abdominal aorta and visceral arteries,0,0,0
PCU84,Vatsa-aortan yläosasta tai sisäelinvaltimosta alkavan ohituksen korjaus,PCU,3,01.01.1900,31.12.2030,05.02.2016,Plastic repair in bypass from suprarenal abdominal aorta and visceral arteries,0,0,0
PCU85,Vatsa-aortan yläosasta tai sisäelinvaltimosta alkavan ohituksen suonensisäinen korjaus,PCU,3,01.01.1900,31.12.2030,05.02.2016,Percutaneous plastic repair in bypass from suprarenal abdominal aorta and visceral arteries,0,0,0
PCU86,Sisäistutteen laitto vatsa-aortan yläosasta tai sisäelinvaltimoista alkavaan ohitukseen,PCU,3,01.01.1900,31.12.2030,05.02.2016,Insertion of endovascular graft into bypass from suprarenal abdominal aorta and visceral arteries,0,0,0
PCU87,Sisäistutteen poisto vatsa-aortan yläosasta tai sisäelinvaltimoista alkavasta ohituksesta,PCU,3,01.01.1900,31.12.2030,05.02.2016,Removal of endovascular graft from bypass from suprarenal abdominal aorta and visceral arteries,0,0,0
PCU88,Vatsa-aortan yläosasta tai sisäelinvaltimoista alkavan ohituksen korjaus tähystystoimenpiteenä,PCU,3,01.01.1900,31.12.2030,05.02.2016,Endoscopic operation on bypass from suprarenal abdominal aorta and visceral arteries,0,0,0
PCU93,Kemiallisen tai tukkivan aineen ruiskuttaminen vatsa-aortan yläosasta tai sisäelinvaltimosta alkavaan ohitukseen,PCU,3,01.01.1900,31.12.2030,05.02.2016,Injection of therapeutic or sclerosing agent into bypass from suprarenal abdominal aorta and visceral arteries,0,0,0
PCU99,"Muu valtimon tai ohituksen uusintakorjaus, vatsa-aortan yläosa tai sisäelinvaltimot",PCU,3,01.01.1900,31.12.2030,05.02.2016,Other repair after previous reconstruction of suprarenal abdominal aorta and visceral arteries,0,0,0
PCW,"Muut valtimoleikkaukset, vatsa-aortan yläosa tai sisäelinvaltimot",PC,2,01.01.1900,31.12.2030,19.10.2012,Other operations on suprarenal abdominal aorta and visceral arteries,0,0,0
PCW99,"Muu valtimoleikkaus, vatsa-aortan yläosa tai sisäelinvaltimo",PCW,3,01.01.1900,31.12.2030,05.02.2016,Other operation on suprarenal abdominal aorta and visceral arteries,0,0,0
PC_2,Muut vatsa-aortan yläosan ja sisäelinvaltimoiden toimenpiteet,PC,2,01.01.1900,31.12.2030,27.11.2016,Other procedures on suprarenal abdominal aorta and visceral arteries,0,0,0
PC2DT,Maksan paikallisen muutoksen embolisaatio,PC_2,3,01.01.1999,31.12.2030,08.02.2017,Embolisation of lesion of liver,68,277,345
PC2ET,Maksan paikallisen muutoksen laaja embolisaatio,PC_2,3,01.01.1999,31.12.2030,08.02.2017,Extensive embolisation of lesion of liver,31,116,147
PC5AT,Munuaisvaltimon laajennushoito,PC_2,3,01.01.1999,31.12.2030,08.02.2017,Kidney artery PTA,11,24,35
PC5BT,Munuaisvaltimon laaja laajennushoito,PC_2,3,01.01.1999,31.12.2030,08.02.2017,Kideney artery extensive PTA,9,5,14
PC5DT,Munuaiskasvaimen embolisaatio,PC_2,3,01.01.1999,31.12.2030,08.02.2017,Embolisation of tumor of kidney,18,73,91
PC5ET,Munuaiskasvaimen laaja embolisaatio,PC_2,3,01.01.1999,31.12.2030,08.02.2017,Extensive embolisation of tumor of kidney,6,87,93
PC5GT,Munuaisen AV-malformaation tai -fistelin suonensisäinen tukkiminen,PC_2,3,01.01.1999,31.12.2030,08.02.2017,Endovascular embolisation of arterio-venous malformation of fistel in kidney with radiological guidance,0,0,0
PC5HT,Munuaisen AV-malformaation tai -fistelin laaja suonensisisäinen tukkiminen,PC_2,3,01.01.1999,31.12.2030,08.02.2017,Endovascular extensive embolisation of arterio-venous malformation of fistel in kidney with radiological guidance,0,0,0
PC5JT,Munuaisen AV-malformaation erittäin laaja suonensisäinen tukkiminen,PC_2,3,01.01.1999,31.12.2030,08.02.2017,Endovascular very extensive embolisation of arterio-venous malformation of kidney with radiological guidance,0,1,0
PC5NT,Munuaisvuodon suonensisäinen tukkiminen,PC_2,3,01.01.1999,31.12.2030,08.02.2017,Endovascular embolisation for kidney bleeding with radiological guidance,0,19,0
PC5PT,Munuaisvuodon laaja suonensisäinen tukkiminen,PC_2,3,01.01.1999,31.12.2030,08.02.2017,Endovascular very extensive embolisation for kidney bleeding with radiological guidance,0,29,0
PC5QT,"Munuaisvuodon suonensisäinen tukkiminen, erittäin laaja",PC_2,3,01.01.1999,31.12.2010,08.02.2017,Endovascular extensive embolisation for kidney bleeding with radiological guidance,0,12,0
PC5YT,Munuaisvaltimon stenttaus,PC_2,3,01.01.2012,31.12.2030,08.02.2017,NA,41,40,81
PC6DT,Selkäydinkanavan paikallisen muutoksen suonensisäinen tukkiminen,PC_2,3,01.01.2000,31.12.2030,08.02.2017,Endovascular embolisation of spinal lesion,0,4,0
PC6ET,Selkäydinkanavan paikallisen muutoksen laaja suonensisäinen tukkiminen,PC_2,3,01.01.2000,31.12.2030,08.02.2017,Endovascular extensive embolisation of spinal lesion,0,9,0
PC6FT,Selkäydinkanavan paikallisen muutoksen erittäin laaja suonensisäinen tukkiminen,PC_2,3,01.01.2003,31.12.2030,08.02.2017,Endovascular very extensive embolisation of spinal lesion,0,34,0
PC7DT,Gynekologisen tuumorin suonensisäinen tukkiminen,PC_2,3,01.01.2003,01.01.2005,12.01.2005,Embolisation of of gynecological lesion,0,0,0
PC7NT,Kohdun valtimoiden suonensisäinen tukkiminen synnytyksen jälkeisen vuodon pysäyttämiseksi,PC_2,3,01.01.2003,31.12.2030,08.02.2017,Endovascular occlusion of uteral arteries to stop puerperal bleeding,12,89,101
PD,Aortan alaosa ja lonkkavaltimot,P,1,01.01.1900,31.12.2030,19.10.2012,Infrarenal abdominal aorta and iliac arteries,0,0,0
PDA,"Tutkimusleikkaukset, aortan alaosa tai lonkkavaltimot",PD,2,01.01.1900,31.12.2030,19.10.2012,Exploration of infrarenal abdominal aorta and iliac arteries,0,0,0
PDA05,"Tutkimusleikkaus, munuaisvaltimon alapuolinen aortta",PDA,3,01.01.1997,31.12.2030,05.02.2016,Exploration of infrarenal abdominal aorta,0,0,0
PDA20,"Tutkimusleikkaus, a. iliaca communis",PDA,3,01.01.1900,31.12.2030,05.02.2016,Exploration of iliac artery,0,0,0
