concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
45756368,"Exposure to unspecified smoke, fire and flames",Observation,ICD10,ICD10 Hierarchy,NA,X09,1990-05-01,2099-12-31,NA
45756369,"Contact with hot drinks, food, fats and cooking oils",Observation,ICD10,ICD10 Hierarchy,NA,X10,1990-05-01,2099-12-31,NA
45756370,Contact with hot tap-water,Observation,ICD10,ICD10 Hierarchy,NA,X11,1990-05-01,2099-12-31,NA
45756371,Contact with other hot fluids,Observation,ICD10,ICD10 Hierarchy,NA,X12,1990-05-01,2099-12-31,NA
45756372,Contact with steam and hot vapours,Observation,ICD10,ICD10 Hierarchy,NA,X13,1990-05-01,2099-12-31,NA
45756373,Contact with hot air and gases,Observation,ICD10,ICD10 Hierarchy,NA,X14,1990-05-01,2099-12-31,NA
45756374,Contact with hot household appliances,Observation,ICD10,ICD10 Hierarchy,NA,X15,1990-05-01,2099-12-31,NA
45756375,"Contact with hot heating appliances, radiators and pipes",Observation,ICD10,ICD10 Hierarchy,NA,X16,1990-05-01,2099-12-31,NA
45756376,"Contact with hot engines, machinery and tools",Observation,ICD10,ICD10 Hierarchy,NA,X17,1990-05-01,2099-12-31,NA
45756377,Contact with other hot metals,Observation,ICD10,ICD10 Hierarchy,NA,X18,1990-05-01,2099-12-31,NA
45756378,Contact with other and unspecified heat and hot substances,Observation,ICD10,ICD10 Hierarchy,NA,X19,1990-05-01,2099-12-31,NA
45756379,Contact with venomous snakes and lizards,Observation,ICD10,ICD10 Hierarchy,NA,X20,1990-05-01,2099-12-31,NA
45756380,Contact with venomous spiders,Observation,ICD10,ICD10 Hierarchy,NA,X21,1990-05-01,2099-12-31,NA
45756381,Contact with scorpions,Observation,ICD10,ICD10 Hierarchy,NA,X22,1990-05-01,2099-12-31,NA
45756382,"Contact with hornets, wasps and bees",Observation,ICD10,ICD10 Hierarchy,NA,X23,1990-05-01,2099-12-31,NA
45756383,Contact with centipedes and venomous millipedes (tropical),Observation,ICD10,ICD10 Hierarchy,NA,X24,1990-05-01,2099-12-31,NA
45756384,Contact with other venomous arthropods,Observation,ICD10,ICD10 Hierarchy,NA,X25,1990-05-01,2099-12-31,NA
45756385,Contact with venomous marine animals and plants,Observation,ICD10,ICD10 Hierarchy,NA,X26,1990-05-01,2099-12-31,NA
45756386,Contact with other specified venomous animals,Observation,ICD10,ICD10 Hierarchy,NA,X27,1990-05-01,2099-12-31,NA
45756387,Contact with other specified venomous plants,Observation,ICD10,ICD10 Hierarchy,NA,X28,1990-05-01,2099-12-31,NA
45756388,Contact with unspecified venomous animal or plant,Observation,ICD10,ICD10 Hierarchy,NA,X29,1990-05-01,2099-12-31,NA
45756389,Exposure to excessive natural heat,Condition,ICD10,ICD10 Hierarchy,NA,X30,1990-05-01,2099-12-31,NA
45756390,Exposure to excessive natural cold,Observation,ICD10,ICD10 Hierarchy,NA,X31,1990-05-01,2099-12-31,NA
45756391,Exposure to sunlight,Observation,ICD10,ICD10 Hierarchy,NA,X32,1990-05-01,2099-12-31,NA
45756392,Victim of lightning,Observation,ICD10,ICD10 Hierarchy,NA,X33,1990-05-01,2099-12-31,NA
45756393,"Victim of avalanche, landslide and other earth movements",Observation,ICD10,ICD10 Hierarchy,NA,X36,1990-05-01,2099-12-31,NA
45756394,Victim of cataclysmic storm,Observation,ICD10,ICD10 Hierarchy,NA,X37,1990-05-01,2099-12-31,NA
45756395,Exposure to other and unspecified forces of nature,Observation,ICD10,ICD10 Hierarchy,NA,X39,1990-05-01,2099-12-31,NA
45756396,"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Condition,ICD10,ICD10 Hierarchy,NA,X40,1990-05-01,2099-12-31,NA
45756397,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",Condition,ICD10,ICD10 Hierarchy,NA,X41,1990-05-01,2099-12-31,NA
45756070,Occupant of streetcar injured in collision with motor vehicle in nontraffic accident,Observation,ICD10,ICD10 code,NA,V82.0,1990-05-01,2099-12-31,NA
45756071,Immunization not carried out,Observation,ICD10,ICD10 Hierarchy,NA,Z28,1990-05-01,2099-12-31,NA
45755975,Sequelae of other external causes,Condition,ICD10,ICD10 Hierarchy,NA,Y89,1990-05-01,2099-12-31,NA
45755978,Other special examinations and investigations of persons without complaint or reported diagnosis,Procedure,ICD10,ICD10 Hierarchy,NA,Z01,1990-05-01,2099-12-31,NA
45755979,Effects of heat and light,Condition,ICD10,ICD10 Hierarchy,NA,T67,1990-05-01,2099-12-31,NA
45755980,Other effects of reduced temperature,Condition,ICD10,ICD10 Hierarchy,NA,T69,1990-05-01,2099-12-31,NA
45755981,Effects of air pressure and water pressure,Condition,ICD10,ICD10 Hierarchy,NA,T70,1990-05-01,2099-12-31,NA
45755982,Effects of other deprivation,Condition,ICD10,ICD10 Hierarchy,NA,T73,1990-05-01,2099-12-31,NA
45755983,Effects of other external causes,Condition,ICD10,ICD10 Hierarchy,NA,T75,1990-05-01,2099-12-31,NA
45755985,"Certain early complications of trauma, not elsewhere classified",Condition,ICD10,ICD10 Hierarchy,NA,T79,1990-05-01,2099-12-31,NA
45755990,Bus occupant injured in collision with pedestrian or animal,Observation,ICD10,ICD10 Hierarchy,NA,V70,1990-05-01,2099-12-31,NA
45755994,"Bus occupant injured in collision with pedal cycle, driver injured in nontraffic accident",Observation,ICD10,ICD10 code,NA,V71.0,1990-05-01,2099-12-31,NA
45755995,"Bus occupant injured in collision with pedal cycle, passenger injured in nontraffic accident",Observation,ICD10,ICD10 code,NA,V71.1,1990-05-01,2099-12-31,NA
45756006,"Complications of procedures, not elsewhere classified",Condition,ICD10,ICD10 Hierarchy,NA,T81,1990-05-01,2099-12-31,NA
45756007,"Complications of cardiac and vascular prosthetic devices, implants and grafts",Condition,ICD10,ICD10 Hierarchy,NA,T82,1990-05-01,2099-12-31,NA
45756008,"Complications of genitourinary prosthetic devices, implants and grafts",Condition,ICD10,ICD10 Hierarchy,NA,T83,1990-05-01,2099-12-31,NA
45756009,"Complications of internal orthopaedic prosthetic devices, implants and grafts",Condition,ICD10,ICD10 Hierarchy,NA,T84,1990-05-01,2099-12-31,NA
45756010,"Complications of other internal prosthetic devices, implants and grafts",Condition,ICD10,ICD10 Hierarchy,NA,T85,1990-05-01,2099-12-31,NA
45756016,"Bus occupant injured in collision with car, pick-up truck or van",Condition,ICD10,ICD10 Hierarchy,NA,V73,1990-05-01,2099-12-31,NA
45756076,Supervision of high-risk pregnancy,Observation,ICD10,ICD10 Hierarchy,NA,Z35,1990-05-01,2099-12-31,NA
45756077,Liveborn infants according to place of birth,Condition,ICD10,ICD10 Hierarchy,NA,Z38,1990-05-01,2099-12-31,NA
45756079,Severe acute respiratory syndrome [SARS],Condition,ICD10,ICD10 Hierarchy,NA,U04,2003-10-01,2099-12-31,NA
45756091,Emergency use of U07,Observation,ICD10,ICD10 Hierarchy,NA,U07,2013-01-01,2099-12-31,NA
45756090,Emergency use of U06.9,Observation,ICD10,ICD10 code,NA,U06.9,2013-01-01,2099-12-31,NA
45756102,Agent resistant to penicillin and related antibiotics,Condition,ICD10,ICD10 code,NA,U80,2006-01-01,2012-12-31,D
45756103,Methicillin resistant agent,Condition,ICD10,ICD10 code,NA,U80.1,2006-01-01,2012-12-31,D
45756104,Agent resistant to other penicillin-related antibiotic,Condition,ICD10,ICD10 code,NA,U80.8,2006-01-01,2012-12-31,D
45756105,Agent resistant to vancomycin and related antibiotics,Condition,ICD10,ICD10 code,NA,U81,2006-01-01,2012-12-31,D
45756106,Vancomycin resistant agent,Condition,ICD10,ICD10 code,NA,U81.0,2006-01-01,2012-12-31,D
45756107,Agent resistant to other vancomycin-related antibiotic,Condition,ICD10,ICD10 code,NA,U81.8,2006-01-01,2012-12-31,D
45756108,Resistance to betalactam antibiotics,Condition,ICD10,ICD10 Hierarchy,NA,U82,2013-01-01,2099-12-31,NA
45756109,Resistance to penicillin,Condition,ICD10,ICD10 code,NA,U82.0,2013-01-01,2099-12-31,NA
45756110,Resistance to methicillin,Condition,ICD10,ICD10 code,NA,U82.1,2013-01-01,2099-12-31,NA
45756111,Extended spectrum betalactamase (ESBL) resistance,Condition,ICD10,ICD10 code,NA,U82.2,2013-01-01,2099-12-31,NA
45756112,Resistance to other betalactam antibiotics,Condition,ICD10,ICD10 code,NA,U82.8,2013-01-01,2099-12-31,NA
45756113,"Resistance to betalactam antibiotics, unspecified",Condition,ICD10,ICD10 code,NA,U82.9,2013-01-01,2099-12-31,NA
45756114,Resistance to other antibiotics,Condition,ICD10,ICD10 Hierarchy,NA,U83,2013-01-01,2099-12-31,NA
45756115,Resistance to vancomycin,Condition,ICD10,ICD10 code,NA,U83.0,2013-01-01,2099-12-31,NA
45756116,Resistance to other vancomycin related antibiotics,Condition,ICD10,ICD10 code,NA,U83.1,2013-01-01,2099-12-31,NA
45756117,Resistance to quinolones,Condition,ICD10,ICD10 code,NA,U83.2,2013-01-01,2099-12-31,NA
45756118,Resistance to multiple antibiotics,Condition,ICD10,ICD10 code,NA,U83.7,2013-01-01,2099-12-31,NA
45756119,Resistance to other single specified antibiotic,Condition,ICD10,ICD10 code,NA,U83.8,2013-01-01,2099-12-31,NA
45756120,Resistance to unspecified antibiotic,Condition,ICD10,ICD10 code,NA,U83.9,2013-01-01,2099-12-31,NA
45756121,Resistance to other antimicrobial drugs,Condition,ICD10,ICD10 Hierarchy,NA,U84,2013-01-01,2099-12-31,NA
45756122,Resistance to antiparasitic drug(s),Condition,ICD10,ICD10 code,NA,U84.0,2013-01-01,2099-12-31,NA
45756123,Resistance to antifungal drug(s),Condition,ICD10,ICD10 code,NA,U84.1,2013-01-01,2099-12-31,NA
45756124,Resistance to antiviral drug(s),Condition,ICD10,ICD10 code,NA,U84.2,2013-01-01,2099-12-31,NA
45756125,Resistance to tuberculostatic drug(s),Condition,ICD10,ICD10 code,NA,U84.3,2013-01-01,2099-12-31,NA
45756126,Resistance to multiple antimicrobial drugs,Condition,ICD10,ICD10 code,NA,U84.7,2013-01-01,2099-12-31,NA
45756127,Resistance to other specified antimicrobial drug,Condition,ICD10,ICD10 code,NA,U84.8,2013-01-01,2099-12-31,NA
45756128,Resistance to unspecified antimicrobial drugs,Condition,ICD10,ICD10 code,NA,U84.9,2013-01-01,2099-12-31,NA
45756129,Resistance to antineoplastic drugs,Condition,ICD10,ICD10 Hierarchy,NA,U85,2013-01-01,2099-12-31,NA
45756130,Agent resistant to multiple antibiotics,Condition,ICD10,ICD10 code,NA,U88,2006-01-01,2012-12-31,D
45756131,Agent resistant to other and unspecified antibiotics,Condition,ICD10,ICD10 code,NA,U89,2006-01-01,2012-12-31,D
45756132,Agent resistant to other single specified antibiotic,Condition,ICD10,ICD10 code,NA,U89.8,2006-01-01,2012-12-31,D
45756133,Pedestrian injured in collision with pedal cycle,Observation,ICD10,ICD10 Hierarchy,NA,V01,1990-05-01,2099-12-31,NA
45756136,Pedestrian injured in collision with heavy transport vehicle or bus,Observation,ICD10,ICD10 Hierarchy,NA,V04,1990-05-01,2099-12-31,NA
45756134,Pedestrian injured in collision with two- or three-wheeled motor vehicle,Condition,ICD10,ICD10 Hierarchy,NA,V02,1990-05-01,2099-12-31,NA
45756135,"Pedestrian injured in collision with car, pick-up truck or van",Condition,ICD10,ICD10 Hierarchy,NA,V03,1990-05-01,2099-12-31,NA
45756137,Pedestrian injured in collision with railway train or railway vehicle,Condition,ICD10,ICD10 Hierarchy,NA,V05,1990-05-01,2099-12-31,NA
45756139,Occupant of streetcar injured in collision with other object,Condition,ICD10,ICD10 code,NA,V82.3,1990-05-01,2099-12-31,NA
45756138,Occupant of streetcar injured in collision with or hit by rolling stock,Condition,ICD10,ICD10 code,NA,V82.2,1990-05-01,2099-12-31,NA
45756140,Occupant of streetcar injured by fall in streetcar,Condition,ICD10,ICD10 code,NA,V82.5,1990-05-01,2099-12-31,NA
45756141,Occupant of streetcar injured in derailment without antecedent collision,Condition,ICD10,ICD10 code,NA,V82.7,1990-05-01,2099-12-31,NA
45756142,Occupant of streetcar injured in other specified transport accidents,Condition,ICD10,ICD10 code,NA,V82.8,1990-05-01,2099-12-31,NA
45756143,Occupant of streetcar injured in unspecified traffic accident,Condition,ICD10,ICD10 code,NA,V82.9,1990-05-01,2099-12-31,NA
45756027,"Bus occupant injured in collision with railway train or railway vehicle, driver injured in nontraffic accident",Observation,ICD10,ICD10 code,NA,V75.0,1990-05-01,2099-12-31,NA
45756028,"Bus occupant injured in collision with railway train or railway vehicle, passenger injured in nontraffic accident",Observation,ICD10,ICD10 code,NA,V75.1,1990-05-01,2099-12-31,NA
45756037,"Bus occupant injured in collision with other nonmotor vehicle, driver injured in nontraffic accident",Observation,ICD10,ICD10 code,NA,V76.0,1990-05-01,2099-12-31,NA
45756045,Contact with and exposure to communicable diseases,Observation,ICD10,ICD10 Hierarchy,NA,Z20,1990-05-01,2099-12-31,NA
45756046,Need for immunization against certain single viral diseases,Observation,ICD10,ICD10 Hierarchy,NA,Z24,1990-05-01,2099-12-31,NA
45756047,Need for immunization against other single viral diseases,Observation,ICD10,ICD10 Hierarchy,NA,Z25,1990-05-01,2099-12-31,NA
45756048,Need for immunization against combinations of infectious diseases,Observation,ICD10,ICD10 Hierarchy,NA,Z27,1990-05-01,2099-12-31,NA
45756049,Sequelae of injuries of neck and trunk,Condition,ICD10,ICD10 Hierarchy,NA,T91,1990-05-01,2099-12-31,NA
45756050,Sequelae of injuries of upper limb,Condition,ICD10,ICD10 Hierarchy,NA,T92,1990-05-01,2099-12-31,NA
45756051,Sequelae of injuries of lower limb,Condition,ICD10,ICD10 Hierarchy,NA,T93,1990-05-01,2099-12-31,NA
45756052,Sequelae of injuries involving multiple and unspecified body regions,Condition,ICD10,ICD10 Hierarchy,NA,T94,1990-05-01,2099-12-31,NA
45756053,"Sequelae of burns, corrosions and frostbite",Condition,ICD10,ICD10 Hierarchy,NA,T95,1990-05-01,2099-12-31,NA
45756054,Sequelae of other and unspecified effects of external causes,Condition,ICD10,ICD10 Hierarchy,NA,T98,1990-05-01,2099-12-31,NA
45533639,Localized skin eruption due to drugs and medicaments,Condition,ICD10,ICD10 code,NA,L27.1,1990-05-01,2099-12-31,NA
45571630,Vitamin B12deficiency anaemia,Condition,ICD10,ICD10 Hierarchy,NA,D51,1990-05-01,2099-12-31,NA
45532987,Vitamin B12deficiency anaemia due to selective vitamin B12malabsorption with proteinuria,Condition,ICD10,ICD10 code,NA,D51.1,1990-05-01,2099-12-31,NA
45576404,Other dietary vitamin B12deficiency anaemia,Condition,ICD10,ICD10 code,NA,D51.3,1990-05-01,2099-12-31,NA
45532988,"Vitamin B12deficiency anaemia, unspecified",Condition,ICD10,ICD10 code,NA,D51.9,1990-05-01,2099-12-31,NA
45756092,Emergency use of U07.0,Observation,ICD10,ICD10 code,NA,U07.0,2013-01-01,2099-12-31,NA
45756093,Emergency use of U07.1,Observation,ICD10,ICD10 code,NA,U07.1,2013-01-01,2099-12-31,NA
45756094,Emergency use of U07.2,Observation,ICD10,ICD10 code,NA,U07.2,2013-01-01,2099-12-31,NA
45756095,Emergency use of U07.3,Observation,ICD10,ICD10 code,NA,U07.3,2013-01-01,2099-12-31,NA
45756096,Emergency use of U07.4,Observation,ICD10,ICD10 code,NA,U07.4,2013-01-01,2099-12-31,NA
45571463,HIV disease resulting in wasting syndrome,Observation,ICD10,ICD10 code,NA,B22.2,1990-05-01,2099-12-31,NA
45600616,Hereditary hypogammaglobulinaemia,Condition,ICD10,ICD10 code,NA,D80.0,1990-05-01,2099-12-31,NA
45600624,"Hypergammaglobulinaemia, unspecified",Condition,ICD10,ICD10 code,NA,D89.2,1990-05-01,2099-12-31,NA
45586148,Increased secretion of glucagon,Condition,ICD10,ICD10 code,NA,E16.3,1990-05-01,2099-12-31,NA
45600655,"Ectopic hormone secretion, not elsewhere classified",Condition,ICD10,ICD10 code,NA,E34.2,1990-05-01,2099-12-31,NA
45561967,Constitutional tall stature,Observation,ICD10,ICD10 code,NA,E34.4,1990-05-01,2099-12-31,NA
45557126,Imbalance of constituents of food intake,Observation,ICD10,ICD10 code,NA,E63.1,1990-05-01,2099-12-31,NA
45576950,MacLeod syndrome,Observation,ICD10,ICD10 code,NA,J43.0,1990-05-01,2099-12-31,NA
45581948,Drug phototoxic response,Observation,ICD10,ICD10 code,NA,L56.0,1990-05-01,2099-12-31,NA
45548207,Other disorders of diminished melanin formation,Condition,ICD10,ICD10 code,NA,L81.6,1990-05-01,2099-12-31,NA
45606221,Other fusion of spine,Condition,ICD10,ICD10 code,NA,M43.2,1990-05-01,2099-12-31,NA
42619372,"Other fusion of spine, multiple sites in spine",Condition,ICD10,ICD10 code,NA,M43.20,2016-12-01,2099-12-31,NA
42617480,"Other fusion of spine, occipito-atlanto-axial region",Condition,ICD10,ICD10 code,NA,M43.21,2016-12-01,2099-12-31,NA
42617481,"Other fusion of spine, cervical region",Condition,ICD10,ICD10 code,NA,M43.22,2016-12-01,2099-12-31,NA
42617482,"Other fusion of spine, cervicothoracic region",Condition,ICD10,ICD10 code,NA,M43.23,2016-12-01,2099-12-31,NA
42617483,"Other fusion of spine, thoracic region",Condition,ICD10,ICD10 code,NA,M43.24,2016-12-01,2099-12-31,NA
42617484,"Other fusion of spine, thoracolumbar region",Condition,ICD10,ICD10 code,NA,M43.25,2016-12-01,2099-12-31,NA
42617485,"Other fusion of spine, lumbar region",Condition,ICD10,ICD10 code,NA,M43.26,2016-12-01,2099-12-31,NA
42617486,"Other fusion of spine, lumbosacral region",Condition,ICD10,ICD10 code,NA,M43.27,2016-12-01,2099-12-31,NA
42617487,"Other fusion of spine, sacral and sacrococcygeal region",Condition,ICD10,ICD10 code,NA,M43.28,2016-12-01,2099-12-31,NA
42617488,"Other fusion of spine, site unspecified",Condition,ICD10,ICD10 code,NA,M43.29,2016-12-01,2099-12-31,NA
45553569,Other premature separation of placenta,Condition,ICD10,ICD10 code,NA,O45.8,1990-05-01,2099-12-31,NA
45558187,"Medical abortion, incomplete, without complication",Condition,ICD10,ICD10 code,NA,O04.4,1990-05-01,2099-12-31,NA
45534156,"Medical abortion, complete or unspecified, complicated by embolism",Condition,ICD10,ICD10 code,NA,O04.7,1990-05-01,2099-12-31,NA
45755572,Other abortion,Condition,ICD10,ICD10 Hierarchy,NA,O05,1990-05-01,2099-12-31,NA
45587270,"Other abortion, incomplete, complicated by genital tract and pelvic infection",Condition,ICD10,ICD10 code,NA,O05.0,1990-05-01,2099-12-31,NA
45534158,"Other abortion, incomplete, complicated by embolism",Condition,ICD10,ICD10 code,NA,O05.2,1990-05-01,2099-12-31,NA
45534159,"Other abortion, complete or unspecified, without complication",Condition,ICD10,ICD10 code,NA,O05.9,1990-05-01,2099-12-31,NA
45601790,Abnormal biochemical finding on antenatal screening of mother,Condition,ICD10,ICD10 code,NA,O28.1,1990-05-01,2099-12-31,NA
45539113,Abnormal cytological finding on antenatal screening of mother,Condition,ICD10,ICD10 code,NA,O28.2,1990-05-01,2099-12-31,NA
45548728,Abnormal chromosomal and genetic finding on antenatal screening of mother,Condition,ICD10,ICD10 code,NA,O28.5,1990-05-01,2099-12-31,NA
45596952,Maternal care for unstable lie,Condition,ICD10,ICD10 code,NA,O32.0,1990-05-01,2099-12-31,NA
45601811,Maternal care for transverse and oblique lie,Condition,ICD10,ICD10 code,NA,O32.2,1990-05-01,2099-12-31,NA
45756101,Emergency use of U07.9,Observation,ICD10,ICD10 code,NA,U07.9,2013-01-01,2099-12-31,NA
45538059,"Invalid ICD10 Concept, do not use",Condition,ICD10,ICD10 code,NA,45538059,2006-12-30,2016-04-13,D
45542447,Institutional upbringing,Observation,ICD10,ICD10 code,NA,Z62.2,1990-05-01,2099-12-31,NA
42617189,"Other specific joint derangements, not elsewhere classified, ankle and foot",Condition,ICD10,ICD10 code,NA,M24.87,2016-12-01,2099-12-31,NA
42617190,"Other specific joint derangements, not elsewhere classified, other",Condition,ICD10,ICD10 code,NA,M24.88,2016-12-01,2099-12-31,NA
42617191,"Other specific joint derangements, not elsewhere classified, site unspecified",Condition,ICD10,ICD10 code,NA,M24.89,2016-12-01,2099-12-31,NA
42617192,"Joint derangement, unspecified, multiple sites",Condition,ICD10,ICD10 code,NA,M24.90,2016-12-01,2099-12-31,NA
42617193,"Joint derangement, unspecified, shoulder region",Condition,ICD10,ICD10 code,NA,M24.91,2016-12-01,2099-12-31,NA
42617194,"Joint derangement, unspecified, upper arm",Condition,ICD10,ICD10 code,NA,M24.92,2016-12-01,2099-12-31,NA
42617195,"Joint derangement, unspecified, forearm",Condition,ICD10,ICD10 code,NA,M24.93,2016-12-01,2099-12-31,NA
42617196,"Joint derangement, unspecified, hand",Condition,ICD10,ICD10 code,NA,M24.94,2016-12-01,2099-12-31,NA
42617197,"Joint derangement, unspecified, pelvic region and thigh",Condition,ICD10,ICD10 code,NA,M24.95,2016-12-01,2099-12-31,NA
42617198,"Joint derangement, unspecified, lower leg",Condition,ICD10,ICD10 code,NA,M24.96,2016-12-01,2099-12-31,NA
42617199,"Joint derangement, unspecified, ankle and foot",Condition,ICD10,ICD10 code,NA,M24.97,2016-12-01,2099-12-31,NA
42617200,"Joint derangement, unspecified, other",Condition,ICD10,ICD10 code,NA,M24.98,2016-12-01,2099-12-31,NA
42617201,"Joint derangement, unspecified, site unspecified",Condition,ICD10,ICD10 code,NA,M24.99,2016-12-01,2099-12-31,NA
42617202,"Haemarthrosis, multiple sites",Condition,ICD10,ICD10 code,NA,M25.00,2016-12-01,2099-12-31,NA
42617203,"Haemarthrosis, shoulder region",Condition,ICD10,ICD10 code,NA,M25.01,2016-12-01,2099-12-31,NA
42617204,"Haemarthrosis, upper arm",Condition,ICD10,ICD10 code,NA,M25.02,2016-12-01,2099-12-31,NA
42617205,"Haemarthrosis, forearm",Condition,ICD10,ICD10 code,NA,M25.03,2016-12-01,2099-12-31,NA
42617206,"Haemarthrosis, hand",Condition,ICD10,ICD10 code,NA,M25.04,2016-12-01,2099-12-31,NA
42617207,"Haemarthrosis, pelvic region and thigh",Condition,ICD10,ICD10 code,NA,M25.05,2016-12-01,2099-12-31,NA
42617208,"Haemarthrosis, lower leg",Condition,ICD10,ICD10 code,NA,M25.06,2016-12-01,2099-12-31,NA
42617209,"Haemarthrosis, ankle and foot",Condition,ICD10,ICD10 code,NA,M25.07,2016-12-01,2099-12-31,NA
42617210,"Haemarthrosis, other",Condition,ICD10,ICD10 code,NA,M25.08,2016-12-01,2099-12-31,NA
42617211,"Haemarthrosis, site unspecified",Condition,ICD10,ICD10 code,NA,M25.09,2016-12-01,2099-12-31,NA
42617212,"Fistula of joint, multiple sites",Condition,ICD10,ICD10 code,NA,M25.10,2016-12-01,2099-12-31,NA
42617213,"Fistula of joint, shoulder region",Condition,ICD10,ICD10 code,NA,M25.11,2016-12-01,2099-12-31,NA
42617214,"Fistula of joint, upper arm",Condition,ICD10,ICD10 code,NA,M25.12,2016-12-01,2099-12-31,NA
42617215,"Fistula of joint, forearm",Condition,ICD10,ICD10 code,NA,M25.13,2016-12-01,2099-12-31,NA
42617216,"Fistula of joint, hand",Condition,ICD10,ICD10 code,NA,M25.14,2016-12-01,2099-12-31,NA
42617217,"Fistula of joint, pelvic region and thigh",Condition,ICD10,ICD10 code,NA,M25.15,2016-12-01,2099-12-31,NA
42617218,"Fistula of joint, lower leg",Condition,ICD10,ICD10 code,NA,M25.16,2016-12-01,2099-12-31,NA
42617219,"Fistula of joint, ankle and foot",Condition,ICD10,ICD10 code,NA,M25.17,2016-12-01,2099-12-31,NA
42617220,"Fistula of joint, other",Condition,ICD10,ICD10 code,NA,M25.18,2016-12-01,2099-12-31,NA
42617221,"Fistula of joint, site unspecified",Condition,ICD10,ICD10 code,NA,M25.19,2016-12-01,2099-12-31,NA
42617222,"Flail joint, multiple sites",Condition,ICD10,ICD10 code,NA,M25.20,2016-12-01,2099-12-31,NA
42617223,"Flail joint, shoulder region",Condition,ICD10,ICD10 code,NA,M25.21,2016-12-01,2099-12-31,NA
42617224,"Flail joint, upper arm",Condition,ICD10,ICD10 code,NA,M25.22,2016-12-01,2099-12-31,NA
42617225,"Flail joint, forearm",Condition,ICD10,ICD10 code,NA,M25.23,2016-12-01,2099-12-31,NA
42617226,"Flail joint, hand",Condition,ICD10,ICD10 code,NA,M25.24,2016-12-01,2099-12-31,NA
42617227,"Flail joint, pelvic region and thigh",Condition,ICD10,ICD10 code,NA,M25.25,2016-12-01,2099-12-31,NA
42617228,"Flail joint, ankle and foot",Condition,ICD10,ICD10 code,NA,M25.27,2016-12-01,2099-12-31,NA
42617229,"Flail joint, other",Condition,ICD10,ICD10 code,NA,M25.28,2016-12-01,2099-12-31,NA
42617230,"Flail joint, site unspecified",Condition,ICD10,ICD10 code,NA,M25.29,2016-12-01,2099-12-31,NA
42617231,"Other instability of joint, multiple sites",Condition,ICD10,ICD10 code,NA,M25.30,2016-12-01,2099-12-31,NA
42617232,"Other instability of joint, shoulder region",Condition,ICD10,ICD10 code,NA,M25.31,2016-12-01,2099-12-31,NA
42617233,"Other instability of joint, upper arm",Condition,ICD10,ICD10 code,NA,M25.32,2016-12-01,2099-12-31,NA
42617234,"Other instability of joint, forearm",Condition,ICD10,ICD10 code,NA,M25.33,2016-12-01,2099-12-31,NA
42617235,"Other instability of joint, hand",Condition,ICD10,ICD10 code,NA,M25.34,2016-12-01,2099-12-31,NA
42617236,"Other instability of joint, pelvic region and thigh",Condition,ICD10,ICD10 code,NA,M25.35,2016-12-01,2099-12-31,NA
42617237,"Other instability of joint, lower leg",Condition,ICD10,ICD10 code,NA,M25.36,2016-12-01,2099-12-31,NA
42617238,"Other instability of joint, ankle and foot",Condition,ICD10,ICD10 code,NA,M25.37,2016-12-01,2099-12-31,NA
42617239,"Other instability of joint, other",Condition,ICD10,ICD10 code,NA,M25.38,2016-12-01,2099-12-31,NA
42617240,"Other instability of joint, site unspecified",Condition,ICD10,ICD10 code,NA,M25.39,2016-12-01,2099-12-31,NA
42617241,"Effusion of joint, multiple sites",Condition,ICD10,ICD10 code,NA,M25.40,2016-12-01,2099-12-31,NA
42617242,"Effusion of joint, upper arm",Condition,ICD10,ICD10 code,NA,M25.42,2016-12-01,2099-12-31,NA
42617243,"Effusion of joint, forearm",Condition,ICD10,ICD10 code,NA,M25.43,2016-12-01,2099-12-31,NA
42617244,"Effusion of joint, hand",Condition,ICD10,ICD10 code,NA,M25.44,2016-12-01,2099-12-31,NA
42617245,"Effusion of joint, pelvic region and thigh",Condition,ICD10,ICD10 code,NA,M25.45,2016-12-01,2099-12-31,NA
42617246,"Effusion of joint, lower leg",Condition,ICD10,ICD10 code,NA,M25.46,2016-12-01,2099-12-31,NA
42617247,"Effusion of joint, ankle and foot",Condition,ICD10,ICD10 code,NA,M25.47,2016-12-01,2099-12-31,NA
42617248,"Effusion of joint, other",Condition,ICD10,ICD10 code,NA,M25.48,2016-12-01,2099-12-31,NA
42617249,"Effusion of joint, site unspecified",Condition,ICD10,ICD10 code,NA,M25.49,2016-12-01,2099-12-31,NA
42617250,"Pain in joint, multiple sites",Condition,ICD10,ICD10 code,NA,M25.50,2016-12-01,2099-12-31,NA
42617251,"Pain in joint, shoulder region",Condition,ICD10,ICD10 code,NA,M25.51,2016-12-01,2099-12-31,NA
42617252,"Pain in joint, upper arm",Condition,ICD10,ICD10 code,NA,M25.52,2016-12-01,2099-12-31,NA
42617253,"Pain in joint, forearm",Condition,ICD10,ICD10 code,NA,M25.53,2016-12-01,2099-12-31,NA
42617254,"Pain in joint, hand",Condition,ICD10,ICD10 code,NA,M25.54,2016-12-01,2099-12-31,NA
