CodeId,English_name_ICD10fi,ICD10who_name,English_name_match_level,accept
C06.1,Malignant neoplasm of vestibule of mouth,Malignant neoplasm: Vestibule of mouth,4,
C06.2,Malignant neoplasm of retromolar area,Malignant neoplasm: Retromolar area,4,
C06.9&,"Malignant neoplasm of mouth, unspecified","Malignant neoplasm: Mouth, unspecified",4,
C08.0,Malignant neoplasm of submandibular gland,Malignant neoplasm: Submandibular gland,4,
C08.1,Malignant neoplasm of sublingual gland,Malignant neoplasm: Sublingual gland,4,
C08.9,"Malignant neoplasm of major salivary gland, unspecified","Malignant neoplasm: Major salivary gland, unspecified",4,
C09.0&,Malignant neoplasm of tonsillar fossa,Malignant neoplasm: Tonsillar fossa,4,
C09.1&,Malignant neoplasm of tonsillar pillar (anterior)(posterior),Malignant neoplasm: Tonsillar pillar (anterior)(posterior),4,
C09.9&,"Malignant neoplasm of tonsil, unspecified","Malignant neoplasm: Tonsil, unspecified",4,
C10.0&,Malignant neoplasm of vallecula,Malignant neoplasm: Vallecula,4,
C10.1&,Malignant neoplasm of anterior surface of epiglottis,Malignant neoplasm: Anterior surface of epiglottis,4,
C10.2&,Malignant neoplasm of lateral wall of oropharynx,Malignant neoplasm: Lateral wall of oropharynx,4,
C10.3&,Malignant neoplasm of posterior wall of oropharynx,Malignant neoplasm: Posterior wall of oropharynx,4,
D38.0&,Neoplasm of uncertain or unknown behaviour of larynx,Neoplasm of uncertain or unknown behaviour: Larynx,4,
D38.1&,"Neoplasm of uncertain or unknown behaviour of trachea, bronchus and lung","Neoplasm of uncertain or unknown behaviour: Trachea, bronchus and lung",4,
D38.2&,Neoplasm of uncertain or unknown behaviour of pleura,Neoplasm of uncertain or unknown behaviour: Pleura,4,
D38.3&,Neoplasm of uncertain or unknown behaviour of mediastinum,Neoplasm of uncertain or unknown behaviour: Mediastinum,4,
D38.4&,Neoplasm of uncertain or unknown behaviour of thymus,Neoplasm of uncertain or unknown behaviour: Thymus,4,
D38.6&,"Neoplasm of uncertain or unknown behaviour of respiratory organ, unspecified","Neoplasm of uncertain or unknown behaviour: Respiratory organ, unspecified",4,
F11.2,Mental and behaviourah disorders due to use of opioids - Dependence syndrome,"Mental and behavioural disorders due to use of opioids, dependence syndrome",4,
Q35.3,Cleft soft palate NOS,Cleft soft palate,4,
T40.0,Poisoning by opium,Poisoning: Opium,4,
T40.1,Poisoning by heroin,Poisoning: Heroin,4,
T40.2,Poisoning by other opioids,Poisoning: Other opioids,4,
T40.3,Poisoning by methadone,Poisoning: Methadone,4,
T40.4,Poisoning by other synthetic narcotics,Poisoning: Other synthetic narcotics,4,
T40.5,Poisoning by cocaine,Poisoning: Cocaine,4,
T40.6,Poisoning by other and unspecified narcotics,Poisoning: Other and unspecified narcotics,4,
T40.7,Poisoning by cannabis (derivatives),Poisoning: Cannabis (derivatives),4,
T40.8,Poisoning by lysergide [LSD],Poisoning: Lysergide [LSD],4,
T40.9,Poisoning by other and unspecified psychodysleptics [hallucinogens],Poisoning: Other and unspecified psychodysleptics [hallucinogens],4,
T50.9,"Poisoning by other and unspecified drugs, medicaments and biological substances","Poisoning: Other and unspecified drugs, medicaments and biological substances",4,
T51.0,Toxic effect of ethanol,Toxic effect: Ethanol,4,
T51.1,Toxic effect of methanol,Toxic effect: Methanol,4,
T51.3,Toxic effect of fusel oil,Toxic effect: Fusel oil,4,
T51.8,Toxic effect of other alcohols,Toxic effect: Other alcohols,4,
T51.9,"Toxic effect of alcohol, unspecified","Toxic effect: Alcohol, unspecified",4,
T52.0,Toxic effect of petroleum products,Toxic effect: Petroleum products,4,
T52.1,Toxic effect of benzene,Toxic effect: Benzene,4,
T52.2,Toxic effect of homologues of benzene,Toxic effect: Homologues of benzene,4,
T52.3,Toxic effect of glycols,Toxic effect: Glycols,4,
T52.4,Toxic effect of ketones,Toxic effect: Ketones,4,
T52.8,Toxic effect of other organic solvents,Toxic effect: Other organic solvents,4,
T52.9,"Toxic effect of organic solvent, unspecified","Toxic effect: Organic solvent, unspecified",4,
T53.0,Toxic effect of carbon tetrachloride,Toxic effect: Carbon tetrachloride,4,
T53.1,Toxic effect of chloroform,Toxic effect: Chloroform,4,
T53.2,Toxic effect of trichloroethylene,Toxic effect: Trichloroethylene,4,
T53.3,Toxic effect of tetrachloroethylene,Toxic effect: Tetrachloroethylene,4,
T53.4,Toxic effect of dichloromethane,Toxic effect: Dichloromethane,4,
T53.5,Toxic effect of chlorofluorocarbons,Toxic effect: Chlorofluorocarbons,4,
T53.6,Toxic effect of other halogen derivatives of aliphatic hydrocarbons,Toxic effect: Other halogen derivatives of aliphatic hydrocarbons,4,
T53.7,Toxic effect of other halogen derivatives of aromatic hydrocarbons,Toxic effect: Other halogen derivatives of aromatic hydrocarbons,4,
T53.9,"Toxic effect of halogen derivative of aliphatic and aromatic hydrocarbons, unspecified","Toxic effect: Halogen derivative of aliphatic and aromatic hydrocarbons, unspecified",4,
T54.0,Toxic effect of phenol and phenol homologues,Toxic effect: Phenol and phenol homologues,4,
T54.1,Toxic effect of other corrosive organic compounds,Toxic effect: Other corrosive organic compounds,4,
T54.2,Toxic effect of corrosive acids and acid-like substances,Toxic effect: Corrosive acids and acid-like substances,4,
T54.3,Toxic effect of corrosive alkalis and alkali-like substances,Toxic effect: Corrosive alkalis and alkali-like substances,4,
T54.9,"Toxic effect of corrosive substance, unspecified","Toxic effect: Corrosive substance, unspecified",4,
T56.0,Toxic effect of lead and its compounds,Toxic effect: Lead and its compounds,4,
T56.1,Toxic effect of mercury and its compounds,Toxic effect: Mercury and its compounds,4,
T56.2,Toxic effect of chromium and its compounds,Toxic effect: Chromium and its compounds,4,
T56.3,Toxic effect of cadmium and its compounds,Toxic effect: Cadmium and its compounds,4,
T56.4,Toxic effect of copper and its compounds,Toxic effect: Copper and its compounds,4,
T56.5,Toxic effect of zinc and its compounds,Toxic effect: Zinc and its compounds,4,
T56.6,Toxic effect of tin and its compounds,Toxic effect: Tin and its compounds,4,
T56.7,Toxic effect of beryllium and its compounds,Toxic effect: Beryllium and its compounds,4,
T56.8,Toxic effect of other metals,Toxic effect: Other metals,4,
T56.9,"Toxic effect of metal, unspecified","Toxic effect: Metal, unspecified",4,
T57.0,Toxic effect of arsenic and its compounds,Toxic effect: Arsenic and its compounds,4,
T57.1,Toxic effect of phosphorus and its compounds,Toxic effect: Phosphorus and its compounds,4,
T57.2,Toxic effect of manganese and its compounds,Toxic effect: Manganese and its compounds,4,
T57.3,Toxic effect of ydrogen cyanide,Toxic effect: Hydrogen cyanide,4,
T57.9,"Toxic effect of inorganic substance, unspecified","Toxic effect: Inorganic substance, unspecified",4,
T59.0,Toxic effect of nitrogen oxides,Toxic effect: Nitrogen oxides,4,
T59.1,Toxic effect of sulfur dioxide,Toxic effect: Sulfur dioxide,4,
T59.2,Toxic effect of formaldehyde,Toxic effect: Formaldehyde,4,
T59.3,Toxic effect of lacrimogenic gas,Toxic effect: Lacrimogenic gas,4,
T59.4,Toxic effect of chlorine gas,Toxic effect: Chlorine gas,4,
T59.5,Toxic effect of fluorine gas and hydrogen fluoride,Toxic effect: Fluorine gas and hydrogen fluoride,4,
T59.6,Toxic effect of hydrogen sulfide,Toxic effect: Hydrogen sulfide,4,
T59.7,Toxic effect of carbon dioxide,Toxic effect: Carbon dioxide,4,
T59.8,"Toxic effect of other specified gases, fumes and vapours","Toxic effect: Other specified gases, fumes and vapours",4,
T59.9,"Toxic effect of gases, fumes and vapours, unspecified","Toxic effect: Gases, fumes and vapours, unspecified",4,
T60.0,Toxic effect of organophosphate and carbamate insecticides,Toxic effect: Organophosphate and carbamate insecticides,4,
T60.1,Toxic effect of halogenated insecticides,Toxic effect: Halogenated insecticides,4,
T60.2,Toxic effect of other insecticides,Toxic effect: Other insecticides,4,
T60.3,Toxic effect of herbicides and fungicides,Toxic effect: Herbicides and fungicides,4,
T60.4,Toxic effect of rodenticides,Toxic effect: Rodenticides,4,
T60.8,Toxic effect of other pesticides,Toxic effect: Other pesticides,4,
T60.9,"Toxic effect of pesticide, unspecified","Toxic effect: Pesticide, unspecified",4,
T62.0,Toxic effect of ingested mushrooms,Toxic effect: Ingested mushrooms,4,
T62.1,Toxic effect of ingested berries,Toxic effect: Ingested berries,4,
T62.2,Toxic effect of other ingested (parts of) plant(s),Toxic effect: Other ingested (parts of) plant(s),4,
T62.8,Toxic effect of ther specified noxious substances eaten as food,Toxic effect: Other specified noxious substances eaten as food,4,
T62.9,"Toxic effect of oxious substance eaten as food, unspecified","Toxic effect: Noxious substance eaten as food, unspecified",4,
T63.0,Toxic effect of snake venom,Toxic effect: Snake venom,4,
T63.1,Toxic effect of venom of other reptiles,Toxic effect: Venom of other reptiles,4,
T63.2,Toxic effect of venom of scorpion,Toxic effect: Venom of scorpion,4,
T63.3,Toxic effect of venom of spider,Toxic effect: Venom of spider,4,
T63.4,Toxic effect of venom of other arthropods,Toxic effect: Venom of other arthropods,4,
T65.2,Toxic effect of tobacco and nicotine,Toxic effect: Tobacco and nicotine,4,
T65.3,Toxic effect of nitroderivatives and aminoderivatives of benzene and its homologues,Toxic effect: Nitroderivatives and aminoderivatives of benzene and its homologues,4,
T65.4,Toxic effect of carbon disulfide,Toxic effect: Carbon disulfide,4,
T65.5,Toxic effect of nitroglycerin and other nitric acids and esters,Toxic effect: Nitroglycerin and other nitric acids and esters,4,
T65.6,"Toxic effect of paints and dyes, not elsewhere classified","Toxic effect: Paints and dyes, not elsewhere classified",4,
E12.0,Malnutrition-related diabetes mellitus - With coma,"Malnutrition-related diabetes mellitus, with coma",3,
E12.1,Malnutrition-related diabetes mellitus - With ketoacidosis,"Malnutrition-related diabetes mellitus, with ketoacidosis",3,
E12.2+,Malnutrition-related diabetes mellitus - With renal complications,"Malnutrition-related diabetes mellitus, with renal complications",3,
E12.3+,Malnutrition-related diabetes mellitus - With ophthalmic complications,"Malnutrition-related diabetes mellitus, with ophthalmic complications",3,
E12.4+,Malnutrition-related diabetes mellitus - With neurological complications,"Malnutrition-related diabetes mellitus, with neurological complications",3,
E12.5,Malnutrition-related diabetes mellitus - With peripheral circulatory complications,"Malnutrition-related diabetes mellitus, with peripheral circulatory complications",3,
E12.6,Malnutrition-related diabetes mellitus - With other specified complications,"Malnutrition-related diabetes mellitus, with other specified complications",3,
E12.7,Malnutrition-related diabetes mellitus - With multiple complications,"Malnutrition-related diabetes mellitus, with multiple complications",3,
E12.8,Malnutrition-related diabetes mellitus - With unspecified complications,"Malnutrition-related diabetes mellitus, with unspecified complications",3,
E12.9,Malnutrition-related diabetes mellitus - Without complications,"Malnutrition-related diabetes mellitus, without complications",3,
E13.0,Other specified diabetes mellitus - With coma,"Other specified diabetes mellitus, with coma",3,
E13.1,Other specified diabetes mellitus - With ketoacidosis,"Other specified diabetes mellitus, with ketoacidosis",3,
E13.2+,Other specified diabetes mellitus - With renal complications,"Other specified diabetes mellitus, with renal complications",3,
E13.3+,Other specified diabetes mellitus - With ophthalmic complications,"Other specified diabetes mellitus, with ophthalmic complications",3,
E13.4+,Other specified diabetes mellitus - With neurological complications,"Other specified diabetes mellitus, with neurological complications",3,
E13.5,Other specified diabetes mellitus - With peripheral circulatory complications,"Other specified diabetes mellitus, with peripheral circulatory complications",3,
E13.6,Other specified diabetes mellitus - With other specified complications,"Other specified diabetes mellitus, with other specified complications",3,
E13.7,Other specified diabetes mellitus - With multiple complications,"Other specified diabetes mellitus, with multiple complications",3,
E13.8,Other specified diabetes mellitus - With unspecified complications,"Other specified diabetes mellitus, with unspecified complications",3,
E13.9,Other specified diabetes mellitus - Without complications,"Other specified diabetes mellitus, without complications",3,
E14.0,Unspecified diabetes mellitus - With coma,"Unspecified diabetes mellitus, with coma",3,
E14.1,Unspecified diabetes mellitus - With ketoacidosis,"Unspecified diabetes mellitus, with ketoacidosis",3,
E14.2+,Unspecified diabetes mellitus - With renal complications,"Unspecified diabetes mellitus, with renal complications",3,
E14.3+,Unspecified diabetes mellitus - With ophthalmic complications,"Unspecified diabetes mellitus, with ophthalmic complications",3,
E14.4+,Unspecified diabetes mellitus - With neurological complications,"Unspecified diabetes mellitus, with neurological complications",3,
E14.5,Unspecified diabetes mellitus - With peripheral circulatory complications,"Unspecified diabetes mellitus, with peripheral circulatory complications",3,
E14.6,Unspecified diabetes mellitus - With other specified complications,"Unspecified diabetes mellitus, with other specified complications",3,
E14.7,Unspecified diabetes mellitus - With multiple complications,"Unspecified diabetes mellitus, with multiple complications",3,
E14.8,Unspecified diabetes mellitus - With unspecified complications,"Unspecified diabetes mellitus, with unspecified complications",3,
E14.9,Unspecified diabetes mellitus - Without complications,"Unspecified diabetes mellitus, without complications",3,
F11.0,Mental and behavioural disorders due to use of opioids - Acute intoxication,"Mental and behavioural disorders due to use of opioids, acute intoxication",3,
F11.1,Mental and behavioural disorders due to use of opioids - Harmful use,"Mental and behavioural disorders due to use of opioids, harmful use",3,
F11.3,Mental and behavioural disorders due to use of opioids - Withdrawal state,"Mental and behavioural disorders due to use of opioids, withdrawal state",3,
F11.4,Mental and behavioural disorders due to use of opioids - Withdrawal state with delirium,"Mental and behavioural disorders due to use of opioids, withdrawal state with delirium",3,
F11.6,Mental and behavioural disorders due to use of opioids - Amnesic syndrome,"Mental and behavioural disorders due to use of opioids, amnesic syndrome",3,
F11.7,Mental and behavioural disorders due to use of opioids - Residual and late-onset psychotic disorder,"Mental and behavioural disorders due to use of opioids, residual and late-onset psychotic disorder",3,
F11.8,Mental and behavioural disorders due to use of opioids - Other mental and behavioural disorders,"Mental and behavioural disorders due to use of opioids, other mental and behavioural disorders",3,
F11.9,Mental and behavioural disorders due to use of opioids - Unspecified mental and behavioural disorder,"Mental and behavioural disorders due to use of opioids, unspecified mental and behavioural disorder",3,
F12.0,Mental and behavioural disorders due to use of cannabinoids - Acute intoxication,"Mental and behavioural disorders due to use of cannabinoids, acute intoxication",3,
F12.1,Mental and behavioural disorders due to use of cannabinoids - Harmful use,"Mental and behavioural disorders due to use of cannabinoids, harmful use",3,
F12.2,Mental and behavioural disorders due to use of cannabinoids - Dependence syndrome,"Mental and behavioural disorders due to use of cannabinoids, dependence syndrome",3,
F12.3,Mental and behavioural disorders due to use of cannabinoids - Withdrawal state,"Mental and behavioural disorders due to use of cannabinoids, withdrawal state",3,
F12.4,Mental and behavioural disorders due to use of cannabinoids - Withdrawal state with delirium,"Mental and behavioural disorders due to use of cannabinoids, withdrawal state with delirium",3,
F12.6,Mental and behavioural disorders due to use of cannabinoids - Amnesic syndrome,"Mental and behavioural disorders due to use of cannabinoids, amnesic syndrome",3,
F12.7,Mental and behavioural disorders due to use of cannabinoids - Residual and late-onset psychotic disorder,"Mental and behavioural disorders due to use of cannabinoids, residual and late-onset psychotic disorder",3,
F12.8,Mental and behavioural disorders due to use of cannabinoids - Other mental and behavioural disorders,"Mental and behavioural disorders due to use of cannabinoids, other mental and behavioural disorders",3,
F12.9,Mental and behavioural disorders due to use of cannabinoids - Unspecified mental and behavioural disorder,"Mental and behavioural disorders due to use of cannabinoids, unspecified mental and behavioural disorder",3,
F13.0,Mental and behavioural disorders due to use of sedatives or hypnotics - Acute intoxication,"Mental and behavioural disorders due to use of sedatives or hypnotics, acute intoxication",3,
F13.1,Mental and behavioural disorders due to use of sedatives or hypnotics - Harmful use,"Mental and behavioural disorders due to use of sedatives or hypnotics, harmful use",3,
F13.2,Mental and behavioural disorders due to use of sedatives or hypnotics - Dependence syndrome,"Mental and behavioural disorders due to use of sedatives or hypnotics, dependence syndrome",3,
F13.3,Mental and behavioural disorders due to use of sedatives or hypnotics - Withdrawal state,"Mental and behavioural disorders due to use of sedatives or hypnotics, withdrawal state",3,
F13.4,Mental and behavioural disorders due to use of sedatives or hypnotics - Withdrawal state with delirium,"Mental and behavioural disorders due to use of sedatives or hypnotics, withdrawal state with delirium",3,
F13.6,Mental and behavioural disorders due to use of sedatives or hypnotics - Amnesic syndrome,"Mental and behavioural disorders due to use of sedatives or hypnotics, amnesic syndrome",3,
F13.7,Mental and behavioural disorders due to use of sedatives or hypnotics - Residual and late-onset psychotic disorder,"Mental and behavioural disorders due to use of sedatives or hypnotics, residual and late-onset psychotic disorder",3,
F13.8,Mental and behavioural disorders due to use of sedatives or hypnotics - Other mental and behavioural disorders,"Mental and behavioural disorders due to use of sedatives or hypnotics, other mental and behavioural disorders",3,
F13.9,Mental and behavioural disorders due to use of sedatives or hypnotics - Unspecified mental and behavioural disorder,"Mental and behavioural disorders due to use of sedatives or hypnotics, unspecified mental and behavioural disorder",3,
F14.0,Mental and behavioural disorders due to use of cocaine - Acute intoxication,"Mental and behavioural disorders due to use of cocaine, acute intoxication",3,
F14.1,Mental and behavioural disorders due to use of cocaine - Harmful use,"Mental and behavioural disorders due to use of cocaine, harmful use",3,
F14.2,Mental and behavioural disorders due to use of cocaine - Dependence syndrome,"Mental and behavioural disorders due to use of cocaine, dependence syndrome",3,
F14.3,Mental and behavioural disorders due to use of cocaine - Withdrawal state,"Mental and behavioural disorders due to use of cocaine, withdrawal state",3,
F14.4,Mental and behavioural disorders due to use of cocaine - Withdrawal state with delirium,"Mental and behavioural disorders due to use of cocaine, withdrawal state with delirium",3,
F14.6,Mental and behavioural disorders due to use of cocaine - Amnesic syndrome,"Mental and behavioural disorders due to use of cocaine, amnesic syndrome",3,
F14.7,Mental and behavioural disorders due to use of cocaine - Residual and late-onset psychotic disorder,"Mental and behavioural disorders due to use of cocaine, residual and late-onset psychotic disorder",3,
F14.8,Mental and behavioural disorders due to use of cocaine - Other mental and behavioural disorders,"Mental and behavioural disorders due to use of cocaine, other mental and behavioural disorders",3,
F14.9,Mental and behavioural disorders due to use of cocaine - Unspecified mental and behavioural disorder,"Mental and behavioural disorders due to use of cocaine, unspecified mental and behavioural disorder",3,
F15.0,"Mental and behavioural disorders due to use of other stimulants, including caffeine - Acute intoxication","Mental and behavioural disorders due to use of other stimulants, including caffeine, acute intoxication",3,
F15.1,"Mental and behavioural disorders due to use of other stimulants, including caffeine - Harmful use","Mental and behavioural disorders due to use of other stimulants, including caffeine, harmful use",3,
F15.2,"Mental and behavioural disorders due to use of other stimulants, including caffeine - Dependence syndrome","Mental and behavioural disorders due to use of other stimulants, including caffeine, dependence syndrome",3,
F15.3,"Mental and behavioural disorders due to use of other stimulants, including caffeine - Withdrawal state","Mental and behavioural disorders due to use of other stimulants, including caffeine, withdrawal state",3,
F15.4,"Mental and behavioural disorders due to use of other stimulants, including caffeine - Withdrawal state with delirium","Mental and behavioural disorders due to use of other stimulants, including caffeine, withdrawal state with delirium",3,
F15.6,"Mental and behavioural disorders due to use of other stimulants, including caffeine - Amnesic syndrome","Mental and behavioural disorders due to use of other stimulants, including caffeine, amnesic syndrome",3,
F15.7,"Mental and behavioural disorders due to use of other stimulants, including caffeine - Residual and late-onset psychotic disorder","Mental and behavioural disorders due to use of other stimulants, including caffeine, residual and late-onset psychotic disorder",3,
F15.8,"Mental and behavioural disorders due to use of other stimulants, including caffeine - Other mental and behavioural disorders","Mental and behavioural disorders due to use of other stimulants, including caffeine, other mental and behavioural disorders",3,
F15.9,"Mental and behavioural disorders due to use of other stimulants, including caffeine - Unspecified mental and behavioural disorder","Mental and behavioural disorders due to use of other stimulants, including caffeine, unspecified mental and behavioural disorder",3,
F16.0,Mental and behavioural disorders due to use of hallucinogens - Acute intoxication,"Mental and behavioural disorders due to use of hallucinogens, acute intoxication",3,
F16.1,Mental and behavioural disorders due to use of hallucinogens - Harmful use,"Mental and behavioural disorders due to use of hallucinogens, harmful use",3,
F16.2,Mental and behavioural disorders due to use of hallucinogens - Dependence syndrome,"Mental and behavioural disorders due to use of hallucinogens, dependence syndrome",3,
F16.6,Mental and behavioural disorders due to use of hallucinogens - Amnesic syndrome,"Mental and behavioural disorders due to use of hallucinogens, amnesic syndrome",3,
F16.7,Mental and behavioural disorders due to use of hallucinogens - Residual and late-onset psychotic disorder,"Mental and behavioural disorders due to use of hallucinogens, residual and late-onset psychotic disorder",3,
F16.8,Mental and behavioural disorders due to use of hallucinogens - Other mental and behavioural disorders,"Mental and behavioural disorders due to use of hallucinogens, other mental and behavioural disorders",3,
F16.9,Mental and behavioural disorders due to use of hallucinogens - Unspecified mental and behavioural disorder,"Mental and behavioural disorders due to use of hallucinogens, unspecified mental and behavioural disorder",3,
F17.1,Mental and behavioural disorders due to use of tobacco - Harmful use,"Mental and behavioural disorders due to use of tobacco, harmful use",3,
F17.2,Mental and behavioural disorders due to use of tobacco - Dependence syndrome,"Mental and behavioural disorders due to use of tobacco, dependence syndrome",3,
F17.3,Mental and behavioural disorders due to use of tobacco - Withdrawal state,"Mental and behavioural disorders due to use of tobacco, withdrawal state",3,
F17.8,Mental and behavioural disorders due to use of tobacco - Other mental and behavioural disorders,"Mental and behavioural disorders due to use of tobacco, other mental and behavioural disorders",3,
F17.9,Mental and behavioural disorders due to use of tobacco - Unspecified mental and behavioural disorder,"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder",3,
F18.0,Mental and behavioural disorders due to use of volatile solvents - Acute intoxication,"Mental and behavioural disorders due to use of volatile solvents, acute intoxication",3,
F18.1,Mental and behavioural disorders due to use of volatile solvents - Harmful use,"Mental and behavioural disorders due to use of volatile solvents, harmful use",3,
F18.2,Mental and behavioural disorders due to use of volatile solvents - Dependence syndrome,"Mental and behavioural disorders due to use of volatile solvents, dependence syndrome",3,
F18.3,Mental and behavioural disorders due to use of volatile solvents - Withdrawal state,"Mental and behavioural disorders due to use of volatile solvents, withdrawal state",3,
F18.4,Mental and behavioural disorders due to use of volatile solvents - Withdrawal state with delirium,"Mental and behavioural disorders due to use of volatile solvents, withdrawal state with delirium",3,
F18.6,Mental and behavioural disorders due to use of volatile solvents - Amnesic syndrome,"Mental and behavioural disorders due to use of volatile solvents, amnesic syndrome",3,
F18.7,Mental and behavioural disorders due to use of volatile solvents - Residual and late-onset psychotic disorder,"Mental and behavioural disorders due to use of volatile solvents, residual and late-onset psychotic disorder",3,
F18.8,Mental and behavioural disorders due to use of volatile solvents - Other mental and behavioural disorders,"Mental and behavioural disorders due to use of volatile solvents, other mental and behavioural disorders",3,
F18.9,Mental and behavioural disorders due to use of volatile solvents - Unspecified mental and behavioural disorder,"Mental and behavioural disorders due to use of volatile solvents, unspecified mental and behavioural disorder",3,
F19.0,Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances - Acute intoxication,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, acute intoxication",3,
F19.1,Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances - Harmful use,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",3,
F19.2,Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances - Dependence syndrome,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, dependence syndrome",3,
F19.3,Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances - Withdrawal state,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, withdrawal state",3,
F19.4,Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances - Withdrawal state with delirium,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, withdrawal state with delirium",3,
F19.6,Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances - Amnesic syndrome,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, amnesic syndrome",3,
F19.7,Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances - Residual and late-onset psychotic disorder,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, residual and late-onset psychotic disorder",3,
F19.8,Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances - Other mental and behavioural disorders,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, other mental and behavioural disorders",3,
F19.9,Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances - Unspecified mental and behavioural disorder,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder",3,
K22.7,Barrett's esophagus,Barrett oesophagus,3,
K26.0#,Duodenal ulcer - Acute with haemorrhage,"Duodenal ulcer, acute with haemorrhage",3,
K26.1#,Duodenal ulcer - Acute with perforation,"Duodenal ulcer, acute with perforation",3,
K26.2#,Duodenal ulcer - Acute with both haemorrhage and perforation,"Duodenal ulcer, acute with both haemorrhage and perforation",3,
K26.3#,Duodenal ulcer - Acute without haemorrhage or perforation,"Duodenal ulcer, acute without haemorrhage or perforation",3,
K26.4#,Duodenal ulcer - Chronic or unspecified with haemorrhage,"Duodenal ulcer, chronic or unspecified with haemorrhage",3,
K26.5#,Duodenal ulcer - Chronic or unspecified with perforation,"Duodenal ulcer, chronic or unspecified with perforation",3,
K26.6#,Duodenal ulcer - Chronic or unspecified with both haemorrhage and perforation,"Duodenal ulcer, chronic or unspecified with both haemorrhage and perforation",3,
K26.7#,Duodenal ulcer - Chronic without haemorrhage or perforation,"Duodenal ulcer, chronic without haemorrhage or perforation",3,
K26.9#,"Duodenal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation","Duodenal ulcer, unspecified as acute or chronic, without haemorrhage or perforation",3,
K27.0,"Peptic ulcer, site unspecified - Acute with haemorrhage","Peptic ulcer, site unspecified, acute with haemorrhage",3,
K27.1,"Peptic ulcer, site unspecified - Acute with perforation","Peptic ulcer, site unspecified, acute with perforation",3,
K27.2,"Peptic ulcer, site unspecified - Acute with both haemorrhage and perforation","Peptic ulcer, site unspecified, acute with both haemorrhage and perforation",3,
K27.3,"Peptic ulcer, site unspecified - Acute without haemorrhage or perforation","Peptic ulcer, site unspecified, acute without haemorrhage or perforation",3,
K27.4,"Peptic ulcer, site unspecified - Chronic or unspecified with haemorrhage","Peptic ulcer, site unspecified, chronic or unspecified with haemorrhage",3,
K27.5,"Peptic ulcer, site unspecified - Chronic or unspecified with perforation","Peptic ulcer, site unspecified, chronic or unspecified with perforation",3,
K27.6,"Peptic ulcer, site unspecified - Chronic or unspecified with both haemorrhage and perforation","Peptic ulcer, site unspecified, chronic or unspecified with both haemorrhage and perforation",3,
K27.7,"Peptic ulcer, site unspecified - Chronic without haemorrhage or perforation","Peptic ulcer, site unspecified, chronic without haemorrhage or perforation",3,
K27.9,"Peptic ulcer, site unspecified - Unspecified as acute or chronic, without haemorrhage or perforation","Peptic ulcer, site unspecified, unspecified as acute or chronic, without haemorrhage or perforation",3,
K28.0,Gastrojejunal ulcer - Acute with haemorrhage,"Gastrojejunal ulcer, acute with haemorrhage",3,
K28.1,Gastrojejunal ulcer - Acute with perforation,"Gastrojejunal ulcer, acute with perforation",3,
K28.2,Gastrojejunal ulcer - Acute with both haemorrhage and perforation,"Gastrojejunal ulcer, acute with both haemorrhage and perforation",3,
K28.3,Gastrojejunal ulcer - Acute without haemorrhage or perforation,"Gastrojejunal ulcer, acute without haemorrhage or perforation",3,
K28.4,Gastrojejunal ulcer - Chronic or unspecified with haemorrhage,"Gastrojejunal ulcer, chronic or unspecified with haemorrhage",3,
K28.5,Gastrojejunal ulcer - Chronic or unspecified with perforation,"Gastrojejunal ulcer, chronic or unspecified with perforation",3,
K28.6,Gastrojejunal ulcer - Chronic or unspecified with both haemorrhage and perforation,"Gastrojejunal ulcer, chronic or unspecified with both haemorrhage and perforation",3,
K28.7,Gastrojejunal ulcer - Chronic without haemorrhage or perforation,"Gastrojejunal ulcer, chronic without haemorrhage or perforation",3,
K28.9,"Gastrojejunal ulcer - Unspecified as acute or chronic, without haemorrhage or perforation","Gastrojejunal ulcer, unspecified as acute or chronic, without haemorrhage or perforation",3,
L60.4,Beau's hines,Beau lines,3,
N01.0#,Rapidly progressive nephritic syndrome - Minor glomerular abnormality,"Rapidly progressive nephritic syndrome, minor glomerular abnormality",3,
