code1,code2,freq_finngen,freq_tays,freq_total
K908,NA,294,90,384
M245,NA,345,39,384
I42,NA,332,51,383
K292,NA,234,149,383
P140,NA,247,136,383
S929,NA,321,62,383
D214,NA,124,258,382
N329,NA,291,91,382
N906,NA,279,103,382
O801,NA,316,66,382
Z614,NA,376,6,382
Z834,NA,199,183,382
C1619,NA,67,314,381
C4002,NA,24,357,381
F4482,NA,211,170,381
F480,NA,350,31,381
G129,NA,310,71,381
R061,NA,271,110,381
C791,NA,133,247,380
K0529,NA,355,25,380
L981,NA,279,101,380
S998,NA,369,11,380
C4310,NA,19,359,378
H65,NA,370,8,378
J32,NA,323,55,378
D319,NA,53,324,377
F2319,NA,376,1,377
F951,NA,321,56,377
H951,NA,352,25,377
K0069,NA,180,197,377
N508,NA,317,60,377
O3001,NA,203,174,377
S46,NA,361,16,377
T886,NA,215,162,377
A319,NA,138,238,376
D314,NA,62,314,376
D407,NA,115,261,376
G719,NA,261,115,376
I871,NA,140,236,376
K811,NA,234,142,376
O47,NA,372,4,376
Z949,NA,255,121,376
C3434,NA,180,195,375
D1690,NA,82,293,375
G572,NA,269,106,375
K1469,NA,333,42,375
P220,NA,64,311,375
S007,NA,285,90,375
Z616,NA,306,69,375
Z709,NA,367,8,375
K0301,NA,340,34,374
Q8288,NA,297,77,374
S898,NA,352,22,374
S961,NA,306,68,374
C3414,NA,133,240,373
D281,NA,179,194,373
J0680,NA,165,208,373
Q667,NA,326,47,373
Q998,NA,244,129,373
T141,NA,362,11,373
T252,NA,340,33,373
D102,NA,63,309,372
D758,NA,42,330,372
F70,NA,366,6,372
I650,NA,225,147,372
I87,NA,366,6,372
C4490,NA,145,226,371
C4931,NA,145,226,371
N061,NA,166,205,371
N600,NA,350,21,371
P051,NA,113,258,371
C3497,NA,89,281,370
D173,NA,191,179,370
H221,NA,86,284,370
H268,NA,236,134,370
Q048,NA,166,204,370
S061,NA,113,257,370
Z235,NA,356,14,370
C0613,NA,210,159,369
C501,NA,85,284,369
J121,NA,170,199,369
M911,NA,304,65,369
H031,NA,129,239,368
H504,NA,96,272,368
I670,NA,280,88,368
J129,NA,246,122,368
M240,NA,286,82,368
O621,NA,332,36,368
C4141,NA,183,184,367
L401,NA,285,82,367
M665,NA,301,66,367
C348,NA,156,210,366
H031,B005,257,109,366
I820,NA,303,63,366
J628,NA,92,274,366
K0112,NA,353,13,366
K036,NA,362,4,366
L569,NA,341,25,366
P590,NA,71,295,366
D3308,NA,90,275,365
D750,NA,224,141,365
G992,M510,276,89,365
L932,NA,171,194,365
W06,NA,23,342,365
L701,NA,304,60,364
B35,NA,359,4,363
C384,NA,118,245,363
C7149,NA,42,321,363
C7193,NA,103,260,363
N95,NA,357,6,363
Y832,NA,7,356,363
Z601,NA,351,12,363
E270,NA,228,134,362
E702,NA,115,247,362
F0129,NA,293,69,362
F108,NA,328,34,362
L519,NA,264,98,362
Q938,NA,172,190,362
R253,NA,284,78,362
S637,NA,312,50,362
T844,NA,261,101,362
J8600,NA,238,123,361
Z139,NA,174,187,361
C5299,NA,106,254,360
D3531,NA,172,188,360
E1109,NA,245,115,360
I608,NA,276,84,360
K767,NA,225,135,360
R875,NA,267,93,360
C4322,NA,54,305,359
D339,NA,300,59,359
F69,NA,337,22,359
K612,NA,309,50,359
F103,NA,321,37,358
G509,NA,235,123,358
M629,NA,317,41,358
S935,NA,326,32,358
Z573,NA,304,54,358
Z658,NA,330,28,358
C4903,NA,100,257,357
D7081,NA,242,115,357
E8358,NA,331,26,357
F518,NA,289,68,357
I738,NA,184,173,357
C0629,NA,161,195,356
F132,NA,345,11,356
G548,NA,293,63,356
N930,NA,338,18,356
T925,NA,306,50,356
C180,NA,170,185,355
D420,NA,63,292,355
S058,NA,212,143,355
S698,NA,340,15,355
C505,NA,157,197,354
D470,NA,271,83,354
F1003,NA,297,57,354
N758,NA,317,37,354
E051,NA,282,71,353
E2280,NA,214,138,352
K0381,NA,350,2,352
K1160,NA,241,111,352
Q220,NA,348,4,352
Q513,NA,228,124,352
X50,NA,41,311,352
Z915,NA,309,43,352
C3433,NA,209,142,351
G544,NA,289,62,351
N857,NA,188,163,351
D3347,NA,62,288,350
G401,NA,321,29,350
J302,NA,323,27,350
S729,NA,283,67,350
L139,NA,288,61,349
N942,NA,322,27,349
T849,NA,291,58,349
C4361,NA,183,165,348
E222,NA,125,223,348
F1121,NA,270,78,348
H808,NA,333,15,348
N251,NA,140,208,348
N838,NA,255,93,348
Z740,NA,346,2,348
C437,NA,174,173,347
C4930,NA,164,183,347
K730,NA,213,134,347
C889,NA,179,167,346
F620,NA,283,63,346
H318,NA,58,288,346
I2191,NA,260,86,346
I82,NA,339,7,346
M420,NA,232,114,346
N879,NA,218,128,346
Q2040,NA,297,49,346
Z611,NA,322,24,346
I603,NA,283,62,345
K0469,NA,265,80,345
M925,NA,292,53,345
S141,NA,120,225,345
C44,NA,252,92,344
C7160,NA,101,243,344
F1221,NA,335,9,344
F1922,NA,321,23,344
K0324,NA,146,198,344
Q2540,NA,181,163,344
C388,NA,49,294,343
C4329,NA,112,231,343
C7159,NA,14,329,343
K0758,NA,320,23,343
L100,NA,141,202,343
M478,NA,315,28,343
S62,NA,331,12,343
C5390,NA,130,212,342
D1012,NA,120,222,342
M215,NA,278,64,342
Q370,NA,274,68,342
R258,NA,242,100,342
C927,NA,84,257,341
M162,NA,319,22,341
M79,NA,333,8,341
O21,NA,337,4,341
S00,NA,320,21,341
C4132,NA,116,224,340
H211,NA,240,100,340
J930,NA,246,94,340
N003,NA,330,10,340
D034,NA,66,273,339
D119,NA,129,210,339
K1322,NA,272,67,339
M926,NA,228,111,339
C4371,NA,231,107,338
C4440,NA,258,80,338
E243,NA,193,145,338
F070,NA,204,134,338
G218,NA,208,130,338
L414,NA,218,120,338
N009,NA,303,35,338
N92,NA,324,14,338
Q8281,NA,227,111,338
R71,NA,103,235,338
D057,NA,237,100,337
D1010,NA,97,240,337
D291,NA,296,41,337
D848,NA,95,242,337
G4035,NA,113,224,337
H028,NA,221,116,337
S528,NA,269,68,337
C6210,NA,184,152,336
J018,NA,313,23,336
L418,NA,309,27,336
R86,NA,22,314,336
T8468,NA,290,46,336
T931,NA,255,81,336
C676,NA,53,282,335
I672,NA,261,74,335
K0511,NA,291,44,335
T926,NA,324,11,335
C4412,NA,57,277,334
C8370,NA,158,176,334
E209,NA,192,142,334
F1052,NA,310,24,334
I513,NA,141,193,334
N711,NA,157,177,334
R61,NA,332,2,334
S760,NA,302,32,334
B000,NA,289,44,333
C58,NA,119,214,333
D070,NA,282,51,333
L982,NA,44,289,333
G051,B004,202,130,332
K0721,NA,287,45,332
R92,NA,301,31,332
S931,NA,280,52,332
C5292,NA,223,108,331
N000,NA,318,13,331
N922,NA,226,105,331
Z632,NA,319,12,331
E877,NA,49,281,330
L729,NA,249,81,330
N709,NA,261,69,330
R946,NA,311,19,330
S0260,NA,302,28,330
Z313,NA,133,197,330
A157,NA,23,306,329
G589,NA,273,56,329
I470,NA,293,36,329
L8580,NA,267,62,329
M210,NA,169,160,329
N643,NA,307,22,329
Z045,NA,110,219,329
C541,NA,174,154,328
M310,NA,239,89,328
M700,NA,302,26,328
B084,NA,225,102,327
M485,NA,223,104,327
Q3571,NA,324,3,327
E1001,NA,291,35,326
E41,NA,101,225,326
K141,NA,283,43,326
F0004,NA,293,32,325
I748,NA,139,186,325
N912,NA,303,22,325
A409,NA,205,119,324
C323,NA,116,208,324
K060,NA,316,8,324
A510,NA,280,43,323
D177,NA,202,121,323
R869,NA,258,65,323
F2013,NA,231,91,322
S0269,NA,227,95,322
W44,NA,6,316,322
H543,NA,171,150,321
Z954,NA,246,75,321
F918,NA,134,186,320
G575,NA,295,25,320
Q8721,NA,132,188,320
S817,NA,254,66,320
H040,NA,239,80,319
I208,NA,222,97,319
M050,NA,182,137,319
N771,A600,216,103,319
S728,NA,226,93,319
M70,NA,305,13,318
O320,NA,210,108,318
P0711,NA,105,213,318
Q676,NA,254,64,318
Y049,NA,11,307,318
Z206,NA,258,60,318
C503,NA,70,247,317
E148,NA,184,133,317
E3431,NA,252,65,317
F79,NA,301,16,317
M931,NA,288,29,317
O840,NA,285,32,317
S200,NA,258,59,317
C268,NA,124,192,316
G913,NA,123,193,316
K131,NA,269,47,316
K7380,NA,245,71,316
Q8709,NA,188,128,316
C930,NA,153,162,315
F0289,NA,69,246,315
I891,NA,207,108,315
R501,NA,282,33,315
B009,NA,248,66,314
F1950,NA,301,13,314
F800,NA,297,17,314
G960,NA,152,162,314
H178,NA,231,83,314
I371,NA,121,193,314
J013,NA,170,144,314
N818,NA,197,117,314
O340,NA,221,93,314
Q512,NA,229,85,314
R491,NA,283,31,314
R933,NA,164,150,314
S361,NA,241,73,314
D838,NA,292,21,313
E8931,NA,30,283,313
F9801,NA,202,111,313
M462,NA,116,197,313
Q120,NA,208,105,313
R877,NA,231,82,313
S628,NA,270,43,313
S666,NA,238,75,313
A156,NA,75,237,312
A488,NA,172,140,312
C3399,NA,42,270,312
I879,NA,273,39,312
Z850,NA,198,114,312
C1602,NA,114,197,311
C5109,NA,96,215,311
M211,NA,260,51,311
Y60,NA,9,302,311
Z451,NA,307,4,311
Z943,NA,240,71,311
K07,NA,304,6,310
L709,NA,286,24,310
M151,NA,268,42,310
Q808,NA,232,78,310
T310,NA,272,38,310
C6939,NA,106,203,309
D215,NA,166,143,309
E269,NA,183,126,309
F104,NA,293,16,309
I480,NA,14,295,309
O211,NA,289,20,309
O363,NA,295,14,309
O682,NA,284,25,309
S968,NA,266,43,309
Z610,NA,308,1,309
ZA51,NA,298,10,308
C1613,NA,50,257,307
H221,M45,265,42,307
H730,NA,271,36,307
S630,NA,203,104,307
L851,NA,271,35,306
N995,NA,265,41,306
P034,NA,11,295,306
Q669,NA,116,190,306
C5300,NA,158,147,305
L42,NA,281,24,305
C602,NA,41,263,304
E1619,NA,221,83,304
F3810,NA,302,2,304
H700,NA,200,104,304
I2139,NA,214,90,304
I360,NA,91,213,304
J208,NA,197,107,304
K50,NA,255,49,304
T848,NA,242,62,304
Z572,NA,276,28,304
B001,NA,279,24,303
E2308,NA,231,72,303
A080,NA,204,98,302
F481,NA,240,62,302
H313,NA,87,215,302
K319,NA,143,159,302
N842,NA,238,64,302
Q8280,NA,246,56,302
Z832,NA,38,264,302
C4409,NA,59,242,301
I132,NA,293,8,301
I408,NA,241,60,301
M088,NA,219,82,301
M862,NA,163,138,301
O120,NA,276,25,301
R64,NA,176,124,300
C4900,NA,118,181,299
H721,NA,157,142,299
I7819,NA,233,65,298
J04,NA,294,4,298
L505,NA,211,87,298
M628,NA,186,112,298
S208,NA,238,60,298
S643,NA,231,67,298
B081,NA,199,98,297
I212,NA,291,6,297
J418,NA,110,187,297
S0247,NA,224,73,297
C1862,NA,94,202,296
K1212,NA,260,36,296
T924,NA,217,79,296
D643,NA,188,107,295
D841,NA,238,57,295
F2024,NA,285,10,295
F488,NA,289,6,295
I444,NA,115,180,295
K080,NA,238,57,295
Q511,NA,240,55,295
C4389,NA,129,165,294
C761,NA,177,117,294
M072,L405,260,34,294
M488,NA,232,62,294
N0830,NA,265,29,294
T854,NA,147,147,294
Z824,NA,222,72,294
C1889,NA,120,173,293
D25,NA,228,65,293
K255,NA,140,153,293
M763,NA,235,58,293
N432,NA,234,59,293
T842,NA,174,119,293
D3850,NA,56,236,292
F1953,NA,290,2,292
G128,NA,206,86,292
T861,NA,165,127,292
F129,NA,124,167,291
F959,NA,253,38,291
K073,NA,282,9,291
L102,NA,88,203,291
L129,NA,190,101,291
Q181,NA,186,105,291
Q786,NA,78,213,291
C675,NA,65,225,290
E804,NA,166,124,290
S669,NA,234,56,290
D200,NA,109,180,289
J704,NA,77,212,289
M25,NA,277,12,289
T233,NA,208,81,289
H00,NA,273,15,288
H182,NA,210,78,288
I8221,NA,141,147,288
T231,NA,242,46,288
Z867,NA,102,186,288
G369,NA,281,6,287
H53,NA,224,63,287
K315,NA,105,182,287
N492,NA,188,99,287
R260,NA,235,52,287
B023,NA,207,79,286
D482,NA,131,155,286
G112,NA,159,127,286
K0330,NA,240,46,286
K1026,NA,70,216,286
K911,NA,136,150,286
F911,NA,243,42,285
H950,NA,274,11,285
L579,NA,243,42,285
L950,NA,240,45,285
M858,NA,216,69,285
N111,NA,282,3,285
O040,NA,235,50,285
O235,NA,269,16,285
S272,NA,191,94,285
S809,NA,214,71,285
E14,NA,272,12,284
G238,NA,175,109,284
M216,NA,264,20,284
N892,NA,193,91,284
R03,NA,281,3,284
C5104,NA,48,235,283
H163,NA,160,123,283
H220,B005,98,185,283
H25,NA,162,121,283
K1321,NA,248,35,283
K904,NA,224,59,283
L122,NA,154,129,283
B09,NA,157,125,282
H728,NA,242,40,282
J157,NA,215,67,282
L708,NA,232,50,282
Q150,NA,207,75,282
M222,NA,261,20,281
N137,NA,201,80,281
N907,NA,228,53,281
S433,NA,247,34,281
T934,NA,250,31,281
F9819,NA,95,185,280
G64,NA,217,63,280
J991,M350,239,41,280
O683,NA,240,40,280
B005,NA,227,52,279
C1859,NA,71,208,279
K1300,NA,240,39,279
Q651,NA,191,88,279
R098,NA,237,42,279
S609,NA,223,56,279
S640,NA,248,31,279
Q253,NA,147,131,278
R452,NA,271,7,278
A49,NA,258,19,277
E2500,NA,264,13,277
E612,NA,38,239,277
I129,NA,214,63,277
L568,NA,269,8,277
N081,C880,17,260,277
F072,NA,233,43,276
I370,NA,249,27,276
N17,NA,265,11,276
P704,NA,113,163,276
Q256,NA,93,183,276
D166,NA,59,216,275
F0639,NA,257,18,275
M166,NA,259,16,275
N499,NA,185,90,275
Q381,NA,205,70,275
S371,NA,103,172,275
Z433,NA,222,53,275
C6920,NA,195,79,274
G051,NA,71,203,274
G7112,NA,191,83,274
K0021,NA,46,228,274
K633,NA,67,207,274
O269,NA,261,13,274
Q4420,NA,267,7,274
T243,NA,196,78,274
C4990,NA,150,123,273
D12,NA,174,99,273
F050,NA,157,116,273
M620,NA,94,179,273
N882,NA,232,41,273
I131,NA,216,56,272
I615,NA,126,146,272
N998,NA,154,118,272
Q741,NA,271,1,272
R770,NA,77,195,272
T292,NA,222,50,272
Z524,NA,215,57,272
F9810,NA,104,167,271
D412,NA,76,194,270
D463,NA,160,110,270
E896,NA,141,129,270
F1900,NA,244,26,270
F4324,NA,183,87,270
G443,NA,233,37,270
G808,NA,143,127,270
M153,NA,221,49,270
M41,NA,259,11,270
O019,NA,136,134,270
Q7630,NA,248,22,270
B448,NA,125,144,269
E147,NA,93,176,269
Z886,NA,65,204,269
C7209,NA,130,138,268
D4849,NA,105,163,268
E132,NA,76,192,268
F1005,NA,195,73,268
F42,NA,266,2,268
G7100,NA,229,39,268
J91,NA,44,224,268
K0321,NA,167,101,268
K052,NA,265,3,268
M253,NA,235,33,268
H349,NA,182,85,267
K1083,NA,147,120,267
O029,NA,260,7,267
T802,NA,56,211,267
C7200,NA,187,79,266
F0011,NA,160,106,266
F1079,NA,260,6,266
G253,NA,223,43,266
G4052,NA,256,10,266
G532,NA,43,223,266
I2008,NA,177,89,266
J041,NA,206,60,266
J386,NA,166,100,266
K0460,NA,207,59,266
K551,NA,158,108,266
S808,NA,240,26,266
T293,NA,258,8,266
Z041,NA,235,31,266
G058,M321,141,124,265
K289,NA,128,137,265
M889,NA,175,90,265
N41,NA,236,29,265
O648,NA,228,37,265
S868,NA,234,31,265
C4880,NA,147,117,264
G542,NA,226,38,264
H0189,NA,259,5,264
K575,NA,224,40,264
L630,NA,127,137,264
D1650,NA,96,167,263
H026,NA,183,80,263
C004,NA,90,172,262
C3425,NA,108,154,262
D1033,NA,82,180,262
H011,NA,218,44,262
J042,NA,239,23,262
L111,NA,80,182,262
N350,NA,141,121,262
O654,NA,249,13,262
S335,NA,248,14,262
T830,NA,154,108,262
X78,NA,24,238,262
Z759,NA,231,31,262
E2309,NA,156,105,261
K745,NA,150,111,261
S869,NA,242,19,261
G403,NA,259,1,260
K0928,NA,102,158,260
R900,NA,121,139,260
E790,NA,140,119,259
H518,NA,72,187,259
J940,NA,119,140,259
K0041,NA,95,164,259
S337,NA,227,32,259
G839,NA,140,118,258
N159,NA,203,55,258
N341,NA,236,22,258
O208,NA,218,40,258
F0630,NA,206,51,257
G831,NA,198,59,257
K853,NA,38,219,257
L23,NA,254,3,257
N884,NA,164,93,257
N915,NA,255,2,257
D292,NA,86,170,256
D3550,NA,36,220,256
K149,NA,209,47,256
O714,NA,213,43,256
Q246,NA,232,24,256
S0280,NA,180,76,256
S540,NA,205,51,256
D419,NA,79,176,255
B07,NA,229,25,254
F451,NA,251,3,254
H432,NA,135,119,254
I899,NA,144,110,254
K29,NA,239,15,254
M203,NA,215,39,254
M850,NA,231,23,254
D640,NA,213,40,253
O16,NA,243,10,253
S667,NA,179,74,253
S862,NA,198,55,253
S91,NA,244,9,253
C3495,NA,74,178,252
C6202,NA,131,121,252
D220,NA,169,83,252
I607,NA,220,32,252
L049,NA,205,47,252
M650,NA,181,71,252
T230,NA,226,26,252
Z420,NA,250,2,252
B368,NA,203,48,251
B3700,NA,212,39,251
D3342,NA,55,196,251
H742,NA,247,4,251
I868,NA,184,67,251
K116,NA,211,40,251
M715,NA,240,11,251
N489,NA,163,88,251
Z040,NA,242,9,251
G478,NA,180,70,250
H280,NA,94,156,250
H698,NA,179,71,250
N351,NA,86,164,250
C3487,NA,93,156,249
C4120,NA,116,133,249
E801,NA,235,14,249
G708,NA,74,175,249
I318,NA,111,138,249
K0623,NA,212,37,249
M18,NA,229,20,249
Z566,NA,243,6,249
C959,NA,64,184,248
E048,NA,214,34,248
F192,NA,246,2,248
K0739,NA,225,23,248
P0712,NA,107,141,248
Z628,NA,113,135,248
C4320,NA,143,104,247
N45,NA,232,15,247
Q743,NA,244,3,247
D409,NA,184,62,246
D449,NA,128,118,246
I653,NA,200,46,246
Z858,NA,78,168,246
D828,NA,54,191,245
H280,E113,166,79,245
I47,NA,220,25,245
J984,NA,150,95,245
K0610,NA,238,7,245
K400,NA,228,17,245
O044,NA,191,54,245
Q4421,NA,243,2,245
R60,NA,232,13,245
S0221,NA,161,84,245
Z609,NA,223,22,245
C253,NA,81,163,244
C7941,NA,63,181,244
E3009,NA,179,65,244
G832,NA,171,73,244
K310,NA,103,141,244
L410,NA,59,185,244
L631,NA,133,111,244
T189,NA,181,63,244
F1074,NA,209,34,243
F8412,NA,235,8,243
G121,NA,221,22,243
Q6148,NA,222,21,243
Z615,NA,197,46,243
D222,NA,110,132,242
L661,NA,183,59,242
Z309,NA,229,13,242
C4820,NA,98,143,241
C4915,NA,146,95,241
J340,NA,193,48,241
K744,NA,190,51,241
Q3221,NA,136,105,241
S933,NA,209,32,241
T780,NA,148,93,241
W49,NA,24,217,241
D216,NA,108,132,240
D891,NA,15,225,240
E7840,NA,211,29,240
F1059,NA,171,69,240
G210,NA,220,20,240
G820,NA,137,103,240
M012,A692,232,8,240
Q532,NA,126,114,240
R930,NA,155,85,240
S841,NA,188,52,240
C381,NA,96,143,239
C4400,NA,143,96,239
F4532,NA,237,2,239
I722,NA,182,57,239
K928,NA,176,63,239
L819,NA,135,104,239
C5009,NA,117,121,238
C7101,NA,57,181,238
K710,NA,108,130,238
M330,NA,166,72,238
M794,NA,121,117,238
O344,NA,191,47,238
D518,NA,172,65,237
E141,NA,162,75,237
F133,NA,212,25,237
F428,NA,236,1,237
F730,NA,85,152,237
I427,NA,114,123,237
J33,NA,217,20,237
N323,NA,165,72,237
O223,NA,223,14,237
O231,NA,173,64,237
O333,NA,225,12,237
S199,NA,207,30,237
S608,NA,199,38,237
T220,NA,113,124,237
Z519,NA,229,8,237
C951,NA,110,126,236
F106,NA,169,67,236
F22,NA,229,7,236
I878,NA,166,70,236
N151,NA,157,79,236
N899,NA,184,52,236
R34,NA,142,94,236
T838,NA,223,13,236
Z751,NA,146,90,236
C3405,NA,20,215,235
K0481,NA,173,62,235
K0601,NA,233,2,235
M502,NA,196,39,235
N171,NA,223,12,235
R879,NA,180,55,235
B378,NA,150,84,234
C058,NA,184,50,234
C0890,NA,62,172,234
C4312,NA,11,223,234
E539,NA,223,11,234
F10,NA,216,18,234
G737,NA,116,118,234
G936,NA,17,217,234
K0909,NA,127,107,234
Q240,NA,130,104,234
Q897,NA,157,77,234
E311,NA,58,175,233
G903,NA,159,74,233
H051,NA,148,85,233
M672,NA,211,22,233
Q443,NA,228,5,233
R292,NA,97,136,233
E8359,NA,134,98,232
J108,NA,206,26,232
K0726,NA,109,123,232
N164,M350,134,98,232
R681,NA,176,56,232
C4364,NA,84,147,231
C784,NA,50,181,231
D039,NA,76,155,231
D814,NA,133,98,231
J204,NA,41,190,231
S098,NA,200,31,231
S429,NA,178,53,231
T912,NA,125,106,231
Z005,NA,180,51,231
A162,NA,47,183,230
E713,NA,103,127,230
F8410,NA,61,169,230
I517,NA,203,27,230
N080,A419,35,195,230
R041,NA,152,78,230
B008,NA,121,108,229
B449,NA,142,87,229
H029,NA,160,69,229
H058,NA,82,147,229
M621,NA,113,116,229
M625,NA,184,45,229
N142,NA,71,158,229
O620,NA,221,8,229
Z931,NA,156,73,229
D694,NA,133,95,228
E0382,NA,194,34,228
G638,NA,25,203,228
N428,NA,177,51,228
N80,NA,225,3,228
S055,NA,199,29,228
T213,NA,163,65,228
T939,NA,138,90,228
W64,NA,11,217,228
M663,NA,179,48,227
N163,E8350,85,142,227
N802,NA,134,93,227
Z959,NA,208,18,226
C434,NA,42,183,225
D684,NA,166,59,225
F639,NA,156,69,225
H699,NA,175,50,225
K135,NA,144,81,225
M76,NA,210,15,225
M854,NA,168,57,225
N943,NA,200,25,225
Q2310,NA,154,71,225
Q5011,NA,79,146,225
S034,NA,206,19,225
S861,NA,213,12,225
C433,NA,24,200,224
D1034,NA,94,130,224
H192,B300,188,36,224
Q2541,NA,92,132,224
S233,NA,202,22,224
T111,NA,204,20,224
A219,NA,185,38,223
H508,NA,170,53,223
K834,NA,82,141,223
E738,NA,207,15,222
K413,NA,153,69,222
K766,NA,136,86,222
L649,NA,160,62,222
M842,NA,158,64,222
N080,NA,22,200,222
N509,NA,160,62,222
N905,NA,167,55,222
Q505,NA,204,18,222
B3701,NA,151,70,221
C6942,NA,55,166,221
C719,NA,28,193,221
H189,NA,148,73,221
M996,NA,195,26,221
R451,NA,174,47,221
R500,NA,193,28,221
G630,A692,202,18,220
M860,NA,171,49,220
M878,NA,120,100,220
Q261,NA,117,103,220
T253,NA,151,69,220
F440,NA,213,6,219
F4533,NA,209,10,219
G373,NA,189,30,219
J359,NA,182,37,219
K450,NA,120,99,219
K702,NA,153,66,219
K778,D868,31,188,219
N482,NA,88,131,219
S51,NA,215,4,219
G609,NA,108,110,218
G638,N188,114,104,218
H509,NA,128,90,218
K431,NA,68,150,218
O335,NA,210,8,218
R937,NA,92,126,218
S435,NA,201,17,218
A085,NA,154,63,217
C8340,NA,102,115,217
E201,NA,183,34,217
I773,NA,94,123,217
O842,NA,184,33,217
Q2320,NA,108,109,217
Q8719,NA,212,5,217
Z119,NA,36,181,217
D810,NA,83,133,216
E2501,NA,188,28,216
F0633,NA,179,37,216
H320,B580,151,65,216
J698,NA,95,121,216
K099,NA,139,77,216
N132,NA,171,45,216
N211,NA,149,67,216
A540,NA,212,3,215
C32,NA,9,206,215
C940,NA,143,72,215
D8419,NA,166,49,215
G737,M350,107,108,215
K818,NA,123,92,215
M434,NA,142,73,215
N330,A181,164,51,215
O352,NA,164,51,215
Q132,NA,125,90,215
C8443,NA,194,20,214
K0010,NA,89,125,214
B230,NA,199,14,213
E215,NA,197,16,213
K0759,NA,184,29,213
K1303,NA,164,49,213
S5300,NA,168,45,213
Y86,NA,56,157,213
B199,NA,159,53,212
D734,NA,62,150,212
F1130,NA,138,74,212
G608,NA,122,90,212
K59,NA,195,17,212
O997,NA,192,20,212
S668,NA,163,49,212
Z619,NA,189,23,212
C4380,NA,74,137,211
D260,NA,84,127,211
J990,M051,148,63,211
N856,NA,131,80,211
S92,NA,204,7,211
D1004,NA,125,85,210
I311,NA,129,81,210
M673,NA,180,30,210
N940,NA,186,24,210
O984,NA,133,77,210
T091,NA,136,74,210
T223,NA,151,59,210
Z752,NA,195,15,210
Z857,NA,73,137,210
C439,NA,71,138,209
C442,NA,21,188,209
F0024,NA,38,171,209
G4051,NA,185,24,209
J989,NA,100,109,209
S541,NA,137,72,209
C039,NA,15,193,208
C813,NA,81,127,208
K36,NA,184,24,208
N005,NA,131,77,208
T811,NA,105,103,208
C5002,NA,95,112,207
C6201,NA,124,83,207
E802,NA,136,71,207
F171,NA,111,96,207
I636,NA,92,115,207
K5280,NA,187,20,207
P228,NA,35,172,207
S310,NA,177,30,207
T828,NA,142,65,207
Z762,NA,202,5,207
B374,NA,200,6,206
C4960,NA,140,66,206
D3851,NA,69,137,206
F302,NA,205,1,206
G10,NA,133,73,206
I312,NA,98,108,206
K0701,NA,166,40,206
N369,NA,187,19,206
Q668,NA,167,39,206
Q825,NA,153,53,206
S468,NA,174,32,206
D3339,NA,127,78,205
F1002,NA,160,45,205
F1326,NA,198,7,205
F232,NA,202,3,205
G952,NA,86,119,205
L72,NA,202,3,205
R771,NA,107,98,205
Z659,NA,194,11,205
Z878,NA,163,42,205
B309,NA,157,47,204
D64,NA,187,17,204
E740,NA,51,153,204
G4033,NA,153,51,204
L986,NA,161,43,204
N8080,NA,108,96,204
Q148,NA,83,121,204
R50,NA,189,15,204
T311,NA,146,58,204
B80,NA,185,18,203
D433,NA,21,182,203
G444,NA,166,37,203
H401,NA,87,116,203
N819,NA,168,35,203
S302,NA,186,17,203
T856,NA,98,105,203
G530,B0220,133,69,202
M092,K519,102,100,202
M77,NA,196,6,202
M998,NA,152,50,202
N141,NA,143,59,202
S878,NA,119,83,202
Z419,NA,96,106,202
Z736,NA,201,1,202
C340,NA,104,97,201
C4470,NA,114,87,201
M48,NA,172,29,201
Q665,NA,187,14,201
Z629,NA,62,139,201
C227,NA,80,120,200
E703,NA,170,30,200
G519,NA,143,57,200
K113,NA,127,73,200
K829,NA,131,69,200
M51,NA,183,17,200
T211,NA,168,32,200
T920,NA,183,17,200
Z636,NA,176,24,200
D354,NA,31,168,199
Q100,NA,180,19,199
S052,NA,137,62,199
Z356,NA,194,5,199
D315,NA,61,137,198
D360,NA,83,115,198
G909,NA,124,74,198
H922,NA,159,39,198
K0339,NA,194,4,198
K0703,NA,166,32,198
M460,NA,179,19,198
M8888,NA,70,128,198
Q7501,NA,81,117,198
S599,NA,160,38,198
T874,NA,152,46,198
K1309,NA,148,49,197
M256,NA,126,71,197
O04,NA,196,1,197
O339,NA,195,2,197
P271,NA,148,49,197
Q781,NA,138,59,197
C257,NA,88,108,196
C436,NA,88,108,196
C55,NA,38,158,196
E079,NA,156,40,196
E236,NA,123,73,196
F1930,NA,188,8,196
F791,NA,119,77,196
F949,NA,153,43,196
G464,NA,103,93,196
L431,NA,178,18,196
M71,NA,194,2,196
N959,NA,168,28,196
R066,NA,143,53,196
S908,NA,180,16,196
C931,NA,162,33,195
F780,NA,86,109,195
H314,NA,83,112,195
H3529,NA,174,21,195
I492,NA,159,36,195
K1188,NA,118,77,195
M624,NA,185,10,195
N082,D8982,118,77,195
N948,NA,134,61,195
S0266,NA,170,25,195
F1959,NA,177,17,194
F980,NA,178,16,194
H731,NA,189,5,194
K0719,NA,126,68,194
K578,NA,135,59,194
L659,NA,148,46,194
M052,NA,135,59,194
T843,NA,129,65,194
C4940,NA,136,57,193
C763,NA,113,80,193
E200,NA,166,27,193
F719,NA,76,117,193
G992,M470,131,62,193
H913,NA,125,68,193
J991,M321,107,86,193
M241,NA,163,30,193
O033,NA,159,34,193
R02,NA,170,23,193
C5290,NA,139,53,192
C6960,NA,54,138,192
