code,name_la,name_fi,name_en,name_se,name_en_source
97799,NA,Tarkemmin määrittelemättömät lääkeaineet,"Adverse effect of other and unspecified drugs, Drugs, unspecified",Läkemedel UNS,THL
978,NA,Kahden tai useamman lääkeaineen kombinatio,Adverse effect of two or more medicinal agents in specified combinations,Två eller flera medicinska agentia i specificerade kombinationer,THL
97800,NA,"Kahden tai useamman lääkeaineen kombinatio, Opium johdokset barbituraattien tai psykosedatiivien kanssa","Adverse effect of two or more medicinal agents in specified combinations, Opium derivatives with barbiturates or tranquillisers","Två eller flera medicinska agentia i specificerade kombinationer, Opiumderivat med barbiturater eller neuroleptika (tranqillizers)",THL
97810,NA,"Kahden tai useamman lääkeaineen kombinatio, Salisylaatit antikoagulanttien, antihistamiinien tai antiemeettien kanssa","Adverse effect of two or more medicinal agents in specified combinations, Salicylates with decongestants, antihistamines or antiemetics","Två eller flera medicinska agentia i specificerade kombinationer, Salicylater med antikoagulantia, antihistaminer och antiemetika",THL
97820,NA,"Kahden tai useamman lääkeaineen kombinatio, Barbituraatit salisylaattien tai muiden tottumusta aiheuttamattomien analgeettien kanssa","Adverse effect of two or more medicinal agents in specified combinations, Barbiturates with salicylates or other nonaddicting analgesics","Två eller flera medicinska agentia i specificerade kombinationer, Barbiturater med salicylater eller anrda icke vanebildande analgetika",THL
97830,NA,"Kahden tai useamman lääkeaineen kombinatio, Muut sedatiivit kuin barbituraatit salisylaattien tai muiden tottumusta aiheuttamattomien analgeettien kanssa","Adverse effect of two or more medicinal agents in specified combinations, Nonbarbiturate sedatives with salicylates or other nonaddicting analgesics","Två eller flera medicinska agentia i specificerade kombinationer, Non barbituratsedativa med salicylater eller andra icke vanebildande analgetika",THL
97840,NA,"Kahden tai useamman lääkeaineen kombinatio, Barbituraatit muiden sedatiivien kanssa",NA,"Två eller flera medicinska agentia i specificerade kombinationer, Barbiturer med non-barbiturarsedativa",TODO:Google
97841,NA,"Kahden tai useamman lääkeaineen kombinatio, Barbituraatit muiden sedatiivien ja psyykenlääkeiden kanssa",NA,"Två eller flera medicinska agentia i specificerade kombinationer, Barbiturer med non-barbiturarsedativa och med psykoterapeutika",TODO:Google
97849,NA,"Kahden tai useamman lääkeaineen kombinatio, Barbituraatit tarkemmin määrittelemättömien psykofarmakoiden kanssa",NA,"Två eller flera medicinska agentia i specificerade kombinationer, Barbiturer med psykofarmaka UNS",TODO:Google
97880,NA,"Kahden tai useamman lääkeaineen kombinatio, Barbituraatit kombinoituna muiden vaikuttavien aineiden kuin yllä mainitujen kanssa",NA,"Två eller flera medicinska agentia i specificerade kombinationer, Barbiturater i andra kombinationer med verksamma ämnen än ovan nämnda",TODO:Google
97881,NA,"Kahden tai useamman lääkeaineen kombinatio, Orgaaniset tai epäorgaaniset bromidit muiden sedatiivien kuin barbituraattien kanssa",NA,"Två eller flera medicinska agentia i specificerade kombinationer, Organiska eller oorganiska bromider med andra non-barbituratsedativa",TODO:Google
97882,NA,"Kahden tai useamman lääkeaineen kombinatio, Orgaaniset tai epäorgaaniset bromidit muiden sedatiivien kuin barbituraattien ja psykoterapeuttien kanssa",NA,"Två eller flera medicinska agentia i specificerade kombinationer, Organiska eller oorganiska bromider med andra non-barbituratsedativa och med psykoterapeutika",TODO:Google
97883,NA,"Kahden tai useamman lääkeaineen kombinatio, Orgaaniset tai epäorgaaniset bromidit psykoterapeuttien kanssa",NA,"Två eller flera medicinska agentia i specificerade kombinationer, Organiska eller oorganiska bromider med psykoterapeutika",TODO:Google
97884,NA,"Kahden tai useamman lääkeaineen kombinatio, Muut sedatiivit kuin barbituraatit ja bromidit kombinoituina muiden kuin yllä mainittujen vaikuttavien aineiden kanssa",NA,"Två eller flera medicinska agentia i specificerade kombinationer, Non-barbituratsedativa utom bromider i andra kombinationer med verksamma ämnen än ovan nämnda",TODO:Google
97885,NA,"Kahden tai useamman lääkeaineen kombinatio, Meprobamaatti muiden psykoterapeuttien kanssa",NA,"Två eller flera medicinska agentia i specificerade kombinationer, Meprobamat med andra psykoterapeutika",TODO:Google
97886,NA,"Kahden tai useamman lääkeaineen kombinatio, Muut psykoterapeutit muissa kuin yllä mainituissa kombinaatioissa",NA,"Två eller flera medicinska agentia i specificerade kombinationer, Andra psykoterapeutika i andra kombinationer äv ovan nämnda",TODO:Google
97888,NA,"Kahden tai useamman lääkeaineen kombinatio, Muut määritellyt kombinaatiot",NA,"Två eller flera medicinska agentia i specificerade kombinationer, Andra specificerade kombinationer",TODO:Google
979,NA,Alkoholi tarkemmin määriteltyjen lääkkeellisten aineiden kanssa,Alcohol in combination with specified medicinal agents,Alkohol i kombination med specificerade medicinska medel,THL
97900,NA,"Alkoholi tarkemmin määriteltyjen lääkkeellisten aineiden kanssa, Alkoholi ja opiumin johdokset","Alcohol in combination with specified medicinal agents, With opium derivatives","Alkohol i kombination med specificerade medicinska medel, Alkohol och opiumderivat",THL
97910,NA,"Alkoholi tarkemmin määriteltyjen lääkkeellisten aineiden kanssa, Alkoholi ja barbituraatit","Alcohol in combination with specified medicinal agents, With barbiturates","Alkohol i kombination med specificerade medicinska medel, Alkohol och barbiturater",THL
97920,NA,"Alkoholi tarkemmin määriteltyjen lääkkeellisten aineiden kanssa, Alkoholi ja muut sedatiivit kuin barbituraatit","Alcohol in combination with specified medicinal agents, With nonbarbiturate sedatives","Alkohol i kombination med specificerade medicinska medel, Alkohol och nonbarbituratsedativa",THL
97930,NA,"Alkoholi tarkemmin määriteltyjen lääkkeellisten aineiden kanssa, Alkoholi ja antihistamiinit","Alcohol in combination with specified medicinal agents, With antihistamines","Alkohol i kombination med specificerade medicinska medel, Alkohol och antihistaminer",THL
97940,NA,"Alkoholi tarkemmin määriteltyjen lääkkeellisten aineiden kanssa, Alkoholo ja psykofarmakot","Alcohol in combination with specified medicinal agents, With psychopharmacological agents","Alkohol i kombination med specificerade medicinska medel, Alkohol och psykofarmakologiska medel",THL
980-989,NA,PÄÄASIALLISESTI MUUSSA KUIN LÄÄKINNÄLLISESSÄ KÄYTÖSSÄ OLEVIEN AINEIDEN MYRKKYVAIKUTUS,Toxic effect of substances chiefly nonmedicinal as to source,TOXISK EFFEKT AV SUBSTANSER I HUVUDSAKLIGEN ICKE-MEDICINSK ANVÄNDNING,THL
980,NA,Alkoholin myrkkyvaikutus,Toxic effect of alcohol,Toxisk effekt av alkohol,THL
98000,NA,"Alkoholin myrkkyvaikutus, Etyylialkoholi",NA,"Toxisk effekt av alkohol, Etylalkohol",TODO:Google
98001,NA,"Alkoholin myrkkyvaikutus, Etyylialkoholipitoiset tekniset aineet (alkoholikorvikkeet)",NA,"Toxisk effekt av alkohol, Etylsalkoholhaltiga tekniska substanser (alkoholsurrogat)",TODO:Google
98010,NA,"Alkoholin myrkkyvaikutus, Metyylialkoholi","Toxic effect of alcohol, Methyl alcohol","Toxisk effekt av alkohol, Metylalkohol",THL
98020,NA,"Alkoholin myrkkyvaikutus, Isopropyylialkoholi","Toxic effect of alcohol, Isopropyl alcohol","Toxisk effekt av alkohol, Isopropylalkohol",THL
98098,NA,"Alkoholin myrkkyvaikutus, Muut alkoholit",NA,"Toxisk effekt av alkohol, Andra alkoholer",TODO:Google
98099,NA,"Alkoholin myrkkyvaikutus, Ei tietoa","Toxic effect of alcohol, Other",NA,THL
981,NA,Nestemäisten maaöljytuotteiden (ei kaasujen) myrkkyvaikutus,Toxic effect of petroleum products,Toxisk effekt av flytande petroleumprodukter (ej gaser),THL
98100,NA,"Nestemäisten maaöljytuotteiden (ei kaasujen) myrkkyvaikutus, Paloöljy","Toxic effect of petroleum products, Kerosene","Toxisk effekt av flytande petroleumprodukter (ej gaser), Fotogen",THL
98110,NA,"Nestemäisten maaöljytuotteiden (ei kaasujen) myrkkyvaikutus, Bensiini","Toxic effect of petroleum products, Gasoline","Toxisk effekt av flytande petroleumprodukter (ej gaser), Bensin",THL
98120,NA,"Nestemäisten maaöljytuotteiden (ei kaasujen) myrkkyvaikutus, Maaöljynafta","Toxic effect of petroleum products, Petroleum naphtha","Toxisk effekt av flytande petroleumprodukter (ej gaser), Petroleumnafta",THL
98198,NA,"Nestemäisten maaöljytuotteiden (ei kaasujen) myrkkyvaikutus, Muut maaöljytuotteet",NA,"Toxisk effekt av flytande petroleumprodukter (ej gaser), Andra petroleumprodukter",TODO:Google
98199,NA,"Nestemäisten maaöljytuotteiden (ei kaasujen) myrkkyvaikutus, Ei tietoa","Toxic effect of petroleum products, Other",NA,THL
982,NA,Teollisuusliuottimien myrkkyvaikutus,Toxic effect of industrial solvents,Toxisk effekt av industriella lösningsmedel,THL
98200,NA,"Teollisuusliuottimien myrkkyvaikutus, Bentseeni (bentsoli)",NA,"Toxisk effekt av industriella lösningsmedel, Bensen (bensol)",TODO:Google
98202,NA,"Teollisuusliuottimien myrkkyvaikutus, Bentseeni (bentsoli) homologit",NA,"Toxisk effekt av industriella lösningsmedel, Homologa produkter till bensen (bensol)",TODO:Google
98210,NA,"Teollisuusliuottimien myrkkyvaikutus, Hiilitetrakloridi","Toxic effect of industrial solvents, Carbon tetrachloride","Toxisk effekt av industriella lösningsmedel, Koltetraklorid",THL
98220,NA,"Teollisuusliuottimien myrkkyvaikutus, Hiilidisulfidi","Toxic effect of industrial solvents, Carbon disulphide","Toxisk effekt av industriella lösningsmedel, Koldisulfid",THL
98290,NA,"Teollisuusliuottimien myrkkyvaikutus, Etyleeniglykoli (ja muut glykolit)",NA,"Toxisk effekt av industriella lösningsmedel, Etyleniglykol (och andra glykoler)",TODO:Google
98298,NA,"Teollisuusliuottimien myrkkyvaikutus, Muut teollisuusliuottimet",NA,"Toxisk effekt av industriella lösningsmedel, Andra industriella lösningsmedel",TODO:Google
98299,NA,"Teollisuusliuottimien myrkkyvaikutus, Ei tietoa","Toxic effect of industrial solvents, Other",NA,THL
983,NA,Syövyttävien aineiden myrkkyvaikutus,"Toxic effect of corrosive aromatics, acids and caustic alkalis",Toxisk effekt av etsande och frätande ämnen,THL
98300,NA,"Syövyttävien aineiden myrkkyvaikutus, Aromaattiset aineet (terva, tervatuotteet, fenoli)","Toxic effect of corrosive aromatics, acids and caustic alkalis, Corrosive aromatics","Toxisk effekt av etsande och frätande ämnen, Aromater (tjära, tjärprodukter, fenol)",THL
98310,NA,"Syövyttävien aineiden myrkkyvaikutus, Kivennäishapot",NA,"Toxisk effekt av etsande och frätande ämnen, Mineralsyror",TODO:Google
98318,NA,"Syövyttävien aineiden myrkkyvaikutus, Muut hapot",NA,"Toxisk effekt av etsande och frätande ämnen, Andra syror",TODO:Google
98319,NA,"Syövyttävien aineiden myrkkyvaikutus, Tarkemmin määrittelemätön happo",NA,"Toxisk effekt av etsande och frätande ämnen, Syra UNS",TODO:Google
98320,NA,"Syövyttävien aineiden myrkkyvaikutus, Lipeä (natronlipeä, ammoniakki)",NA,"Toxisk effekt av etsande och frätande ämnen, Lut (natronlut, ammoniak)",TODO:Google
98328,NA,"Syövyttävien aineiden myrkkyvaikutus, Muut alkalit",NA,"Toxisk effekt av etsande och frätande ämnen, Andra alkalier",TODO:Google
98329,NA,"Syövyttävien aineiden myrkkyvaikutus, Tarkemmin määrittelemätön alkali",NA,"Toxisk effekt av etsande och frätande ämnen, Alkali UNS",TODO:Google
98399,NA,"Syövyttävien aineiden myrkkyvaikutus, Tarkemmin määrittelemätön syövyttävä aine","Toxic effect of corrosive aromatics, acids and caustic alkalis, Caustic NOS","Toxisk effekt av etsande och frätande ämnen, Frätande ämne UNS",THL
984,NA,Lyijyn ja sen yhdisteiden (niiden höyryt mukaan luettuna) myrkkyvaikutus,Toxic effect of lead and its compounds (including fumes),Toxisk effekt av bly och dess föreningar inklusive ängor darav,THL
98499,NA,Lyijyn ja sen yhdisteiden (niiden höyryt mukaan luettuna) myrkkyvaikutus,Toxic effect of lead and its compounds (including fumes),Toxisk effekt av bly och dess föreningar inklusive ängor darav,THL
985,NA,"Muut, pääasiallisesti ei-lääkkeelliset metallit","Toxic effect of other metals, chiefly nonmedicinal as to source","Övriga, huvudsakligen ej medikamentella metaller",THL
98500,NA,"Muut, pääasiallisesti ei-lääkkeelliset metallit, Elohopea ja sen yhdisteet","Toxic effect of other metals, chiefly nonmedicinal as to source, Mercury and its compounds","Övriga, huvudsakligen ej medikamentella metaller, Kvieksilver och dess föreningar",THL
98510,NA,"Muut, pääasiallisesti ei-lääkkeelliset metallit, Arsenikki ja sen yhdisteet","Toxic effect of other metals, chiefly nonmedicinal as to source, Arsenic and its compounds","Övriga, huvudsakligen ej medikamentella metaller, Arsenik och dess föreningar",THL
98520,NA,"Muut, pääasiallisesti ei-lääkkeelliset metallit, Mangaani ja sen yhdisteet","Toxic effect of other metals, chiefly nonmedicinal as to source, Manganese and its compounds","Övriga, huvudsakligen ej medikamentella metaller, Mangan och dess föreningar",THL
98530,NA,"Muut, pääasiallisesti ei-lääkkeelliset metallit, Beryllium ja sen yhdisteet","Toxic effect of other metals, chiefly nonmedicinal as to source, Beryllium and its compounds","Övriga, huvudsakligen ej medikamentella metaller, Beryllium och dess föreningar",THL
98590,NA,"Muut, pääasiallisesti ei-lääkkeelliset metallit, Talliumi ja sen yhdisteet",NA,"Övriga, huvudsakligen ej medikamentella metaller, Tallium och dess föreningar",TODO:Google
98598,NA,"Muut, pääasiallisesti ei-lääkkeelliset metallit, Muut metallit ja metalliyhdisteet",NA,"Övriga, huvudsakligen ej medikamentella metaller, Andra metaller och metallföreningar",TODO:Google
98599,NA,"Muut, pääasiallisesti ei-lääkkeelliset metallit, Ei tietoa","Toxic effect of other metals, chiefly nonmedicinal as to source, Other",NA,THL
986,NA,Hiilimonoksidin myrkkyvaikutus,Toxic effect of carbon monoxide,Toxisk effekt av koloxid (kolmonoxid),THL
98600,NA,"Hiilimonoksidin myrkkyvaikutus, Talouskaasuna käytetty hiilimonoksidi",NA,"Toxisk effekt av koloxid (kolmonoxid), Koloxid använd som hushållsgas",TODO:Google
98608,NA,"Hiilimonoksidin myrkkyvaikutus, Muu hiilimonoksidi (moottorikaasu, masuuninkaasu yms.)",NA,"Toxisk effekt av koloxid (kolmonoxid), Annan koloxid (motorgas, masunsgas osv)",TODO:Google
98609,NA,"Hiilimonoksidin myrkkyvaikutus, Ei tietoa","Toxic effect of carbon monoxide, UD",NA,THL
987,NA,"Muun kaasun, savun tai höyryn myrkkyvaikutus","Toxic effect of other gases, fumes or vapours","Toxisk effekt av annan gas, rök eller ånga",THL
98700,NA,"Muun kaasun, savun tai höyryn myrkkyvaikutus, Kondensoidut maaöljykaasut (butaani, propaani)","Toxic effect of other gases, fumes or vapours, Liquefied petroleum gases","Toxisk effekt av annan gas, rök eller ånga, Kondenserade petroleum gaser (butan, propan)",THL
98710,NA,"Muun kaasun, savun tai höyryn myrkkyvaikutus, Muut hiilivetykaasut (metaani, suokaasu, asetyleeni)","Toxic effect of other gases, fumes or vapours, Other hydrocarbon gas","Toxisk effekt av annan gas, rök eller ånga, Andra kolvätegaser (metan, sumpgas, acetylen)",THL
98720,NA,"Muun kaasun, savun tai höyryn myrkkyvaikutus, Typpidioksidi (typpopitoiset kaasut)","Toxic effect of other gases, fumes or vapours, Nitrogen dioxide","Toxisk effekt av annan gas, rök eller ånga, Kvävedioxid (nitrösa gaser)",THL
98730,NA,"Muun kaasun, savun tai höyryn myrkkyvaikutus, Rikkidioksidi","Toxic effect of other gases, fumes or vapours, Sulphur dioxide","Toxisk effekt av annan gas, rök eller ånga, Svaveldioxid",THL
98740,NA,"Muun kaasun, savun tai höyryn myrkkyvaikutus, Freonkaasut","Toxic effect of other gases, fumes or vapours, Freons","Toxisk effekt av annan gas, rök eller ånga, Freongaser",THL
98790,NA,"Muun kaasun, savun tai höyryn myrkkyvaikutus, Kloori, Klordioksidi",NA,"Toxisk effekt av annan gas, rök eller ånga, Klor, klordioxid",TODO:Google
98798,NA,"Muun kaasun, savun tai höyryn myrkkyvaikutus, Muu kaasu, savu tai höyry",NA,"Toxisk effekt av annan gas, rök eller ånga, Annan gas, rök eller ånga",TODO:Google
98799,NA,"Muun kaasun, savun tai höyryn myrkkyvaikutus, Tarkemmin määrittelemätön kaasu, savu tai höyry","Toxic effect of other gases, fumes or vapours, Other","Toxisk effekt av annan gas, rök eller ånga, Gas, rök eller ånga UNS",THL
988,NA,Vahingollisten ravintoaineiden myrkkyvaikutus,Toxic effect of noxious foodstuffs,Toxisk effekt av skadliga födoämnen,THL
98800,NA,"Vahingollisten ravintoaineiden myrkkyvaikutus, Äyriäiset","Toxic effect of noxious foodstuffs, Shellfish","Toxisk effekt av skadliga födoämnen, Skaldjur",THL
98810,NA,"Vahingollisten ravintoaineiden myrkkyvaikutus, Sienet","Toxic effect of noxious foodstuffs, Mushrooms","Toxisk effekt av skadliga födoämnen, Svampar",THL
98820,NA,"Vahingollisten ravintoaineiden myrkkyvaikutus, Muut ravintoaineina käytetyt kasvit","Toxic effect of noxious foodstuffs, Other plants used as food","Toxisk effekt av skadliga födoämnen, Andra växter använda som födoämnen",THL
98898,NA,"Vahingollisten ravintoaineiden myrkkyvaikutus, Muut vahingolliset ravintoaineet",NA,"Toxisk effekt av skadliga födoämnen, Andra skadliga födoämnen",TODO:Google
98899,NA,"Vahingollisten ravintoaineiden myrkkyvaikutus, Ei tietoa","Toxic effect of noxious foodstuffs, Other",NA,THL
989,NA,Muiden pääasiallisesti muussa kuin lääkinnällisessä käytössä olevien aineiden myrkkyvaikutus,Toxic effect of other substances chiefly nonmedicinal as to source,Toxisk effekt av övriga ämnen i huvudsakligen icke-medicinsk användning,THL
98900,NA,"Muiden pääasiallisesti muussa kuin lääkinnällisessä käytössä olevien aineiden myrkkyvaikutus, Syanidit (syanivety)","Toxic effect of other substances chiefly nonmedicinal as to source, Cyanide (including gas)","Toxisk effekt av övriga ämnen i huvudsakligen icke-medicinsk användning, Cyanider (cyanväte)",THL
98910,NA,"Muiden pääasiallisesti muussa kuin lääkinnällisessä käytössä olevien aineiden myrkkyvaikutus, Strykniini","Toxic effect of other substances chiefly nonmedicinal as to source, Strychnine","Toxisk effekt av övriga ämnen i huvudsakligen icke-medicinsk användning, Stryknin",THL
98920,NA,"Muiden pääasiallisesti muussa kuin lääkinnällisessä käytössä olevien aineiden myrkkyvaikutus, Klooratut pestisidit","Toxic effect of other substances chiefly nonmedicinal as to source, Chlorinated pesticides","Toxisk effekt av övriga ämnen i huvudsakligen icke-medicinsk användning, Klorerade pesticider",THL
98930,NA,"Muiden pääasiallisesti muussa kuin lääkinnällisessä käytössä olevien aineiden myrkkyvaikutus, Parationi ja muut orgaaniset fosforihappoesterit",NA,"Toxisk effekt av övriga ämnen i huvudsakligen icke-medicinsk användning, Paration och andra organiska fosforsyreestrar",TODO:Google
98931,NA,"Muiden pääasiallisesti muussa kuin lääkinnällisessä käytössä olevien aineiden myrkkyvaikutus, Nikotiini (pestisidinä)",NA,"Toxisk effekt av övriga ämnen i huvudsakligen icke-medicinsk användning, Nikotin (som pesticid)",TODO:Google
98938,NA,"Muiden pääasiallisesti muussa kuin lääkinnällisessä käytössä olevien aineiden myrkkyvaikutus, Muut pestisidit",NA,"Toxisk effekt av övriga ämnen i huvudsakligen icke-medicinsk användning, Andra pesticider",TODO:Google
98939,NA,"Muiden pääasiallisesti muussa kuin lääkinnällisessä käytössä olevien aineiden myrkkyvaikutus, Tarkemmin määrittelemättömät pestisidit (tuhohyönteisten, jyrsijöiden ja rikkaruohon torjunta-aineet)",NA,"Toxisk effekt av övriga ämnen i huvudsakligen icke-medicinsk användning, Pesticider (insekticider, rodentieider) UNS",TODO:Google
98940,NA,"Muiden pääasiallisesti muussa kuin lääkinnällisessä käytössä olevien aineiden myrkkyvaikutus, Käärmeenmyrkky",NA,"Toxisk effekt av övriga ämnen i huvudsakligen icke-medicinsk användning, Ormgift",TODO:Google
98941,NA,"Muiden pääasiallisesti muussa kuin lääkinnällisessä käytössä olevien aineiden myrkkyvaikutus, Hyönteismyrkky",NA,"Toxisk effekt av övriga ämnen i huvudsakligen icke-medicinsk användning, Insektgift",TODO:Google
98948,NA,"Muiden pääasiallisesti muussa kuin lääkinnällisessä käytössä olevien aineiden myrkkyvaikutus, Muun (luonnostaan) myrkyllisen eläimen myrkky",NA,"Toxisk effekt av övriga ämnen i huvudsakligen icke-medicinsk användning, Gift av annat (naturigt) giftigt djur",TODO:Google
98949,NA,"Muiden pääasiallisesti muussa kuin lääkinnällisessä käytössä olevien aineiden myrkkyvaikutus, Tarkemmin määrittelemättömät eläimen (luonnollisen) myrkky",NA,"Toxisk effekt av övriga ämnen i huvudsakligen icke-medicinsk användning, Gift av (naturligt) djur UNS",TODO:Google
98950,NA,"Muiden pääasiallisesti muussa kuin lääkinnällisessä käytössä olevien aineiden myrkkyvaikutus, Saippua ja muut pesuaineet","Toxic effect of other substances chiefly nonmedicinal as to source, Soaps and detergents","Toxisk effekt av övriga ämnen i huvudsakligen icke-medicinsk användning, Tväl och andra tvättmedel",THL
98990,NA,"Muiden pääasiallisesti muussa kuin lääkinnällisessä käytössä olevien aineiden myrkkyvaikutus, Tupakka",NA,"Toxisk effekt av övriga ämnen i huvudsakligen icke-medicinsk användning, Tobak",TODO:Google
98998,NA,"Muiden pääasiallisesti muussa kuin lääkinnällisessä käytössä olevien aineiden myrkkyvaikutus, Muut muualla ryhmittelemättömät aineet",NA,"Toxisk effekt av övriga ämnen i huvudsakligen icke-medicinsk användning, Andra ämnen ej annosdtädes klassificerbara",TODO:Google
990-999,NA,"SÄTEILYN, LÄMPÖTILAN, ILMANPAINEEN YM. TARKEMMIN MÄÄRITTELEMÄTÖN EPÄSUOTUISA VAIKUTUS",Other adverse effects,"OGYNNSAM INVERKAN AV STRÅLNING, TEMPERATUR, LUFTTRYCK M.M. SKADA UNS",THL
990,NA,Säteilyvaikutus,Effects of radiation,Strålningseffekt,THL
99000,NA,"Säteilyvaikutus, Radioaktiivinen säteily, ei diagnotinen tai terapeuttinen","Effects of radiation, Radioactivity, neither diagnostic nor therapeutic","Strålningseffekt, Radioaktivitet, ej diagnostisk eller terapeutisk",THL
99010,NA,"Säteilyvaikutus, Diagnostinen röntgensäteily","Effects of radiation, Diagnostic X-ray","Strålningseffekt, Diagnostisk röntgenbestrålning",THL
99020,NA,"Säteilyvaikutus, Radioaktiivinen isotooppi tai varjoaine","Effects of radiation, Diagnostic radioactive isotope or tracer substance","Strålningseffekt, Radioaktiv isotop eller spårsubstans",THL
99030,NA,"Säteilyvaikutus, Muu tarkemmin määrittelemätön säteily, jota käytetään diagnostisista syistä","Effects of radiation, Other and unspecified diagnostic radiation","Strålningseffekt, Annan ospecificerad strålning i diagnostiskt syfte",THL
99040,NA,"Säteilyvaikutus, Sädehoito, ulkonainen","Effects of radiation, External radiotherapy","Strålningseffekt, Radioterapi, utvärtes",THL
99050,NA,"Säteilyvaikutus, Sädehoito, sisällinen","Effects of radiation, Internal radiotherapy","Strålningseffekt, Radioterapi, invärtes",THL
99060,NA,"Säteilyvaikutus, Muu ja tarkemmin määrittelemätön sädehoito","Effects of radiation, Other and unspecified radiotherapy","Strålningseffekt, Radioterapi, annan och UNS",THL
99098,NA,"Säteilyvaikutus, Muu säteily (esim. infrapunainen, ultravioletti)",NA,"Strålningseffekt, Annan strålning (t ex infraröd, ultraviolett)",TODO:Google
99099,NA,"Säteilyvaikutus, Ei tietoa","Effects of radiation, Other and unspecified radiation",NA,THL
991,NA,Alhaisen lämpötilan vaikutus,Effects of reduced temperature and excessive dampness,Effekt av nedsatt temperatur,THL
99100,NA,"Alhaisen lämpötilan vaikutus, Paleltumavamma kasvoissa","Effects of reduced temperature and excessive dampness, Frostbite of face","Effekt av nedsatt temperatur, Köldskada i ansiktet",THL
99110,NA,"Alhaisen lämpötilan vaikutus, Paleltumavamma kädessä","Effects of reduced temperature and excessive dampness, Frostbite of hand","Effekt av nedsatt temperatur, Köldskada på hand",THL
99120,NA,"Alhaisen lämpötilan vaikutus, Paleltumavamma jalassa","Effects of reduced temperature and excessive dampness, Frostbite of foot","Effekt av nedsatt temperatur, Köldskada på fot",THL
99130,NA,"Alhaisen lämpötilan vaikutus, Paleltumavamma muualla ja tarkemmin määrittelemättömässä paikassa","Effects of reduced temperature and excessive dampness, Frostbite of other and unspecified sites","Effekt av nedsatt temperatur, Köldskada på andra och ospecificerade ställen",THL
99140,NA,NA,"Effects of reduced temperature and excessive dampness, Immersion foot",NA,THL
99198,NA,"Alhaisen lämpötilan vaikutus, Muut kylmän aiheuttamat vammat",NA,"Effekt av nedsatt temperatur, Andra köldskador",TODO:Google
99199,NA,"Alhaisen lämpötilan vaikutus, Ei tietoa","Effects of reduced temperature and excessive dampness, Other",NA,THL
992,NA,Lämmön vaikutus,Effects of heat,Effekt av värme,THL
99200,NA,"Lämmön vaikutus, Lämpöhalvaus (lämpökuume, auringonpistos)","Effects of heat, Heat stroke","Effekt av värme, Värmeslag (värmefeber, solsting)",THL
99210,NA,"Lämmön vaikutus, Lämmön aiheuttama pyörtyminen","Effects of heat, Heat syncope","Effekt av värme, Värmesvimming",THL
99220,NA,"Lämmön vaikutus, Lämmön aiheuttama kouristus","Effects of heat, Heat cramps","Effekt av värme, Värmekramp",THL
99230,NA,"Lämmön vaikutus, Lämmön aiheuttama nääntyminen, kuivuminen","Effects of heat, Heat exhaustion, anhydrotic","Effekt av värme, Värmeutmattning, anhydrotisk",THL
99240,NA,"Lämmön vaikutus, Suolan ja (veden) puutteesta johtuva lämmön aiheuttama nääntyminen","Effects of heat, Heat exhaustion due to salt depletion","Effekt av värme, Värmeutmattning av salt (och vatten-) förlust",THL
99250,NA,"Lämmön vaikutus, Tarkemmin määritelemätön lämmön aiheuttama nääntyminen","Effects of heat, Heat exhaustion, unspecified","Effekt av värme, Värmeutmattning UNS",THL
99260,NA,"Lämmön vaikutus, Lämmön aiheuttama ohimenevä väsymys","Effects of heat, Heat fatigue, transient","Effekt av värme, Värmetrötthet, övergående",THL
99270,NA,"Lämmön vaikutus, Lämmön aiheuttama turvotus","Effects of heat, Heat oedema","Effekt av värme, Värmeöden",THL
99298,NA,Muut lämmön vaikutukset,NA,Andra värmeeffekter,TODO:Google
99299,NA,"Lämmön vaikutus, Ei tietoa","Effects of heat, Other heat effects",NA,THL
993,NA,Ilmanpaineen vaikutukset,Effects of air pressure,Effekt av lufttryck,THL
99300,NA,"Ilmanpaineen vaikutukset, Korviin kohdistunut ilmanpainevamma","Effects of air pressure, Barotrauma, otitic","Effekt av lufttryck, Barotrauma, otitiskt",THL
99310,NA,"Ilmanpaineen vaikutukset, Poskionteloihin kohdistunut ilmanpainevamma","Effects of air pressure, Barotrauma, sinus","Effekt av lufttryck, Barotrauma, sinuitiskt",THL
99320,NA,"Ilmanpaineen vaikutukset, Muu tai tarkemmin määritelemätön suuren korkeuden aiheuttama vamma","Effects of air pressure, Other and unspecified effects of high altitude","Effekt av lufttryck, Annan eller ospecificerad skada av hög höjd",THL
99330,NA,"Ilmanpaineen vaikutukset, Sukeltajantauti","Effects of air pressure, Caisson disease","Effekt av lufttryck, Kassunsjuka, dykarsjoka",THL
994,NA,Muiden ulkoisten olosuhteiden vaikutus,Effects of other external causes,Inverkan av andra yttre omständigheter,THL
99400,NA,"Muiden ulkoisten olosuhteiden vaikutus, Salama (shokki, palovamma)","Effects of other external causes, Effects of lightning","Inverkan av andra yttre omständigheter, Blixt (chock, brännskada)",THL
99410,NA,"Muiden ulkoisten olosuhteiden vaikutus, Hukkuminmen, hukkumisvaara ja muu vamma, joka aiheutuu vajoamisesta veden alle","Effects of other external causes, Drowning and nonfatal submersion","Inverkan av andra yttre omständigheter, Drunkning, drunkningstillbud och annan skada av nedsänkning i vatten",THL
