concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
9764,Measurement of capillary circulation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,XQ862,2010-01-01,2030-12-31,NA
9765,Suction blister assay,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,XQ864,2010-01-01,2030-12-31,NA
9766,Microdialysis,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,XQ866,2010-01-01,2030-12-31,NA
9767,Other assessment of skin,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,XQ899,2010-01-01,2030-12-31,NA
9768,Other procedures of skin,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,QX_3,1900-01-01,2030-12-31,NA
9769,Botulin injections for hyperhidrosis of head and neck,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,QAZ00,2009-01-01,2030-12-31,NA
9770,Botulin injections for hyperhidrosis of axilla,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,QBZ00,2009-01-01,2030-12-31,NA
9771,Botulin injections for hyperhidrosis of hands,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,QCZ00,2009-01-01,2030-12-31,NA
9772,Botulin injections for hyperhidrosis of feet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,QDZ00,2009-01-01,2030-12-31,NA
9773,Botulin injections for hyperhidrosis of unspecified localisation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,QXZ00,2009-01-01,2030-12-31,NA
9774,Histological assessment of rash specimen,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,QX1D3,2020-01-01,2030-12-31,NA
9775,Immunofluorescence assay of skin or mucous membrane,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,QX1F3,2020-01-01,2030-12-31,NA
9776,"Histological assessment of bone or soft tissue specimen, extensive surgical specimen",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,QX2D3,2020-01-01,2030-12-31,NA
9777,"IgA antibody immunofluorescence assay, skin tissue",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,QX2F3,2020-01-01,2030-12-31,NA
9778,Ultrasound guided biopsy of subcutaneous tissue,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,QX3AT,2003-01-01,2030-12-31,NA
9779,Intraoperative tissue section analysis,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,QX3D3,2020-01-01,2030-12-31,NA
9780,Subcutaneous sclerotherapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,QX3LT,2009-01-01,2030-12-31,NA
9781,Ultrsound guided needle biopsy of skin,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,QX4AT,2003-01-01,2030-12-31,NA
9782,Puncture of superficial collection under ultrasound guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,QX4YT,2015-01-01,2030-12-31,NA
9783,Amyloid determination in tissue,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,QX5F3,2020-01-01,2030-12-31,NA
9784,Removal of molluscum,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TQW00,1997-01-01,2030-12-31,NA
9785,Removal of wart,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TQW02,1997-01-01,2030-12-31,NA
9786,Exchange of bandage for burn,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TQW10,1997-01-01,2030-12-31,NA
9787,Tatoe,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TQW20,1997-01-01,2030-12-31,NA
9788,Acupuncture,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TQW30,1997-01-01,2030-12-31,NA
9789,Remowal of suture of skin,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TQW40,1997-01-01,2030-12-31,NA
9790,Iontoferesis therapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TQW70,2009-01-01,2030-12-31,NA
9791,Skin pressure therapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TQW75,2009-01-01,2030-12-31,NA
9792,Local dermatologic skincare,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TQW80,2009-01-01,2030-12-31,NA
9793,Other minor procedure on skin,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TQW99,1900-01-01,2030-12-31,NA
9794,Needle biopsy of skin,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TQX00,1900-01-01,2030-12-31,NA
9795,Biopsy of skin and subcutaneous tissue,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TQX10,1900-01-01,2030-12-31,NA
9796,Implantation of subcutaneous medicament implant,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TQX20,1997-01-01,2030-12-31,NA
9797,Removal of subcutaneous medicament implant,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TQX22,1997-01-01,2030-12-31,NA
9798,Psoralen - Ultraviolet A therapy with systemic sensitivisation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,WXQ10,2009-01-01,2030-12-31,NA
9799,Psoralen - Ultraviolet A therapy with local sensitivisation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,WXQ12,2009-01-01,2030-12-31,NA
9800,UVA broad spectrum light therapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,WXQ20,2009-01-01,2030-12-31,NA
9801,UVA1 light therapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,WXQ21,2009-01-01,2030-12-31,NA
9802,UVB/UVA light therapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,WXQ24,2009-01-01,2030-12-31,NA
9803,UVB broad spectrum light therapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,WXQ26,2009-01-01,2030-12-31,NA
9804,UVB narrow spectrum light therapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,WXQ27,2009-01-01,2030-12-31,NA
9805,Photodynamic therapy of broad area,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,WXQ40,2009-01-01,2011-12-31,NA
9806,Photodynamic therapy of head and neck,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,WXQ41,2009-01-01,2011-12-31,NA
9807,Photodynamic therapy of body skin,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,WXQ42,2009-01-01,2011-12-31,NA
9808,Photodynamic therapy of upper limb,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,WXQ43,2009-01-01,2011-12-31,NA
9809,Photodynamic therapy of lower limb,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,WXQ44,2009-01-01,2011-12-31,NA
9810,Other light therapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,WXQ99,2009-01-01,2030-12-31,NA
9811,Depilatory treatment of transplant,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,YQX00,2009-01-01,2030-12-31,NA
9812,Rehabilitation services,Procedure,NOMESCOfi,NOMESCOfi Level 0,NA,R,1997-01-01,2030-12-31,NA
9813,Evaluation of the need and prospects for rehabilitation,Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,R1,1997-01-01,2030-12-31,NA
9814,General overview of the need for rehabilitation,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,R11,1997-01-01,2030-12-31,NA
9815,General evaluation of the need for rehabilitation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R1100,1997-01-01,2030-12-31,NA
9816,Examination to settle the need for rehabilitation,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,R12,1997-01-01,2030-12-31,NA
9817,Medical assessment of need and possibilities to rehabilitation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R1210,1997-01-01,2030-12-31,NA
9818,Psychological examination of need and possibilities to rehabilitation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R1220,1997-01-01,2030-12-31,NA
9819,Neuropsychological evaluation of need and possibilities to rehabilitation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R1230,1997-01-01,2030-12-31,NA
9820,Social assessment of need and possibilities of rehabilitation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R1240,1997-01-01,2030-12-31,NA
9821,Evaluation of functional capability,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R1250,1997-01-01,2030-12-31,NA
9822,Evaluation of communicative skills,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R1260,1997-01-01,2030-12-31,NA
9823,Evaluation of the need for educational rehabilitation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R1270,1997-01-01,2030-12-31,NA
9824,Evaluation of the need for vocational rehabilitation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R1280,1997-01-01,2030-12-31,NA
9825,Trial periods,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,R13,1997-01-01,2030-12-31,NA
9826,Day care trial period,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R1310,1997-01-01,2030-12-31,NA
9827,Educational trial period,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R1320,1997-01-01,2030-12-31,NA
9828,Trial to work at a work clinic,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R1330,1997-01-01,2030-12-31,NA
9829,Trial to work at a workplace,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R1340,1997-01-01,2030-12-31,NA
9830,Housing trial period,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R1350,1997-01-01,2030-12-31,NA
9831,Rehabilitation plan,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,R14,1997-01-01,2030-12-31,NA
9832,Drawing up a rehabilitation plan,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R1410,1997-01-01,2030-12-31,NA
9833,Assessment of rehabilitation needs and/or compilation of rehabilitation plan,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R1420,2018-01-01,2030-12-31,NA
9834,Implementation of physiotherapy rehabilitation plan,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R1430,2018-01-01,2030-12-31,NA
9835,Guidance supporting rehabilitation,Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,R2,1997-01-01,2030-12-31,NA
9836,Counselling and guidance in rehabilitation,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,R21,1997-01-01,2030-12-31,NA
9837,Giving the first information,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R2110,1997-01-01,2030-12-31,NA
9838,Counselling and guidance concerning rehabilitation services and social security,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R2120,1997-01-01,2030-12-31,NA
9839,Counselling and guidance which enhance independent living,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R2130,1997-01-01,2030-12-31,NA
9840,Guidance related to maintaining physical balance and balance exercises,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R2140,2018-01-01,2030-12-31,NA
9841,Rehabilitation and guidance for strabismus,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R2150,2018-01-01,2030-12-31,NA
9842,Guidance to educational rehabilitation,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,R22,1997-01-01,2030-12-31,NA
9843,Guidance to educational rehabilitation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R2210,1997-01-01,2030-12-31,NA
9844,Guidance to occupation and working life,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,R23,1997-01-01,2030-12-31,NA
9845,Vocational guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R2310,1997-01-01,2030-12-31,NA
9846,Counselling concerning working,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R2320,1997-01-01,2030-12-31,NA
9847,Training that supports rehabilitation,Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,R3,1997-01-01,2030-12-31,NA
9848,Adaptation training,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,R31,1997-01-01,2030-12-31,NA
9849,Psychosocial training,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R3110,1997-01-01,2030-12-31,NA
9850,Training in mobility skills,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R3120,1997-01-01,2030-12-31,NA
9851,Training in activities of daily lining,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R3130,1997-01-01,2030-12-31,NA
9852,Training in communicative skills,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R3140,1997-01-01,2030-12-31,NA
9853,Training persons to cope with the environment,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R3150,1997-01-01,2030-12-31,NA
9854,Training in educational and learning skills,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R3160,1997-01-01,2030-12-31,NA
9855,Communal training,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,R32,1997-01-01,2030-12-31,NA
9856,Communal training,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R3210,1997-01-01,2030-12-31,NA
9857,Housing training,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,R33,1997-01-01,2030-12-31,NA
9858,Housing training,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R3310,1997-01-01,2030-12-31,NA
9859,Education supporting rehabilitation,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,R34,1997-01-01,2030-12-31,NA
9860,Special class education in primary or secondary school,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R3410,1997-01-01,2030-12-31,NA
9861,Training and education at general vocational school,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R3420,1997-01-01,2030-12-31,NA
9862,"Education at polytechnic, college or university",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R3430,1997-01-01,2030-12-31,NA
9863,Education at adult education centre or in vocational training course,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R3440,1997-01-01,2030-12-31,NA
9864,Education at special vocational school,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R3450,1997-01-01,2030-12-31,NA
9865,Training under apprenticeship contract,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R3460,1997-01-01,2030-12-31,NA
9866,Other forms of education,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R3470,1997-01-01,2030-12-31,NA
9867,Training that supports vocational rehabilitation,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,R35,1997-01-01,2030-12-31,NA
9868,Training for work,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R3510,1997-01-01,2030-12-31,NA
9869,Training that maintains and enhances ability to work,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R3520,1997-01-01,2030-12-31,NA
9870,Occupationally advanced medical rehabilitation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R3530,1997-01-01,2030-12-31,NA
9871,Rehabilitative work activities,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R3540,1997-01-01,2030-12-31,NA
9872,Supporting recreational and other free-time activities,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,R36,1997-01-01,2030-12-31,NA
9873,Training in recreational and free-time activities,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R3610,1997-01-01,2030-12-31,NA
9874,Therapies enhancing rehabilitation,Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,R4,1997-01-01,2030-12-31,NA
9875,Therapies as part of rehabilitation,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,R41,1997-01-01,2030-12-31,NA
9876,Physiotherapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R4110,1997-01-01,2030-12-31,NA
9877,Occupational therapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R4120,1997-01-01,2030-12-31,NA
9878,Speech therapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R4130,1997-01-01,2030-12-31,NA
9879,Rehabilitation for hearing problems,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R4135,2009-01-01,2030-12-31,NA
9880,Music therapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R4136,2015-01-01,2030-12-31,NA
9881,Psychotherapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R4140,1997-01-01,2030-12-31,NA
9882,Neuropsychological rehabilitation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R4150,1997-01-01,2030-12-31,NA
9883,Other therapy enhancing rehabilitation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R4160,1997-01-01,2030-12-31,NA
9884,Therapy forms involving educational rehabilitation,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R4170,1997-01-01,2030-12-31,NA
9885,Podiatric therapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R4180,2015-01-01,2030-12-31,NA
9886,Nutritional therapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R4190,2015-01-01,2030-12-31,NA
9887,Other rehabilitation services,Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,R5,1997-01-01,2030-12-31,NA
9888,Aids services,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,R51,1997-01-01,2030-12-31,NA
9889,"Evaluation of the need for aids, the testing, fitting and choice of the aid, instruction in use and delivery of it",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R5110,1997-01-01,2030-12-31,NA
9890,Preparation of an aid,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R5120,1997-01-01,2030-12-31,NA
9891,Repair work or maintenance done on the aid,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R5130,1997-01-01,2030-12-31,NA
9892,Monitoring the use of the aid,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R5140,1997-01-01,2030-12-31,NA
9893,Improvements concerning housing and environment,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,R52,1997-01-01,2030-12-31,NA
9894,Assessment of the improvements needed in the living environment,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R5210,1997-01-01,2030-12-31,NA
9895,Improvements in living environment,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R5220,1997-01-01,2030-12-31,NA
9896,Other improvements supporting the person's coping with the environment,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R5230,1997-01-01,2030-12-31,NA
9897,Supporting the person's becoming employed,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,R53,1997-01-01,2030-12-31,NA
9898,Placement without economic support,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R5310,1997-01-01,2030-12-31,NA
9899,Placement by subsidy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R5320,1997-01-01,2030-12-31,NA
9900,Support given to entrepreneurship,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R5330,1997-01-01,2030-12-31,NA
9901,Support given to ensure the person's continuing in working life,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R5340,1997-01-01,2030-12-31,NA
9902,Sheltered work,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R5350,1997-01-01,2030-12-31,NA
9903,Personal services and supportive measures,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,R54,1997-01-01,2030-12-31,NA
9904,Transport services and escort,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R5410,1997-01-01,2030-12-31,NA
9905,Guide dog services,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R5420,1997-01-01,2030-12-31,NA
9906,Interpreter's services,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R5430,1997-01-01,2030-12-31,NA
9907,School and study assistant's services,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R5440,1997-01-01,2030-12-31,NA
9908,Personal assistant's services,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R5450,1997-01-01,2030-12-31,NA
9909,Supportive measures associated with service housing,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R5460,1997-01-01,2030-12-31,NA
9910,Assessment of service requirements (elderly persons/care allowance),Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R5470,2018-01-01,2030-12-31,NA
9911,Patient hotel,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R5480,2019-01-01,2030-12-31,NA
9912,Other rehabilitation services,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,R55,1998-01-01,2030-12-31,NA
9913,Other rehabilitation service,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,R5599,1998-01-01,2030-12-31,NA
9914,Non-surgical procedures of mouth and teeth,Procedure,NOMESCOfi,NOMESCOfi Level 0,NA,S,2000-01-01,2030-12-31,NA
9915,Examination of mouth and teeth,Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,SA,2000-01-01,2030-12-31,NA
9916,Examination and care plan of mouth and teeth made by a dentist,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,SAA,2000-01-01,2030-12-31,NA
9917,Simple examination of mouth,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SAA01,2000-01-01,2030-12-31,NA
9918,Basic examination of mouth,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SAA02,2000-01-01,2030-12-31,NA
9919,Extended examination of mouth,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SAA03,2000-01-01,2030-12-31,NA
9920,Special inverstigation of mouth,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SAA04,2000-01-01,2016-12-31,NA
9921,Examination of health status of teeth,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,SAB,2003-01-01,2030-12-31,NA
9922,Restricted oral and dental health check by dental hygienist or dental assistant,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SAB01,2003-01-01,2016-12-31,NA
9923,Oral and dental health check by dental hygienist or dental assistant,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SAB02,2006-04-01,2016-12-31,NA
9924,Oral health check,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SAB03,2017-01-01,2030-12-31,NA
9925,"Separate planning concerning oral and dental treatment, patient not present",Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,SAC,2011-01-01,2016-12-31,NA
9926,"Separate planning of oral and dental treatment, standard",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SAC01,2011-01-01,2016-12-31,NA
9927,"Separate planning of oral and dental treatment, demanding",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SAC02,2011-01-01,2016-12-31,NA
9928,"Separate planning of oral and dental treatment, very demanding",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SAC03,2011-01-01,2016-12-31,NA
9929,Assessment of need for oral health care,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,SAD,2013-01-01,2030-12-31,NA
9930,"Assessment of need for oral health care, standard",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SAD01,2013-01-01,2030-12-31,NA
9931,"Assessment of need for oral health care, extensive",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SAD02,2013-01-01,2030-12-31,NA
9932,Supplementary assessments,Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,SB,2000-01-01,2030-12-31,NA
9933,Diagnostic radiology of mouth at patient visit,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,SB_,2000-01-01,2030-12-31,NA
9934,Tooth X-ray examination in conjunction with visit to dentist,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SBB20,2000-08-20,2009-12-31,NA
9935,Sampling and locally performed tests och other corresponding tests,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,SBA,2000-01-01,2030-12-31,NA
9936,Microbiological examinations,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SBA00,2000-01-01,2030-12-31,NA
9937,Measurement of excretion of saliva,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SBA10,2000-01-01,2030-12-31,NA
9938,Measurement of buffering capacity of saliva,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SBA20,2000-01-01,2030-12-31,NA
9939,Other examinations of mouth,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,SBB,2000-01-01,2030-12-31,NA
9940,Fotograf of mouth and teeth,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SBB00,2000-01-01,2030-12-31,NA
9941,Teeth copy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SBB10,2000-01-01,2030-12-31,NA
9942,Oral health promotion,Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,SC,2000-01-01,2030-12-31,NA
9943,Preventive oral health care,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,SCA,2000-01-01,2030-12-31,NA
9944,Simple analysis and advice of nutrition with regard to dentistry,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SCA01,2000-01-01,2030-12-31,NA
9945,Analysis and advice of nutrition with regard to dentistry,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SCA02,2000-01-01,2030-12-31,NA
9946,"Preventive oral health care, extensive",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SCA03,2013-01-01,2030-12-31,NA
9947,Guidance on care of mouth and oral mucosa,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SCA04,2018-01-01,2030-12-31,NA
9948,Home care instruction,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,SCB,2000-01-01,2005-02-28,NA
9949,Simple training for mouth care at home,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SCB01,2000-01-01,2005-02-28,NA
9950,Training for mouth care at home,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SCB02,2000-01-01,2005-02-28,NA
9951,Fluoride application or similar intervention,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,SCC,2000-01-01,2005-02-28,NA
9952,Simple fluorination of mouth or other corresponding procedure,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SCC01,2000-01-01,2005-02-28,NA
9953,Fluorination of mouth or other corresponding procedure,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SCC02,2000-01-01,2005-02-28,NA
9954,Removal of plaque and visible calculus,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,SCD,2000-01-01,2005-02-28,NA
9955,Simple removal of tooth plaque or tartar,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SCD01,2000-01-01,2005-02-28,NA
9956,Removal of tooth plaque or tartar,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SCD02,2000-01-01,2005-02-28,NA
9957,Dental sealant application,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,SCE,2000-01-01,2030-12-31,NA
9958,Fissure closure of tooth,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SCE00,2000-01-01,2030-12-31,NA
9959,Preventive oral care by dental hygienist or dental assistant,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,SCF,2006-04-01,2012-12-31,NA
9960,"Preventive oral care by dental hygienist or dental assistant, restricted",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SCF01,2006-04-01,2012-12-31,NA
9961,Preventive oral care by dental hygienist,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SCF02,2006-04-01,2012-12-31,NA
9962,"Preventive oral care by dental hygienist, extensive",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SCF03,2006-04-01,2012-12-31,NA
9963,Treatment of gingival and periodontal disease,Procedure,NOMESCOfi,NOMESCOfi Level 1,NA,SD,2000-01-01,2030-12-31,NA
9964,Treatment of periodontitis and gingival lesions,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,SDA,2000-01-01,2030-12-31,NA
9965,Simple parodonthologic therapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SDA01,2000-01-01,2030-12-31,NA
9966,Parodonthologic therapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SDA02,2000-01-01,2030-12-31,NA
9967,Demanding parodonthologic therapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,SDA03,2000-01-01,2030-12-31,NA
